ENTRYTYPE,ID,abstract,address,author,booktitle,doi,edition,editor,isbn,issn,journal,keywords,note,number,pages,publisher,series,title,url,volume,year
article,AGUAYO2023e19205,"Current global challenges of the 21st century promote STEAM (science, technology, engineering, arts and mathematics) education and digitalization as a means for humans to be the central actors in the construction of a sustainable society that favors a sense of worth and global wellbeing. In this scenario, new educational technology tools and immersive learning affordances (possibilities), offer unprecedented potential for the design of smart and dynamic learning systems and contexts that can enhance learning processes across varied audiences and educational settings. However, current STEAM education practice lacks attention to equipping all citizens with the necessary skills to use digital technologies in an ethical, critical and creative way. This gap calls for attention in design processes, principles and practices that are attentive to ethical considerations and values-based approaches. On the other hand, in its formulation STEAM as an educational approach is framed in four fundamental pillars: creativity, inclusion, citizenship and emerging technologies, which also put attention on the inclusion of disadvantaged and underrepresented social groups during STEAM education design. Following an apparent need to explore ethical and inclusive design in STEAM education, and inspired in the 4E cognition framework, ethical enactivism and embodied and ecosomaesthetics experience design, here we propose a theoretical framework grounded on systems thinking for the design of smart and dynamic STEAM learning systems and settings. The framework is aimed at STEAM educational psychologists, educational technologists, learning designers and educational practitioners who wish to address the global challenges of 21st century education by means of creative, innovative and inclusive education design.",,Claudio Aguayo and Ronnie Videla and Francisco López-Cortés and Sebastián Rossel and Camilo Ibacache,,https://doi.org/10.1016/j.heliyon.2023.e19205,,,,2405-8440,Heliyon,"STEAM, Ethical enactivism, Immersive learning, Systems thinking, Planetary wellbeing",,9,e19205,,,Ethical enactivism for smart and inclusive STEAM learning design,https://www.sciencedirect.com/science/article/pii/S2405844023064137,9,2023
article,WINTER20181,"This paper advocates for a future where the teaching of math and art are harmoniously intertwined as they were in the days of da Vinci. In this future, code provides the “brush” that enables the expression of artistic ideas and mathematical structures in digital and digitally-fabricated mediums. This educational idea is motivated by (1) literature supporting the position that visual thinking and spatial reasoning significantly impact STEAM disciplines, and (2) Piaget’s theory of cognitive development in which children, in the concrete operational stage, solve problems relating to physical objects (i.e., they learn-by-making). A project is then described involving the creation of a 3D artifact we call a Wunderlich cube — a mathematical artifact that embodies numerous spatial reasoning puzzles. An understanding of the properties of the Wunderlich cube is developed through manual construction using LEGO®, mathematical analysis, computational thinking, coding, and 3D printing.",,Victor Winter and Betty Love and Cindy Corritore,,https://doi.org/10.1016/j.ijcci.2018.03.003,,,,2212-8689,International Journal of Child-Computer Interaction,"Spatial reasoning, Mathematical analysis, Coding, 3D printing",,,1-7,,,The art of the Wunderlich cube and the development of spatial abilities,https://www.sciencedirect.com/science/article/pii/S2212868917301010,18,2018
article,HENRIQUE2023100546,"Despite growing attention to the social and ethical dimensions of Computer Science (CS), few practical resources exist to teach and learn CS through the lens of social responsibility. In Critically Conscious Computing, Ko and colleagues provide a comprehensive overview of foundational computing concepts with a sharp and needed critical perspective. In this review, we attend not only to the content of the book, but also to its format as a free, online, “living” text. The book is commendable for its tight integration of technical and socio-critical aspects of computing, approachable conversational style, and collection of flexible and practical resources for teachers. It would benefit from refinement of the integration chapters and a more explicit model for how educators themselves can approach new or different CS concepts through a critical frame. Overall, we strongly recommend this book for CS Educators at all levels for its balance of depth and practicality.",,Brendan Henrique and Collette Roberto and Michelle Hoda Wilkerson,,https://doi.org/10.1016/j.ijcci.2022.100546,,,,2212-8689,International Journal of Child-Computer Interaction,"Computational thinking, Computational literacy, Computer science education, Critical computing, Critical computational literacy, Critical computer science education",,,100546,,,Who creates our computational worlds? A review of Critically Conscious Computing: Methods for secondary education,https://www.sciencedirect.com/science/article/pii/S2212868922000642,35,2023
incollection,JUNG2023198,"This article aims to conceptualize design-based education (DBE) in STEM educational settings and provide examples of current DBE practices followed by discussing the gaps of current DBE. We define DBE as educational theory and practice that integrate and transform design processes and design thinking into learning experiences. DBE is well-aligned with the 21st century STEM education because it can enhance learner-centered pedagogy, learners' critical thinking, collaboration, interest-driven learning, and integrative STEM learning. More attention to concrete strategies for the integrative STEM education in DBE and systems of preparing educators for DBE is needed for better learning experiences.",Oxford,Yong Ju Jung and Gi Woong Choi and Soo Hyeon Kim,International Encyclopedia of Education (Fourth Edition),https://doi.org/10.1016/B978-0-12-818630-5.13077-5,Fourth Edition,Robert J Tierney and Fazal Rizvi and Kadriye Ercikan,978-0-12-818629-9,,,"Design-based education, Design thinking, Digital media creation, Engineering design, Makerspaces, STEM+C education, STEM education, 21st century learning",,,198-206,Elsevier,,Design-based education in STEM: for learners of the 21st century,https://www.sciencedirect.com/science/article/pii/B9780128186305130775,,2023
article,STOLPE2024100159,"The interest in artificial intelligence (AI) in education has erupted during the last few years, primarily due to technological advances in AI. It is therefore argued that students should learn about AI, although it is debated exactly how it should be applied in education. AI literacy has been suggested as a way of defining competencies for students to acquire to meet a future everyday- and working life with AI. This study argues that researchers and educators need a framework for integrating AI literacy into technological literacy, where the latter is viewed as a multiliteracy. This study thus aims to critically analyse and discuss different components of AI literacy found in the literature in relation to technological literacy. The data consists of five AI literacy frameworks related to three traditions of technological knowledge: technical skills, technological scientific knowledge, and socio-ethical technical understanding. The results show that AI literacy for technology education emphasises technological scientific knowledge (e.g., knowledge about what AI is, how to recognise AI, and systems thinking) and socio-ethical technical understanding (e.g., AI ethics and the role of humans in AI). Technical skills such as programming competencies also appear but are less emphasised. Implications for technology education are also discussed, and a framework for AI literacy for technology education is suggested.",,Karin Stolpe and Jonas Hallström,,https://doi.org/10.1016/j.caeo.2024.100159,,,,2666-5573,Computers and Education Open,"AI literacy, Ethical issues, AI in education",,,100159,,,Artificial intelligence literacy for technology education,https://www.sciencedirect.com/science/article/pii/S2666557324000016,6,2024
article,LANDAU2024101463,"Block construction is ubiquitous in early development, yet is surprisingly complex, involving step-by-step sequenced actions to create specific structures. Here, we use novel analytic methods to characterize these action sequences in detail, including which individual parts of the structure (‘states’) are built and how these structures are combined, creating a fully specified build path towards the final structure. We find that, like adults tested in a previous study, 4- to 8-year-olds build by creating a small subset of possible individual states and full build paths, and that they prioritize building layer-by-layer. The individual states and build paths that children produce are strikingly similar to those of adults, resulting in structures that are more stable than other possible (but not attested) states and paths. Our approach serves as a lens into the cognitive processes underlying block building and suggests that children’s building is guided by significant cognitive constraints consistent with “computational thinking”.",,Barbara Landau and E. Emory Davis and Cathryn S. Cortesa and Zihan Wang and Jonathan D. Jones and Amy L. Shelton,,https://doi.org/10.1016/j.cogdev.2024.101463,,,,0885-2014,Cognitive Development,"Skilled action, Spatial skills, Spatial cognition, Development, Block construction, Intuitive physics",,,101463,,,Young children’s copying of block constructions: Significant constraints in a highly complex task,https://www.sciencedirect.com/science/article/pii/S0885201424000480,71,2024
article,2024100670,,,,,https://doi.org/10.1016/j.ijcci.2024.100670,,,,2212-8689,International Journal of Child-Computer Interaction,,,,100670,,,Erratum regarding missing declaration of competing interest statements in previously published articles,https://www.sciencedirect.com/science/article/pii/S2212868924000382,41,2024
article,ZHONG2016423,"Pair programming (PP) is a usefulness approach to fostering computational thinking (CT) for young students. However, there are many factors to impact the effectiveness of PP. Among all factors, the social factors are often ignored by researchers. Therefore, this study aimed to explore the impact of two social factors (gender and partnership) on PP in a primary school setting. To that end, we conducted PP experiments in four classes from the sixth grade in a Chinese primary school. The research results indicated: (a) there was no significant difference on compatibility among the gender pairs, but a significant difference among partnership pairs; (b) there was no significant difference on programming achievement and confidence among different pairs, and girls became more productive and confidence in PP; and (c) PP tightened up the partnership within pairs. These findings suggest that teachers should take partnership into account as an important factor in PP or other collaborative learning, and adopt PP as an effective approach to decrease the gender gap in programming courses, and make students socialize.",,Baichang Zhong and Qiyun Wang and Jie Chen,,https://doi.org/10.1016/j.chb.2016.07.017,,,,0747-5632,Computers in Human Behavior,"Primary education, Pair programming, Social factors, Gender, Partnership",,,423-431,,,The impact of social factors on pair programming in a primary school,https://www.sciencedirect.com/science/article/pii/S0747563216305064,64,2016
article,SAEZLOPEZ2016129,"Several authors and studies highlight the benefits of the integration of Computer Science into K-12 education. Applications such as Scratch have been demonstrated to be effective in educational environments. The aim of this study is to assess the use of a Visual Programming Language using Scratch in classroom practice, analyzing the outcomes and attitudes of 107 primary school students from 5th to 6th grade in five different schools in Spain. The intervention takes place in two academic years analyzing the practice of integrating coding and visual blocks programming in sciences and arts. The “Computational concepts and computational practices” dimension details a quasi-experimental approach, which showed significant improvement regarding learning programming concepts, logic, and computational practices with an active approach. The “Learning processes and coding in primary education” dimension analyzes the practice of the experimental group through questionnaires and structured observation. In this pedagogical design, students interact and create their own content related to curricular areas with several advantages, such as motivation, fun, commitment, and enthusiasm, showing improvements related to computational thinking and computational practices. Understanding of computational concepts through an active approach, Project Based Learning, usefulness, motivation, and commitment underline the importance and effectiveness of implementing a Visual Programming Language from active methodologies in primary education. Due to the aforementioned benefits and positive results obtained in this research, it is recommended to implement a Visual Programming Language in educational settings in 5th and 6th grade in primary education through a cross-curricular implementation.",,José-Manuel Sáez-López and Marcos Román-González and Esteban Vázquez-Cano,,https://doi.org/10.1016/j.compedu.2016.03.003,,,,0360-1315,Computers & Education,"Computational thinking, Elementary education, Improving classroom teaching, Programming and programming languages, Teaching/learning strategies",,,129-141,,,Visual programming languages integrated across the curriculum in elementary school: A two year case study using “Scratch” in five schools,https://www.sciencedirect.com/science/article/pii/S0360131516300549,97,2016
article,EGBERT2021104173,"Several gaps exist in the literature on coding. First, little exploration has focused on early elementary school students. In addition, close description of the overall context of coding tasks at this level is rare. Further, there is a need for both teacher and student voices around coding experiences to be heard. Moreover, a task engagement framework has not been used to evaluate the process or outcomes of early elementary coding tasks. Therefore, an exploratory holistic case study design was used to investigate student and teacher processes and outcomes of coding lessons in order to fill gaps in the literature. In this study, forty-six 2nd grade students, two teachers, and four researchers completed two one-week units on basic coding. Multiple descriptive and numeric data sources were employed to describe the process and outcomes of learning coding. Conclusions include: (1) teachers should start learning about coding first with short awareness sessions and then move to their own classrooms with knowledge brokers and other forms of assistance; (2) a focus on content and process, including problem-solving, is effective for coding with young children; (3) there can be a high level of engagement for teachers and students with the use of robots and welldesigned, age-appropriate coding tasks, and; (4) multiple data sources and the inclusion of both teacher and student data are essential in exploring coding in classrooms.",,Joy Egbert and Seyed Abdollah Shahrokni and Reima Abobaker and Nataliia Borysenko,,https://doi.org/10.1016/j.compedu.2021.104173,,,,0360-1315,Computers & Education,"Elementary education, Robotics, Coding, Teacher learning, Computational thinking",,,104173,,,“It's a chance to make mistakes”: Processes and outcomes of coding in 2nd grade classrooms,https://www.sciencedirect.com/science/article/pii/S0360131521000506,168,2021
article,ARBELAEZOSSA2023102458,"Artificial intelligence (AI) has only partially (or not at all) been integrated into medical education, leading to growing concerns regarding how to train healthcare practitioners to handle the changes brought about by the introduction of AI. Programming lessons and other technical information into healthcare curricula has been proposed as a solution to support healthcare personnel in using AI or other future technology. However, integrating these core elements of computer science knowledge might not meet the observed need that students will benefit from gaining practical experience with AI in the direct application area. Therefore, this paper proposes a dynamic approach to case-based learning that utilizes the scenarios where AI is currently used in clinical practice as examples. This approach will support students' understanding of technical aspects. Case-based learning with AI as an example provides additional benefits: (1) it allows doctors to compare their thought processes to the AI suggestions and critically reflect on the assumptions and biases of AI and clinical practice; (2) it incentivizes doctors to discuss and address ethical issues inherent to technology and those already existing in current clinical practice; (3) it serves as a foundation for fostering interdisciplinary collaboration via discussion of different views between technologists, multidisciplinary experts, and healthcare professionals. The proposed knowledge shift from AI as a technical focus to AI as an example for case-based learning aims to encourage a different perspective on educational needs. Technical education does not need to compete with other essential clinical skills as it could serve as a basis for supporting them, which leads to better medical education and practice, ultimately benefiting patients.",,Laura {Arbelaez Ossa} and Michael Rost and Giorgia Lorenzini and David M. Shaw and Bernice Simone Elger,,https://doi.org/10.1016/j.artmed.2022.102458,,,,0933-3657,Artificial Intelligence in Medicine,"Medical education, Artificial intelligence, Case-based learning, Critical thinking, Ethics",,,102458,,,A smarter perspective: Learning with and from AI-cases,https://www.sciencedirect.com/science/article/pii/S093336572200210X,135,2023
article,SALEEM2024100124,"International policy agendas are increasingly focusing on the 21st century skills needed by future workers in response to Industry 4.0. In this study, we conduct a bibliometric analysis of 2662 articles published by 6579 authors in the last two decades to understand the structure of the scholarly knowledge in this field. We first identify influential articles, documents, journals and trends in this literature. We use co-citation analysis to identify foundational themes in the development of 21st century skills literature, then using bibliometric coupling, we identify communities in the current research front. We then use co-word analysis to identify future directions in the field. Overall, we find that research on 21st century skills has grown exponentially in the past two decades, however, few researchers focus primarily on this topic. The existing research is primarily dominated by psychologists, education researchers and technology researchers. We also find that specific disciplines such as industrial engineering and nursing are prominent contributors in the field, and that critical thinking and computational thinking are key areas of focus.",,Sumayya Saleem and Elizabeth Dhuey and Linda White and Michal Perlman,,https://doi.org/10.1016/j.teler.2024.100124,,,,2772-5030,Telematics and Informatics Reports,"21st century skills, Industry 4.0, Bibliometric analysis, Co-citation, Bibliographic coupling",,,100124,,,Understanding 21st century skills needed in response to industry 4.0: Exploring scholarly insights using bibliometric analysis,https://www.sciencedirect.com/science/article/pii/S2772503024000100,13,2024
article,BUCKINGHAM20141403,"Molecular biology is a scientific discipline which has changed fundamentally in character over the past decade to rely on large scale datasets – public and locally generated - and their computational analysis and annotation. Undergraduate education of biologists must increasingly couple this domain context with a data-driven computational scientific method. Yet modern programming and scripting languages and rich computational environments such as R and MATLAB present significant barriers to those with limited exposure to computer science, and may require substantial tutorial assistance over an extended period if progress is to be made. In this paper we report our experience of undergraduate bioinformatics education using the familiar, ubiquitous spreadsheet environment of Microsoft Excel. We describe a configurable extension called QUT.Bio.Excel, a custom ribbon, supporting a rich set of data sources, external tools and interactive processing within the spreadsheet, and a range of problems to demonstrate its utility and success in addressing the needs of students over their studies.",,Lawrence Buckingham and James M. Hogan,,https://doi.org/10.1016/j.procs.2014.05.127,,,,1877-0509,Procedia Computer Science,"Bioinformatics, Molecular Biology, Computational Thinking, Education.",2014 International Conference on Computational Science,,1403-1412,,,Computational Science for Undergraduate Biologists via QUT.Bio.Excel,https://www.sciencedirect.com/science/article/pii/S1877050914003044,29,2014
article,PAPAVLASOPOULOU2020105939,"Computational thinking and coding are becoming an integral part of K-12 education, with female students being underrepresented in such subjects. The proliferation of technological tools and programming environments offers the opportunity for creative coding activities for children and increases the need for appropriate instructional practices. In this study, we design and evaluate a coding workshop for children. Our goal is to examine differences between boys and girls using eye-tracking as an objective measure and triangulating the findings with qualitative data coming from children's interviews. The results show no statistically significant difference between female and male gaze and learning gain during the coding activity; interestingly, the qualitative data show differences in the strategies and implemented practices during coding, and in perceptions about those coding activities. Our results highlight that further studies need to utilize objective measures and unveil necessary differences in the design and implementation of coding activities. Furthermore, our results provide objective evidence that female students do not lack in competences compared to boys, but simply that they have a different approach during coding activities and different perspectives about coding, an approach that needs to be cultivated and nurtured.",,Sofia Papavlasopoulou and Kshitij Sharma and Michail N. Giannakos,,https://doi.org/10.1016/j.chb.2019.03.003,,,,0747-5632,Computers in Human Behavior,"Coding, Computational thinking, Eye-tracking, Gender differences, Learning strategies",,,105939,,,Coding activities for children: Coupling eye-tracking with qualitative data to investigate gender differences,https://www.sciencedirect.com/science/article/pii/S0747563219300950,105,2020
article,ZHA2022104623,"This study analyzed 281 lesson plans collected from the producers’ websites of 12 educational physical computing and robotics (ePCR) devices. We extracted and coded five variables from each lesson. They were ePCR functionality, coding skills, computational thinking skills, math knowledge, and activity design. First, a two-step cluster analysis was administered to find how three ePCR-related knowledge: ePCR functionality, coding skills, and computational thinking skills, were integrated to teach students ePCR technology in middle-grade math lessons. Results showed three types of lesson plans, including lessons to use basic ePCR functionality to teach students lower-level CT skills, lessons to teach students basic to intermediate coding skills, and lessons to use the technology at the advanced level. Next, we applied the Technological Pedagogical Content Knowledge (TPACK) framework and conducted a second two-step cluster analysis to identify how the technology (ePCR technology), content (math knowledge), and pedagogy (activity design) were integrated into those lesson plans. Results suggested ten clusters of lesson plans with distinct features. We summarized those ten lesson clusters into five categories: 1) ePCR technology lessons, 2) transdisciplinary problem-based learning lessons, 3) technology-assisted lessons, 4) lessons without real-world connections, and 5) lessons integrating middle-grade math learning into ePCR projects. Implications for educators and researchers were discussed at the end of the article.",,Shenghua Zha and Yi Jin and Rebecca Wheeler and Erin Bosarge,,https://doi.org/10.1016/j.compedu.2022.104623,,,,0360-1315,Computers & Education,"Applications in subject areas, Improving classroom teaching, Secondary education",,,104623,,,A mixed-method cluster analysis of physical computing and robotics integration in middle-grade math lesson plans,https://www.sciencedirect.com/science/article/pii/S0360131522001944,190,2022
article,2024100673,,,,,https://doi.org/10.1016/j.ijcci.2024.100673,,,,2212-8689,International Journal of Child-Computer Interaction,,,,100673,,,Erratum regarding missing Declaration of Competing Interest statements in previously published articles,https://www.sciencedirect.com/science/article/pii/S2212868924000412,41,2024
article,SCHERER2020106349,"This meta-analysis maps the evidence on the effectiveness of instructional approaches and conditions for learning computer programming under three study conditions: (a) Studies focusing on the effectiveness of programming interventions per se, (b) studies focusing on the effectiveness of visualization and physicality, and (c) studies focusing on the effectiveness of dominant instructional approaches. Utilizing the data from 139 interventions and 375 effect sizes, we found (a) a strong effect of learning computer programming per se (Hedges’ g‾ = 0.81, 95% CI [0.42, 1.21]), (b) moderate to large effect sizes of visualization (g‾ = 0.44, 95% CI [0.29, 0.58]) and physicality interventions (g‾ = 0.72, 95% CI [0.23, 1.21]), and (c) moderate to large effect sizes for studies focusing on dominant instructional approaches (g‾s = 0.49–1.02). Moderator analyses indicated that the effect sizes differed only marginally between the instructional approaches and conditions—however, collaboration in metacognition instruction, problem solving instruction outside of regular lessons, short-term interventions focusing on physicality, and interventions focusing on visualization through Scratch were especially effective. Our meta-analysis synthesizes the existing research evidence on the effectiveness of computer programming instruction and, ultimately, provides references with which the effects of future studies could be compared.",,Ronny Scherer and Fazilat Siddiq and Bárbara {Sánchez Viveros},,https://doi.org/10.1016/j.chb.2020.106349,,,,0747-5632,Computers in Human Behavior,"Computational thinking, Computer programming, Intervention studies, Multilevel meta-analysis, Scratch programming",,,106349,,,A meta-analysis of teaching and learning computer programming: Effective instructional approaches and conditions,https://www.sciencedirect.com/science/article/pii/S0747563220301023,109,2020
article,SU2022100072,"With the rapid technological development of society brought on by Artificial Intelligence (AI), the demand for AI-literate workers will increase in the future. It is critical to develop the next generation's AI competencies and educate them about how to work with and use AI. Previous studies on AI were predominantly focused on secondary and university education; however, research on the Artificial Intelligence curriculum in early childhood education is scarce. Due to the lack of conformity on the standardisation of AI curriculum for early childhood education, this study examines the AI curriculum for kindergarten children using the framework which consists of four key components, including (1) aims, goals, objectives, or declarations of outcome, (2) subject matter, domains, or content, (3) methods or procedure, (4) evaluation and assessment. We recommend that AI literacy be achieved by three competencies: AI Knowledge, AI Skill, and AI Attitude. The employment of a social robot as a learning companion and programmable artifact was proven to be helpful in assisting young children in grasping AI principles. We also discovered which teaching methods had the most greatest influence on students' learning. We recommend problem-based learning for future AI education based on the findings.",,Jiahong Su and Yuchun Zhong,,https://doi.org/10.1016/j.caeai.2022.100072,,,,2666-920X,Computers and Education: Artificial Intelligence,"Artificial intelligence (AI), AI curriculum, Kindergarten, Early childhood education, AI literacy",,,100072,,,Artificial Intelligence (AI) in early childhood education: Curriculum design and future directions,https://www.sciencedirect.com/science/article/pii/S2666920X22000273,3,2022
article,ZHAO2015194,"Computer Science Curriculum 2013 has become the guidance of computing education since it was released in 2013by the ACM/IEEE-Computer Society. This paper analyzes the CS curriculum development trend, trying to dig the programming-related core from CS2013 with respect to the knowledge areas, topics, organization of teaching, and the building of students’ capability. Considering the characteristic of our local institution and undergraduates, we present an updated teaching curriculum and lab curriculum for C Programming Language course in relation to CS2013 recommendations, which highlight the development of the students’ abilities on programming, problem-solving, self-regulated learning, and computational thinking. Finally, we present and assess the implementation of the resulting curriculum.",,Lingling Zhao and Xiaohong Su and Tiantian Wang,,https://doi.org/10.1016/j.sbspro.2015.01.461,,,,1877-0428,Procedia - Social and Behavioral Sciences,"CS2013, C programming course, CS curriculum planning, CS major ;","International Educational Technology Conference, IETC 2014, 3-5 September 2014, Chicago, IL, USA",,194-199,,,Bring CS2013 Recommendations into c Programming Course,https://www.sciencedirect.com/science/article/pii/S187704281500498X,176,2015
article,PILLAY2024113656,"Cytokines are important mediators of immunity in the female genital tract, and their levels may be associated with various reproductive health outcomes. However, the measurement of cytokines and chemokines in vaginal fluid samples may be influenced by a variety of factors, each with the potential to affect the sensitivity and accuracy of the assay, including the interpretation and comparison of data. We measured and compared cytokine milieu in samples collected via Softcup® menstrual cup versus vulvovaginal swabs. One hundred and eighty vulvovaginal swabs from CAPRISA 088 and 42 Softcup supernatants from CAPRISA 016 cohorts of pregnant women were used to measure the concentrations of 28 cytokines through multiplexing. Cytokines measured in this study were detectable in each of the methods however, SoftCup supernatants showed consistently, higher detectability, expression ratios, and mean concentration of cytokines than vulvovaginal swabs. While mean concentrations differed, the majority of cytokines correlated between SoftCup supernatants and vulvovaginal swabs. Additionally, there were no significant differences in a number of participants between the two sampling methods for the classification of genital inflammation. Our findings suggest that SoftCup supernatants and vulvovaginal swab samples are suitable for the collection of genital specimens to study biological markers of genital inflammatory response. However, the Softcup menstrual cup performs better for the detection and quantification of soluble biomarkers that are found in low concentrations in cervicovaginal fluid.",,Nashlin Pillay and Gugulethu Favourate Mzobe and Marothi Letsoalo and Asavela Olona Kama and Andile Mtshali and Stanley Nzuzo Magini and Nikkishia Singh and Vani Govender and Natasha Samsunder and Megeshinee Naidoo and Dhayendre Moodley and Cheryl Baxter and Derseree Archary and Sinaye Ngcapu,,https://doi.org/10.1016/j.jim.2024.113656,,,,0022-1759,Journal of Immunological Methods,"Cytokines, Softcup® menstrual cup, Vulvovaginal swab, Detection, Genital inflammation",,,113656,,,Performance of Softcup® menstrual cup and vulvovaginal swab samples for detection and quantification of genital cytokines,https://www.sciencedirect.com/science/article/pii/S0022175924000413,528,2024
article,MARTINRAMOS201751,"In this paper we report the work that jeKnowledge (Júnior Empresa da Faculdade de Ciências e Tecnologias da Universidade de Coimbra), a student-led initiative, has done in the ‘jeKnowledge academy’ courses to actively engage Portuguese high-school students in STEM education through hands-on projects based on the low-cost Arduino platform. F2F activities, based on a peer-assisted learning strategy, were complemented with tutorials and more advanced project suggestions in a blog. Pre and post surveys on students' attitudes towards programming and peer-coaching were administered to pre-university and first year college participants, finding an overall increase in the Likert scale for all the programming-related constructs under study (confidence, interest, gender, usefulness and professional) after the introductory course. As regards the peer-based learning approach, younger students seemed to be more eager to be taught in a less formal way than their older counterparts. The course resulted in high degrees of satisfaction for both the student tutors and their tutees.",,Pablo Martín-Ramos and Maria João Lopes and M. Margarida {Lima da Silva} and Pedro E.B. Gomes and Pedro S. {Pereira da Silva} and José P.P. Domingues and Manuela {Ramos Silva},,https://doi.org/10.1016/j.chb.2017.07.007,,,,0747-5632,Computers in Human Behavior,"Attitudes survey, Arduino, High school, Programming, Peer coaching",,,51-58,,,First exposure to Arduino through peer-coaching: Impact on students' attitudes towards programming,https://www.sciencedirect.com/science/article/pii/S0747563217304193,76,2017
incollection,MACHINMASTROMATTEO2024,"This entry summarizes the development of the literacy concepts most commonly associated with LIS, namely information literacy, digital literacy, and media literacy, which frame a synthesis of the future perspectives of these and other literacies that have been proposed in the literature.11An alphabetical and non-exhaustive list could include: academic literacy, artificial intelligence or algorithmic literacy, civic literacy, context literacy, data literacy, emotional literacy, financial literacy, focus literacy, futures literacies, game literacy, graphic literacy, health literacy, literacy education, legal literacy, media literacy, multiliteracies, new literacies, new media literacies, navigation literacy, numerical literacy, participatory/participation literacy, personal literacy, psycho-literacy, scientific literacy, search engine literacy, skepticism literacy, statistical literacy, transliteracy, and visual literacy or visuacy. Note: not all of these are covered in this entry for space limitations. These future perspectives are organized in nine sections: the educational implications of literacy, information literacy, digital literacy, literacy education, multiliteracies and holistic perspectives, media literacy, futures literacy, algorithmic literacy and artificial intelligence implications, and other literacies. The purpose of this entry is to offer a brief overview and commentary on the types of literacies that we need to be aware of and competent in for the near future. As these future trends are derived from the specialized literature, they include some already occurring considerations. However, they might become more salient topics in the upcoming years, and they might entail many different implications for the future of LIS professionals, libraries, and even for education in general.",,Juan D. Machin-Mastromatteo,Reference Module in Social Sciences,https://doi.org/10.1016/B978-0-323-95689-5.00197-8,,,978-0-443-15785-1,,,"Adaptation, Collaboration, Critical engagement, Democratic engagement, Digital literacy, Educational integration, Ethical dimensions, Futures Literacy, Information literacy, Lifelong learning, Media literacy, Multiliteracies, Programming skills, Social participation, Technological advancements",,,,Elsevier,,Literacy of the Future,https://www.sciencedirect.com/science/article/pii/B9780323956895001978,,2024
article,KOCAK2021100967,"This study investigates whether cooperativity and critical thinking mediate the relationship between other 21st century skills (algorithmic thinking, creativity, digital literacy, and effective communication) and problem-solving. Structural Equation Modelling (SEM) analysis was used to determine the mediating relationship between 21st century skills. The study participants were 714 undergraduate students from various regions of Turkey selected through purposive sampling and who participated on a voluntary basis. Computational thinking, effective communication, and digital literacy scales were used and a significant correlation was found between all the 21st century skills. A series of structural equation models were tested. The final model suggests that, in line with predictions, critical thinking mediates the relationship between the 21st century skills of cooperativity, digital literacy, creativity, algorithmic thinking, and problem solving. However, somewhat different from predictions is the finding that communication skills directly predict problem solving without further mediation. Thus, overall, the findings indicate that critical thinking has a crucial mediating role between other 21st century skills and problem solving.",,Omer Kocak and Murat Coban and Abdulkerim Aydin and Nermin Cakmak,,https://doi.org/10.1016/j.tsc.2021.100967,,,,1871-1871,Thinking Skills and Creativity,"21st-century skills, Problem-solving, Critical thinking, Cooperativity, Mediating analysis",,,100967,,,The mediating role of critical thinking and cooperativity in the 21st century skills of higher education students,https://www.sciencedirect.com/science/article/pii/S1871187121001826,42,2021
article,IOANNIDOU2009236,"3D game development can be an enticing way to attract K-12 students to computer science, but designing and programming 3D games is far from trivial. Students need to achieve a certain level of 3D fluency in modeling, animation, and programming to be able to create compelling 3D content. The combination of innovative end-user development tools and standards-based curriculum that promotes IT fluency by shifting the pedagogical focus from programming to design, can address motivational aspects without sacrificing principled educational goals. The AgentCubes 3D game-authoring environment raises the ceiling of end-user development without raising the threshold. Our formal user study shows that with Incremental 3D, the gradual approach to transition from 2D to 3D authoring, middle school students can build sophisticated 3D games including 3D models, animations, and programming.",,Andri Ioannidou and Alexander Repenning and David C. Webb,,https://doi.org/10.1016/j.jvlc.2009.04.001,,,,1045-926X,Journal of Visual Languages & Computing,"Incremental 3D, Game design, Visual programming, End-user development, IT fluency, Computational thinking",Special Issue on Best Papers from VL/HCC2008,4,236-251,,,AgentCubes: Incremental 3D end-user development,https://www.sciencedirect.com/science/article/pii/S1045926X09000238,20,2009
