ENTRYTYPE,ID,abstract,address,author,booktitle,doi,edition,editor,isbn,issn,journal,keywords,note,number,pages,publisher,title,url,volume,year
article,CETIN201770,"Computational thinking has become an increasingly popular notion in K-12 and college level education. Although researchers have accepted that abstraction is a central concept in computational thinking, they are quick to disagree on the meaning of it. A focus on reflective abstraction has led to the development of APOS Theory in Mathematics education. This has resulted in many cases of improved student learning in Mathematics (Arnon et al., 2013). Our main aim in this paper is to construct a theoretical bridge between computational thinking and APOS Theory and show that reflective abstraction can be used in the context of computational thinking.",,Ibrahim Cetin and Ed Dubinsky,,https://doi.org/10.1016/j.jmathb.2017.06.004,,,,0732-3123,The Journal of Mathematical Behavior,"Computational thinking, Mental structures, Mental mechanism, Reflective abstraction, Essence, APOS theory",,,70-80,,Reflective abstraction in computational thinking,https://www.sciencedirect.com/science/article/pii/S0732312316301511,47,2017
article,OUYANG2023104721,"The use of educational robotics for programming education has been shown to be effective in fostering students’ computational thinking (CT) skills. However, physical educational robots are expensive, which may limit their wide use in the classroom. This study used augmented reality technology to develop a virtual educational robotic system (AR Bot for short), which offers 3D visual learning feedback to strengthen spatial ability, as well as delayed feedback and auto-scoring feedback to promote students’ deeper CT processes. To examine the impact of AR Bot on programming learning, this study used a quasi-experimental design to compare an experimental group of 41 first-year university students who used AR Bot and a control group of 34 first-year university students who used Scratch. We assessed the impact of the two CT tools on students’ internal learning processes (enjoyment of learning), CT skills (problem decomposition, algorithm design, and algorithm efficiency skills), and academic achievement. The results showed that students who used AR Bot had higher enjoyment of learning, algorithm design skills, and algorithm efficiency skills but not higher problem decomposition skills and academic achievement than students who used Scratch. Enjoyment of learning led to higher problem decomposition, algorithm design, and algorithm efficiency skills but not academic achievement. Problem decomposition and algorithm design skills, but not algorithm efficiency skills, led to academic achievement. The theoretical and practical implications of the proposed tool and other CT tools in programming education are discussed.",,Fang-Chuan {Ou Yang} and Hui-Min Lai and Yen-Wen Wang,,https://doi.org/10.1016/j.compedu.2022.104721,,,,0360-1315,Computers & Education,"Augmented and virtual reality, Improving classroom teaching, Teaching strategies, Learning strategies",,,104721,,"Effect of augmented reality-based virtual educational robotics on programming students’ enjoyment of learning, computational thinking skills, and academic achievement",https://www.sciencedirect.com/science/article/pii/S0360131522002925,195,2023
article,LEE201426,"We believe that children as young as ten can directly benefit from opportunities to engage in computational thinking. One approach to provide these opportunities is to focus on social game play. Understanding game play is common across a range of media and ages. Children can begin by solving puzzles on paper, continue on game boards, and ultimately complete their solutions on computers. Through this process, learners can be guided through increasingly complex algorithmic thinking activities that are built from their tacit knowledge and excitement about game play. This paper describes our approach to teaching computational thinking skills without traditional programming—but instead by building on children’s existing game playing interest and skills. We built a system called CTArcade, with an initial game (Tic-Tac-Toe), which we evaluated with 18 children aged 10–15. The study shows that our particular approach helped young children to better articulate algorithmic thinking patterns, which were tacitly present when they played naturally on paper, but not explicitly apparent to them until they used the CTArcade interface.",,Tak Yeon Lee and Matthew Louis Mauriello and June Ahn and Benjamin B. Bederson,,https://doi.org/10.1016/j.ijcci.2014.06.003,,,,2212-8689,International Journal of Child-Computer Interaction,"Computational thinking, Learning, Games, Human factors, Design",,1,26-33,,CTArcade: Computational thinking with games in school age children,https://www.sciencedirect.com/science/article/pii/S2212868914000208,2,2014
article,BARATE20171334,"This paper presents a teaching methodology mixing elements from the domains of music and informatics as a key enabling to expose primary school pupils to basic aspects of computational thinking. This methodology is organized in two phases exploiting LEGO® bricks respectively as a physical tool and as a metaphor in order to let participants discover a simple notation encoding several basic concepts of the classical musical notation. The related activities, grounded on active learning theory, challenge groups of students to solve musical encoding problems of increasing difficulty.",,Adriano Baratè and Luca A. Ludovico and Dario Malchiodi,,https://doi.org/10.1016/j.procs.2017.08.018,,,,1877-0509,Procedia Computer Science,"Music, Education, Visual Programming","Knowledge-Based and Intelligent Information & Engineering Systems: Proceedings of the 21st International Conference, KES-20176-8 September 2017, Marseille, France",,1334-1344,,Fostering Computational Thinking in Primary School through a LEGO®-based Music Notation,https://www.sciencedirect.com/science/article/pii/S1877050917313571,112,2017
article,BAYAGA2024100491,"This study explores the nexus of gamification, artificial intelligence (AI), and mathematics cognition. Sample size of 71 responded in an intervention using game-based learning (GBL) approach. The purpose of designing the GBL was to enhance computational thinking and mathematical skills. The research employed multigroup partial least squares structural equation modelling (MGA-PLS-SEM) and artificial neural networks (ANN) through multilayer perceptron (MLP) as data analysis technique. The findings showed significant positive influence on class engagement, attitudes toward mathematics, as well as student performance. The analysis also revealed gender-related variations, which affirmed the model's consistency across diverse groups. The study validated the hypothesis and consequently advocated for the transformative potential of gamification, in preparation of 21st-century learners for AI-driven digital landscape. The implications are to ensure the integration of gamified elements into educational strategies, benefiting educators, curriculum developers, and policymakers resonating strongly for educators, curriculum developers, and policymakers.",,Anass Bayaga,,https://doi.org/10.1016/j.chbr.2024.100491,,,,2451-9588,Computers in Human Behavior Reports,"Gamification, AI, Digitisation, Education, Higher-order thinking, Game-based learning",,,100491,,Enhancing M Enhancing mathematics problem-solving skills in AI-driven environment: Integrated SEM-neural network approach,https://www.sciencedirect.com/science/article/pii/S2451958824001246,16,2024
article,SHIFLET20121753,"A five-day, hands-on workshop was held at Monash University to introduce doctoral students in the life sciences to computational applications for research. Although three software tools were employed (CellDesigner™, MATLAB™ including the Parallel Computing Toolbox, and Nimrod), this paper reports on the use of CellDesigner in teaching computational thinking and modeling, including system dynamics and regulatory networks. Each session included a series of brief orientations to the tool, followed with illustrative, practical projects for participants to implement. From written evaluations and various forms of anecdotal evidence (e.g., oral communications, participation, project/assignment performance), we conclude CellDesigner to be a suitable tool for use in such a workshop.",,George W. Shiflet and Angela B. Shifleta,,https://doi.org/10.1016/j.procs.2012.04.193,,,,1877-0509,Procedia Computer Science,"workshop, CellDesigner™, computational thinking, modeling, system dynamics, regulatory networks","Proceedings of the International Conference on Computational Science, ICCS 2012",,1753-1762,,Introducing Life Science Doctoral Students in Oz to the Wizardry of Computational Modeling: Introducing Computational Thinking with CellDesigner™,https://www.sciencedirect.com/science/article/pii/S1877050912003146,9,2012
article,BASOGAIN2018412,"This article describes the implementation of various core elements of Computational Thinking (CT) in the classrooms of schools of Latin America and USA in two specific courses: PC-01 and ECE130. These courses were designed for students of primary and secondary education, as well as for students of high school as part of a dual enrollment program with a local university. Both courses introduce the core concepts and processes of CT aided by the visual programming environments Scratch and Alice. The courses are facilitated by the classroom teacher with the support of a learning platform. This platform is configured to provide innovative pedagogical strategies based on emerging educational technologies. This article describes the concepts integrated under the term CT, and discusses the benefits of learning environments used to incorporate CT in the classroom. It describes as well the syllabi and assessments of both courses, and analyzes their impact of these courses on the educational institutions, the teachers and the students.",,Xabier Basogain and Miguel Ángel Olabe and Juan Carlos Olabe and Mauricio Javier Rico,,https://doi.org/10.1016/j.chb.2017.04.058,,,,0747-5632,Computers in Human Behavior,"Computational Thinking, Cognitive science, Learning technologies, Scratch, Alice, Educational technology",,,412-419,,Computational Thinking in pre-university Blended Learning classrooms,https://www.sciencedirect.com/science/article/pii/S0747563217303011,80,2018
incollection,HWU2023433,"This chapter introduces the concept of computational thinking. It first reviews the main goals of parallel programming. It then discusses the thinking process of algorithm selection and problem decomposition. For a given problem the programmer will typically have to select from a variety of algorithms. Some of these algorithms achieve different tradeoffs while maintaining the same numerical accuracy. Others involve sacrificing some level of accuracy to achieve much more scalable running times. For the selected algorithm, different choices of problem decomposition can result in different levels of interference between threads, parallelism exposed, load imbalance, and other performance considerations during parallel execution. Computational thinking skills allow an algorithm designer to work around the roadblocks and reach a good solution.",,Wen-mei W. Hwu and David B. Kirk and Izzat {El Hajj},Programming Massively Parallel Processors (Fourth Edition),https://doi.org/10.1016/B978-0-323-91231-0.00002-1,Fourth Edition,Wen-mei W. Hwu and David B. Kirk and Izzat {El Hajj},978-0-323-91231-0,,,"Strong scaling, weak scaling, Amdahl’s law, algorithm selection, algorithmic complexity, problem decomposition, output-centric decomposition, input-centric decomposition, gather, scatter, approximation",,,433-446,Morgan Kaufmann,Chapter 19 - Parallel programming and computational thinking,https://www.sciencedirect.com/science/article/pii/B9780323912310000021,,2023
article,SUN2021100926,"Programming is an important way to cultivate students’ computational thinking (CT) skills, which is the essential ability of students in the 21st century. As one of the mainstream forms of programming education activities, unplugged programming activities are mainly implemented in the early stage of basic education. However, considering the lack of programming experience among Chinese junior high schoolers and the uneven distribution of programming education resources, an 8-week quasi-experimental study was conducted to verify the effectiveness of unplugged activities in improving junior high schoolers’ CT skills, and to identify the influence of multiple factors. A total of 93 7th-graders volunteered to participate in the experiment: 62 students were divided into two experimental groups, which were intervened by unplugged activities to repeat the results’ reliability, and 31 students were used as the control group without any unplugged programming activities. The results of the intra-group and inter-group comparison show that unplugged programming is a more effective way to improve 7th-graders’ CT skills. Students’ mathematic performance and previous programming experience had a significant impact on their CT skills, but this impact is not reflected in the process of unplugged programming activities. It can be said that all students can develop their CT skills through unplugged programming activities, regardless of their learning background. In the current context, unplugged programming activities can be used as an effective way for junior high schoolers to improve and develop their CT skills. In addition, this paper also discusses the enlightenment to improve students’ CT skills.",,Lihui Sun and Linlin Hu and Danhua Zhou,,https://doi.org/10.1016/j.tsc.2021.100926,,,,1871-1871,Thinking Skills and Creativity,"Computational thinking, Unplugged programming, Influencing factors, Students, Junior high school",,,100926,,Improving 7th-graders’ computational thinking skills through unplugged programming activities: A study on the influence of multiple factors,https://www.sciencedirect.com/science/article/pii/S1871187121001413,42,2021
article,CHAN2021e07922,"Despite the increasing presence of computational thinking (CT) in the mathematics context, the connection between CT and mathematics in a practical classroom context is an important area for further research. This study intends to investigate the impact of CT activities in the topic of number patterns on the learning performance of secondary students in Singapore. The Rasch model analysis was employed to assess differences of ability between students from the experimental group and control group. 106 Secondary One students (age 13 years old) from a secondary school in Singapore took part in this study. A quasi-experimental non-equivalent groups design was utilized where 70 students were assigned into the experimental group, and 36 students were assigned into the control group. The experimental group was given intervention with CT-infused activities both on- and off-computer, while the control group received no such intervention. Both groups were administered the pretest before the intervention and the posttest after the intervention. The data gathered were analyzed using the partial credit version of the Rasch model. Analysis of pretest and posttest results revealed that the performance of the experimental group was similar to the control group. The findings did not support the hypothesis that integrating CT in lessons can result in improved mathematics learning. However, the drastic improvement was observed in individual students from the experimental group, while there is no obvious or extreme improvement for the students from the control group. This study provides some new empirical evidence and practical contributions to the infusion of CT practices in the mathematics classroom.",,Shiau-Wei Chan and Chee-Kit Looi and Weng Kin Ho and Wendy Huang and Peter Seow and Longkai Wu,,https://doi.org/10.1016/j.heliyon.2021.e07922,,,,2405-8440,Heliyon,"Number patterns, Computational thinking, Rasch model, Quasi-experiment, Mathematics education",,9,e07922,,Learning number patterns through computational thinking activities: A Rasch model analysis,https://www.sciencedirect.com/science/article/pii/S2405844021020259,7,2021
article,RELKIN2021104222,"This longitudinal study examined changes in Computational Thinking (CT) skills in first and second grade students exposed to a developmentally appropriate coding curriculum. The “Coding as Another Language” (CAL) curriculum spans seven weeks and uses the KIBO robot to engage students in learning that integrates programming and literacy concepts. We compared children receiving CAL (N = 667) to a control group (N = 181) who participated in typical classroom activities without coding (No-CAL). TechCheck, a validated “unplugged” CT assessment suitable for young children regardless of their coding experience, was used to measure CT. Over the course of the study, children who received CAL-KIBO improved on TechCheck (Mchange = 0.94, p < .001) whereas the No-CAL group did not change significantly (Mchange = 0.27, p = .07). Accounting for demographic factors, baseline performance and classroom (teacher) effects, CAL exposure was a significant predictor of post-test CT scores (p < .01). Improvements in CT measured by TechCheck over seven weeks of the CAL-KIBO curriculum were consistent with approximately six months of development without coding instruction. Secondary analysis stratified by grade revealed decisive evidence that CAL exposure improved scores in first grade and anecdotal evidence that second grade scores improved. The CT domains that showed improvement in children who received CAL-KIBO included algorithms, modularity, and representation. Young children who learned to code improved in solving unplugged problems that were not explicitly taught in the coding curriculum. This provides evidence that a developmentally appropriate curriculum for teaching young children to code can accelerate their acquisition of CT skills.",,E. Relkin and L.E. {de Ruiter} and M.U. Bers,,https://doi.org/10.1016/j.compedu.2021.104222,,,,0360-1315,Computers & Education,"Computational thinking, Coding, Early childhood education, Unplugged assessment, Curriculum",,,104222,,Learning to code and the acquisition of computational thinking by young children,https://www.sciencedirect.com/science/article/pii/S0360131521000993,169,2021
article,KONG2020106230,"This study aimed at investigating whether Computational Thinking (CT) Perspectives can foster Computational Identity (CI) among primary school students in programming learning from the perspective of situated learning theory. This study conceptualized CT perspectives as a multidimensional construct that comprises (1) ability to connect, (2) ability to question, and (3) ability to express, and CI with four subcomponents including (1) programming affiliation, (2) programming engagement, (3) programming actualization, and (4) programming goal setting. Students who received at least 6-month programming training for computational thinking development were invited to participate in this study. Results of Confirmatory Factor Analysis (CFA) suggested that the CT perspectives instrument (n = 100) and CI instrument (n = 241) reached good fit and therefore were validated in the pilot study. In the main study, survey answers (N = 215) including CT perspectives and CI were collected. Results of Structural Equation Modeling (SEM) showed positive relationships between CT perspectives and CI formation among primary school students. Mediation results further revealed that ability to question can foster CI formation through ability to express, while ability to connect can directly foster CI formation. Implications were discussed at the end of the study.",,Siu Cheung Kong and Yi Qing Wang,,https://doi.org/10.1016/j.chb.2019.106230,,,,0747-5632,Computers in Human Behavior,"Computational identity, Computational thinking perspectives, Identity formation, Programming education, Situated learning theory, Structural equation modeling",,,106230,,Formation of computational identity through computational thinking perspectives development in programming learning: A mediation analysis among primary school students,https://www.sciencedirect.com/science/article/pii/S0747563219304492,106,2020
article,STUPURIENE2024104939,"A growing trend of integrating and teaching Informatics and Computational Thinking (CT) skills at primary education levels poses different challenges for teachers. Research demonstrates that it is challenging to introduce Informatics in schools without well-prepared teachers. In this paper, we examine Lithuanian teachers' perceptions of the barriers and drivers to integrate the renewed Informatics curricula in primary education and the relation between them. Fifteen semi-structured interviews were conducted with primary school teachers, and a mixed-methods approach was employed to analyze them. The results show that explicit guidelines for renewed curricula and motivation to learn Informatics are both identified as the main barriers and drivers for integrating Informatics. The study further highlights the critical role of resources, appropriate tools, and guidelines in facilitating the successful implementation of Informatics. The study provides knowledge that could, for instance, benefit teacher training programmes and help better understand how teachers can be better supported to meet current and future challenges.",,Gabrielė Stupurienė and Margarida Lucas and Pedro Bem-Haja,,https://doi.org/10.1016/j.compedu.2023.104939,,,,0360-1315,Computers & Education,"Primary education, Teacher professional development, Thematic analysis, Network analysis, Informatics education",,,104939,,Teachers’ perceptions of the barriers and drivers for the integration of Informatics in primary education,https://www.sciencedirect.com/science/article/pii/S0360131523002166,208,2024
article,KONG2018178,"Building on Seymour Papert's view of empowering students by mastering programming, this study conceptualized programming empowerment as consisting of four components: meaningfulness, impact, creative self-efficacy, and programming self-efficacy. A sample of 287 primary school students in grades four to six completed a corresponding survey. Confirmatory factor analysis validated the proposed components of the programming empowerment instrument. A structural equation model indicated that students with greater interest in programming perceived it as more meaningful, had greater impact, had greater creative self-efficacy, and had greater programming self-efficacy. Also, students with attitudes toward collaboration that were more positive than others had greater creative self-efficacy. Boys showed more interest in programming than girls did. Students in higher grade levels than others viewed programming as less meaningful and had lower programming self-efficacy. These results support future studies that evaluate the impacts of interest-driven computational thinking and programming curricula with ample collaboration opportunities.",,Siu-Cheung Kong and Ming Ming Chiu and Ming Lai,,https://doi.org/10.1016/j.compedu.2018.08.026,,,,0360-1315,Computers & Education,"Collaboration attitude, Computational thinking education, Programming empowerment, Student interest, Self-efficacy",,,178-189,,"A study of primary school students' interest, collaboration attitude, and programming empowerment in computational thinking education",https://www.sciencedirect.com/science/article/pii/S0360131518302367,127,2018
article,VOURLETSIS2022100069,"Computational thinking (CT) is broadly recognised as a set of problem-solving methods that involve expressing problems and their solutions in ways that enable their computer-mediated representation across a variety of fields. Nowadays, it is argued that CT needs to be expanded towards new pathways that establish a less individualistic and more social CT. One of these pathways consists of modifying and sharing versions of projects that other members of the community have created, but few researchers have investigated how it might be applied to primary school pupils. In this study we aimed to address the effect of a CT course on (a) primary school students’ reusing and remixing proficiency level and (b) the CT concepts they modify while they engage in reusing and remixing Scratch projects. Forty pairs of participants worked with Scratch, a block-based visual programming language, remixing projects related to stories and games. Data collection involved semi-structured interviews, a rubric, and an online analytical tool, Dr. Scratch. The results of the analysis suggest that our instructional intervention, and especially game remixing activities, can improve students’ reusing and remixing proficiency; however, students modify different CT concepts when they remix stories and games.",,Ioannis Vourletsis and Panagiotis Politis,,https://doi.org/10.1016/j.caeo.2021.100069,,,,2666-5573,Computers and Education Open,"Elementary education, Games, Learning communities, 21st century abilities",,,100069,,Exploring the effect of remixing stories and games on the development of students' computational thinking,https://www.sciencedirect.com/science/article/pii/S2666557321000409,3,2022
article,ROMANGONZALEZ2018441,"Computational thinking (CT) is being consolidated as a key set of problem-solving skills that must be developed by the students to excel in our software-driven society. However, in psychological terms, CT is still a poorly defined construct, given that its nomological network has not been established yet. In a previous paper, we started to address this issue studying the correlations between CT and some fundamental cognitive variables, such as primary mental abilities and problem-solving ability. The current work deepens in the same direction as it aims to extend the nomological network of CT with non-cognitive factors, through the study of the correlations between CT, self-efficacy and the several dimensions from the ‘Big Five’ model of human personality: Openness to Experience, Conscientiousness, Extraversion, Agreeableness, and Neuroticism. To do so, the Computational Thinking Test (CTt) and some additional self-efficacy items are administered on a sample of 1251 Spanish students from 5th to 10th grade (N = 1251), and the Big Five Questionnaire-Children version (BFQ-C) is also taken by a subsample from the above (n = 99). Results show statistically significant correlations between CT and self-efficacy perception relative to CT performance (rs = 0.41), in which gender differences in favor of males are found (d = 0.42). Moreover, results show statistically significant correlations between CT and: Openness to Experience (r = 0.41), Extraversion (r = 0.30), and Conscientiousness (r = 0.27). These findings are consistent with the existing literature except for the unexpected correlation between CT and the Extraversion factor of personality, which is consequently discussed in detail. Overall, our findings corroborate the existence of a non-cognitive side of CT that should be taken into account by educational policies and interventions aimed at fostering CT. As a final contribution, the extended nomological network of CT integrating cognitive and non-cognitive variables is depicted.",,Marcos Román-González and Juan-Carlos Pérez-González and Jesús Moreno-León and Gregorio Robles,,https://doi.org/10.1016/j.chb.2017.09.030,,,,0747-5632,Computers in Human Behavior,"Computational thinking, Computational thinking test, Code literacy, Computer science education, Personality, Self-efficacy, Educational psychology, Primary education, Secondary education",,,441-459,,Extending the nomological network of computational thinking with non-cognitive factors,https://www.sciencedirect.com/science/article/pii/S0747563217305563,80,2018
article,SJODAHL2023100573,"A growing body of research concerned with computational thinking (CT) has emerged the last couple of years, but there is still a lack of consensus about the definition of CT. There are also gaps in the understanding of how young children manifest CT. With this paper, we contribute to the field by taking an action perspective with the CT of K-3 students. The analysis focus on iterative acts of abstraction and decomposition as a core process that elicits development of CT. We call these iterative acts the Abstraction/Decomposition spiral (AD spiral). By illustrating the AD spiral through the actions of two first grade students, the analysis shows how visual representation of an emerging solution, and the development of a plan are two important elements when young students solve problems in a coding context, developing their CT.",,Anna Sjödahl and Andreas Eckert,,https://doi.org/10.1016/j.ijcci.2023.100573,,,,2212-8689,International Journal of Child-Computer Interaction,"21st century abilities, Computational thinking, Abstraction, Decomposition, Elementary education",,,100573,,Abstracting and decomposing in a visual programming environment,https://www.sciencedirect.com/science/article/pii/S2212868923000107,36,2023
article,HOWLAND201993,,,Kate Howland and Judith Good and Judy Robertson and Andrew Manches,,https://doi.org/10.1016/j.ijcci.2018.11.001,,,,2212-8689,International Journal of Child-Computer Interaction,,,,93-95,,Editorial — Special Issue on Computational Thinking and Coding in Childhood,https://www.sciencedirect.com/science/article/pii/S2212868918301193,19,2019
article,LECORCHICK2020655,"Problems that are carefully formulated lead students to develop more sufficient and realistic solutions. By front-loading the process of problem solving through problem formulation, students are able to reduce the amount of time spent on solution development, and thus increase their efficiency towards meeting their main objective. By teaching students problem formulation, especially in computer science related activities, foundational skills in computational thinking are introduced, used, and refined. Using a problem solving archetype as a means for this formulation is an effective tool for students to leverage. As computational thinking skills are honed, these concepts can translate across barriers into other content areas.",,Douglas Lecorchick and Scott Nichols and Lauren Tabor,,https://doi.org/10.1016/j.procs.2020.05.085,,,,1877-0509,Procedia Computer Science,"problem formulation, computational thinking, problem solving archetype",9th World Engineering Education Forum (WEEF 2019) Proceedings : Disruptive Engineering Education for Sustainable Development,,655-659,,Problem Solving Archetype - Computer Science,https://www.sciencedirect.com/science/article/pii/S1877050920314149,172,2020
article,CHEN2017162,"Based on a framework of computational thinking (CT) adapted from Computer Science Teacher Association's standards, an instrument was developed to assess fifth grade students' CT. The items were contextualized in two types of CT application (coding in robotics and reasoning of everyday events). The instrument was administered as a pre and post measure in an elementary school where a new humanoid robotics curriculum was adopted by their fifth grade. Results show that the instrument has good psychometric properties and has the potential to reveal student learning challenges and growth in terms of CT.",,Guanhua Chen and Ji Shen and Lauren Barth-Cohen and Shiyan Jiang and Xiaoting Huang and Moataz Eltoukhy,,https://doi.org/10.1016/j.compedu.2017.03.001,,,,0360-1315,Computers & Education,"Computational thinking, Robotics education, Evaluation methodologies, Programming and programming languages",,,162-175,,Assessing elementary students’ computational thinking in everyday reasoning and robotics programming,https://www.sciencedirect.com/science/article/pii/S0360131517300490,109,2017
article,POLLAROLO2024100637,"This paper presents a systematic literature review that aims to portray an overview of pedagogical strategies that Early Childhood Education and Care (ECEC) teachers adopt to support children’s play with coding toys. In addition, the article synthesizes findings about teachers’ views in relation to the use of coding toys in ECEC and describes the outputs that the existing literature identifies as children’s development after play activities with coding toys. The systematic literature search was performed in accordance with the PRISMA-2020 statement, and the initial search across four databases (Eric, Scopus, Web of Science, and Academic Research Ultimate) for papers published between January 2010 and May 2022 yielded 2672 peer-reviewed articles. Following the first evaluation, the application of the inclusion and exclusion criteria resulted in a shortlist of 22 papers. The results show different strategies that the teachers can use during play activities with coding toys, assuming the roles of facilitators and mediators through collaborative work, allowing children to try and fail. Moreover, the results revealed that ECEC teachers largely hold positive and constructive attitudes towards the use of coding toys. Findings also highlight positive outcomes regarding children’s development across various cognitive and socio-emotional skills such as problem solving, computational thinking and communication. As an improvement, future studies should focus on identifying appropriate pedagogies that may be applied in tandem with the technology to maximise the pedagogical benefits for the children as well as adequate training for teachers.",,Enrico Pollarolo and Sofia Papavlasopoulou and Francesca Granone and Elin Reikerås,,https://doi.org/10.1016/j.entcom.2024.100637,,,,1875-9521,Entertainment Computing,"Coding toys, Communication skills, Computational thinking, Early childhood education and care, Teachers’ pedagogical strategies, Problem-solving",,,100637,,"Play with Coding Toys in Early Childhood Education and Care: Teachers’ Pedagogical Strategies, Views and Impact on Children's Development. A Systematic Literature Review",https://www.sciencedirect.com/science/article/pii/S1875952124000053,50,2024
article,ATMATZIDOU2016661,"This work investigates the development of students’ computational thinking (CT) skills in the context of educational robotics (ER) learning activity. The study employs an appropriate CT model for operationalising and exploring students’ CT skills development in two different age groups (15 and 18 years old) and across gender. 164 students of different education levels (Junior high: 89; High vocational: 75) engaged in ER learning activities (2 hours per week, 11 weeks totally) and their CT skills were evaluated at different phases during the activity, using different modality (written and oral) assessment tools. The results suggest that: (a) students reach eventually the same level of CT skills development independent of their age and gender, (b) CT skills in most cases need time to fully develop (students’ scores improve significantly towards the end of the activity), (c) age and gender relevant differences appear when analysing students’ score in the various specific dimensions of the CT skills model, (d) the modality of the skill assessment instrument may have an impact on students’ performance, (e) girls appear in many situations to need more training time to reach the same skill level compared to boys.",,Soumela Atmatzidou and Stavros Demetriadis,,https://doi.org/10.1016/j.robot.2015.10.008,,,,0921-8890,Robotics and Autonomous Systems,"Computational thinking, Educational robotics, Secondary education, Skill development",,,661-670,,Advancing students’ computational thinking skills through educational robotics: A study on age and gender relevant differences,https://www.sciencedirect.com/science/article/pii/S0921889015002420,75,2016
article,KONG2020103872,"The implementation of effective professional development courses for K-12 teachers on computational thinking (CT) in relation to programming remains a challenge. There is a lack of high-quality empirical research on teacher development in CT in relation to programming. This study addressed that situation by providing empirical evidence of the design and evaluation of such a teacher development program in primary schools. Seventy-six in-service teachers participated in a program comprising two 39-h courses. One course focused on the fundamental subject knowledge of programming for CT development together with pedagogy. The other focused on the development of advanced knowledge while providing opportunities to practice teaching in the classroom and to reflect on the practice. The results indicate that the participants developed a better understanding of CT concepts and practices and improved in three of the four content knowledge related dimensions of technological pedagogical content knowledge (TPACK) across the two courses. The three dimensions were content knowledge of programming for CT development, technological content knowledge of the use of block-based programming environments for programming for CT development, and use of the environment to teach programming for CT development with the appropriate pedagogy in context. Analysis of the participants' self-reported reflections suggested that the two courses and the teaching experience acquired during the prolonged second course were the two main sources of improvement. This study demonstrates the importance of providing an effective teacher development program with a focus on CT concepts and practices. The program offers teachers a sustained period in which to practice in the classroom and reflect on their teaching while developing their capacity to implement CT in relation to programming.",,Siu-Cheung Kong and Ming Lai and Daner Sun,,https://doi.org/10.1016/j.compedu.2020.103872,,,,0360-1315,Computers & Education,"Computational thinking, CT concepts, CT practices, Teacher development, TPACK",,,103872,,"Teacher development in computational thinking: Design and learning outcomes of programming concepts, practices and pedagogy",https://www.sciencedirect.com/science/article/pii/S0360131520300713,151,2020
article,KASPERSEN2021100302,"In this paper, we present a model for progression in computational empowerment in education. Computational empowerment (CE) expands computational thinking (CT) by adding a focus on empowering citizens to critically engage with technology, but currently lacks an articulation of what characterises progression towards CE. Through combining aims from computational thinking with computational empowerment, and structure progression using the SOLO taxonomy, we take the first steps towards a model for understanding and articulating progression in computational empowerment. The model has been applied in the analysis of four CE-focused research projects. Based on the analysis, we propose that computational empowerment is a matter of reaching a high competency level regarding computational concepts, computational practices and reflexivity regarding the effect of technology in one’s own life and in society. Finally, by formulating examples of learning goals, we illustrate how the model can be used by teachers and researchers to articulate, determine and compare CE learning goals, so that learning goals are aligned and complement each other from one stage to the next.",,Magnus Høholt Kaspersen and Daniel Graungaard and Niels Olof Bouvin and Marianne Graves Petersen and Eva Eriksson,,https://doi.org/10.1016/j.ijcci.2021.100302,,,,2212-8689,International Journal of Child-Computer Interaction,"Computational thinking, Computational empowerment, Education",,,100302,,Towards a model of progression in computational empowerment in education,https://www.sciencedirect.com/science/article/pii/S2212868921000325,29,2021
article,WEI2021104023,"Computational thinking (CT) skills are becoming essential in all aspects of work and life, and CT has become part of the K-12 curriculum around the world. Yet, more research is needed to better understand how to help elementary school students acquire CT skills effectively. The purpose of this study was to examine the effectiveness of partial pair programming (PPP) on elementary school students' CT skills and self-efficacy (SE). The study included four 4th grade classes, with a total of 171 students, who were taking the course entitled “Computational Thinking with Scratch” with the same teacher for one semester. Two classes (84 students) were in the Experimental Group (EG, 44 boys and 40 girls) while two other classes (87 students) were in the Control Group (CG, 45 boys and 42 girls). The students in the EG were paired up for the programming assignments while the students in the CG did the assignments on their own. The results showed that the students in the EG improved their CT skills and SE more significantly than those in the CG group. There was a low correlation between CT and SE in the post-test of both groups. The interviews with the teacher and the students afterwards provided insights in understanding the results. The findings suggest that in K-12 programming teachers could use PPP as an effective approach to improve students’ CT skills, programming SE, and beyond.",,Xuefeng Wei and Lin Lin and Nanxi Meng and Wei Tan and Siu-Cheung Kong and  Kinshuk,,https://doi.org/10.1016/j.compedu.2020.104023,,,,0360-1315,Computers & Education,"Elementary education, Classroom teaching, Computational thinking, Partial pair programming, Self-efficacy, Pair collaborative learning",,,104023,,The effectiveness of partial pair programming on elementary school students’ Computational Thinking skills and self-efficacy,https://www.sciencedirect.com/science/article/pii/S0360131520302219,160,2021
