Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Essential Skills for Civil Engineering Graduates Towards Industry Revolution 4.0,M. N. S. Rashidah; J. V. Humphrey; A. Anizahyati,"Faculty of Civil Engineering, Universiti Teknologi MARA(UiTM), Shah Alam, Selangor, Malaysia; Faculty of Civil Engineering, Universiti Teknologi MARA(UiTM), Shah Alam, Selangor, Malaysia; Faculty of Civil Engineering, Universiti Teknologi MARA(UiTM), Shah Alam, Selangor, Malaysia",2019 IEEE 11th International Conference on Engineering Education (ICEED),13 Feb 2020,2019,,,137,140,"The Industry Revolution 4.0 was first being introduced in Malaysia on September 2018. The reaction from this introduction has initiated the Malaysian Government to promote Industry Revolution 4.0 in industrial manufacturing and construction system. This however, gives impact to the graduating student whom seeking for employment where specific skills were required by the industry. The gap of skills was identified in this study. Questionnaire survey was distributed among graduating students and Alumni. Mean score and Relative Importance Index were used in the analysis. The finding reveals that the most skill required by the industry are Computational Thinking (Rank 1), follow by Social Intelligent (Rank 2) and Design Mindset (Rank 3). The findings of this study can be used as a reference for the universities to review the engineering curriculum and syllabus.",,978-1-7281-3461-1,10.1109/ICEED47294.2019.8994951,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8994951,Industry Revolution 4.0;skills;graduates;civil engineering,,,3.0,,11.0,IEEE,13 Feb 2020,,,IEEE,IEEE Conferences
Discovering children's competences in coding through the analysis of Scratch projects,S. Papavlasopoulou; M. N. Giannakos; L. Jaccheri,"Norwegian University of Science and Technology (NTNU), Trondheim, Norway; Norwegian University of Science and Technology (NTNU), Trondheim, Norway; Norwegian University of Science and Technology (NTNU), Trondheim, Norway",2018 IEEE Global Engineering Education Conference (EDUCON),24 May 2018,2018,,,1127,1133,"Computational thinking and coding has received considerable attention over the past several years. Considerable efforts worldwide suggest the need for more empirical studies providing evidence-based practices to introduce and engage children with coding activities. The main goal of this study is to examine which programming concepts students use when they want to develop a game, and what is the interrelation among these concepts. To achieve our goal, a field study was designed and data were collected from coding activities. In detail, during a two-week period, one-day workshops were organized almost every day on which 44 children participating in, with ages between 8-17. The workshops follow a constructionist approach and comprise of two parts. First the children interact with robots, and then develop a game using Scratch. The findings provide a deeper understanding on how children code by showing the use of specific programming concepts to develop their projects and their correlations. Hence, we improve our knowledge about children's competences in coding.",2165-9567,978-1-5386-2957-4,10.1109/EDUCON.2018.8363356,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363356,Computer Science Education;maker movement;coding;computantional thinking;constructionism,Encoding;Games;Conferences;Programming profession;Robots;Education,,3.0,,23.0,IEEE,24 May 2018,,,IEEE,IEEE Conferences
"A Proposal for the Global and Collaborative PBL Learning Environment Where All Global Members on Different Campuses Are ""On the Same Page"" throughout the Process of Learning in the Project",T. Yamamoto; A. Liao; W. -C. V. Wu; M. Shih; J. -L. Shih; H. -C. Chu,"The Center for Teaching and Learning, Kansai University, Osaka, Japan; Dept. of M-Commerce and Multimedia Applications, Asia University, Taichung, Taiwan; Department of Foreign Languages and Literature, Asia University, Taichung, Taiwan; Center for Teaching, Learning, & Development, National Taiwan University, Taipei, Taiwan; Department of Digital Science and Technology, National University of Tainan, Tainan, Taiwan; Department of Computer Science and Information Management, Soochow University, Taipei, Taiwan",2018 Conference on Technologies and Applications of Artificial Intelligence (TAAI),27 Dec 2018,2018,,,90,95,"This paper purports to share with the higher education community the global PBL active learning curriculum and the learning environment, which have been collaboratively developed with the universities in Taiwan and Kansai University (KU). The collaborated universities developed an optimal curriculum to enhance and nurture students' ""Future Work Skills 2020"" defined by the Institute for the Future, such future human skills as Sense Making, Social Intelligence, Novel & Adaptive Thinking, Cross-Cultural Competencies, Computational Thinking, New Media Literacy, Transdisciplinarity, Design Mindset, Cognitive Load Management, and Virtual Collaboration. The curriculum fully employs PBL strategies in global teams, where teams for PBL are organized with students with heterogeneous cultural backgrounds in the virtual learning environment. The basic concept of such curriculum is based on COIL (Collaborative Online International Learning), originally developed by State University of New York. COIL makes full usage of IT to generate virtual learning environment for students worldwide. In order to go beyond the COIL concept incorporating the future skills defined by IFTF, the allied universities employed PBL in global AGILE teams to deepen insights from various cultural viewpoints in terms of consensus building through team discussions. Due to the spatial and temporal differences, enrolled students conducted their team learning activities in the virtual learning environment asynchronously, making use of IT technologies and cloud services in order to be on ""the same page"" in the progress of the project throughout the course. Further, the assessment strategies to enhance students' efficacy is the key factor in the course, which is also discussed with examples. This paper reports the global PBL active learning curriculum and environment collaboratively developed with the universities in Taiwan and Kansai University.",2376-6824,978-1-7281-1229-9,10.1109/TAAI.2018.00029,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8588485,"active learning, collaborative learning environment, peer learning and assessment, global learning, AGILE learning, PBL, Tesseractive COIL",Conferences;Artificial intelligence;Cultural differences,,2.0,,4.0,IEEE,27 Dec 2018,,,IEEE,IEEE Conferences
Invited Speech: Data Analytics and (Interpretable) Machine Learning for Social Good,R. Martoglia,"FIM - University of Modena and Reggio Emilia, Italy","2021 IEEE 23rd Int Conf on High Performance Computing & Communications; 7th Int Conf on Data Science & Systems; 19th Int Conf on Smart City; 7th Int Conf on Dependability in Sensor, Cloud & Big Data Systems & Application (HPCC/DSS/SmartCity/DependSys)",30 May 2022,2021,,,2144,2149,"In recent years, in all contexts of our lives, we have seen a real explosion of data. From a research standpoint, data processing needs have increasingly become common in an ever growing number of applications, with potential benefits not only in our work but also in our lives: the need not just to acquire, store and perform modest operational tasks but also to analyze and properly interpret data. In this talk, we consider some of the hottest and most demanding scenarios in our daily lives, which include: medical analytics to improve the quality of life of the elderly and reduce health care expenses; social network analytics for enhancing cultural heritage dissemination; exploration of work datafication potential in improving the management of human resources (HRM); game analytics to foster Computational Thinking in education. We describe the recent findings we have obtained in our research in these contexts using the latest technology for data analytics, including interpretable machine learning, and discuss the consequences and directions for the future.",,978-1-6654-9457-1,10.1109/HPCC-DSS-SmartCity-DependSys53884.2021.00319,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9781168,Interpretable Machine Learning;Medical Analytics;Social Network Analytics;HRM Analytics,Data analysis;Social networking (online);Education;Machine learning;Medical services;Games;Explosions,,2.0,,48.0,IEEE,30 May 2022,,,IEEE,IEEE Conferences
CODEX - Learning Object to Support Loop Structure Teaching,B. Gonçalves; M. C. Moraes; B. Teixeira; L. Lopes Leite,"Universidade de Brasilia, Brasilia, DF, BR; Universidade de Brasilia, Brasilia, DF, BR; Universidade de Brasilia, Brasilia, DF, BR; Colorado State University, Fort Collins, CO, US",2018 XIII Latin American Conference on Learning Technologies (LACLO),1 Aug 2019,2018,,,329,334,"According to the Code.org there are currently 528,174 open computing jobs in U.S. and only 49,291 computer science students graduated into the workforce, last year. In order to try to reverse this scenario, several countries are working on a way to include computer science concepts, like computational thinking, in their curriculums for K-12 education. In addition, many studies and researches are being done related to practices and tools that can be applied in order to retain students that applied for computer science courses. In order to contribute to these initiatives, this paper presents CODEX, an interactive and ludic learning object, that aims to help students that do not need to have a background in programming to learn one of the most important structure in a programming language, the loop. CODEX was designed to be used both in class and in extra-class activity.",,978-1-7281-0382-2,10.1109/LACLO.2018.00064,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8783804,Learning Objects;teaching programming;repetition,Education;Visualization;Programming profession;Monitoring;Facebook,,2.0,,,IEEE,1 Aug 2019,,,IEEE,IEEE Conferences
Tailor-made small simulator for a drum boiler control based on linear techniques,J. J. G. Prego; L. V. Seisdedos,"Department of Industrial Technologies, University of Deusto, Bilbao, Spain; Faculty of Electrical Engineering, Department of Automatic Control, University of Oriente, Santiago de Cuba, Cuba",ETFA2011,24 Oct 2011,2011,,,1,4,"A computational thinking under simulated environment with amendable properties is promoted. It is exemplified on a real drum boiler multi-loop linear control. The model is based on the boiler-turbine plant P16/G16, which is oil-fired and the rated power is 160 MW, at the Sydvenska Kraft AB Plant in Malmö, Sweden. A proficient symbolic and numerical combination points out a fast and very efficient automatic engineering calculation. This contribution aims at tailor-made small simulators on Matlab for those industrial processes which are linked by heat energy. A first application at drum boiler with linear control meets a useful know-how to guide thoughts on how to translate physical fundamentals to Matlab codes for other industrial cases. Some comments relating to industrial practice are offered in this context.",1946-0759,978-1-4577-0018-7,10.1109/ETFA.2011.6059211,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6059211,,Boilers;Process control;Mathematical model;Computational modeling;Educational institutions,,2.0,,38.0,IEEE,24 Oct 2011,,,IEEE,IEEE Conferences
Designing educational material,C. D. Kloos; M. C. Gil; P. Rodríguez; G. Robles; E. Tovar; B. F. Manjón,"Dep. Telematic Engineering, Univ. Carlos III de Madrid, Leganes Madrid, Spain; Dep. Ing. Electrica, Electronica y de Control, UNED, Madrid, Spain; Dep. Ingenieria Informatica, Univ. Autonoma de Madrid, Canto blanco Madrid, Spain; Dep. Telematic Syst. & Computing, Univ. Rey Juan Carlos, Mostoles Madrid, Spain; Dep. Computer Languages and Systems & Software Eng., Univ. Politecnica de Madrid, Boadilla del Monte Madrid, Spain; Dep. Software Eng. & AI, Univ. Complutense de Madrid, Madrid, Spain",2016 IEEE Global Engineering Education Conference (EDUCON),23 May 2016,2016,,,1218,1220,"The appearance of MOOCs has boosted the creation of educational material for use in all possible contexts. However, this material is often created without much thought and without proper tools and methodologies. Much more attention should be placed on the design of educational material, since this is the basis for a successful learning experience. In this special session, we report about several interesting approaches towards the design and creation of educational material that range from the call to the definition of a discipline of Courseware Engineering, to a methodology for video recording, another one for the creation of smart adaptive content, tools metrics for teaching computational thinking, the integration of OERs, and the design and application of game-based material.",2165-9567,978-1-4673-8633-3,10.1109/EDUCON.2016.7474712,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7474712,MOOCs;design of educational material;learning content;courseware,Games;Courseware;Software;Production;Engineering education;Conferences,,2.0,,19.0,IEEE,23 May 2016,,,IEEE,IEEE Conferences
Emídio Garcia School Pilot description: A Robosteam Erasmus+ Project Activity based on a Challenge based Learning Approach,C. Camargo; L. Brancalião; J. Gonçalves; J. Lima; M. Ramos; L. Fernandes; M. Trovisco; M. Conde,"Polytechnic Institute of Bragança, Bragança, Portugal; Polytechnic Institute of Bragança, Bragança, Portugal; CEDRI IPB, Bragança, Portugal; CEDRI IPB, Bragança, Portugal; Emídio Garcia School, Bragança, Portugal; Emídio Garcia School, Bragança, Portugal; Emídio Garcia School, Bragança, Portugal; León University, León, Spain",2020 IEEE Global Engineering Education Conference (EDUCON),25 Jun 2020,2020,,,290,294,"In this paper it is described a Pilot that took place at Emídio Garcia School from Bragança, Portugal. The presented Pilot is based on a Challenge based Learning Approach, being an activity of the RoboSTEAM - Integrating STEAM and Computational Thinking development by using robotics and physical devices - ERASMUS+ Project. In the presented educational experiment it were used physical devices, being chosen the mBot robot, programmed using Scratch. The presented challenges had as research question a global problem that was Wildfires. Student had to propose and to develop solutions based on the use of robots to prevent and fight wildfires. The students that participated in the experiment were secondary school students, from Spain and Portugal, with their background in technology and arts respectively. Previously to the experiment the involved students filled a STEM semantic Survey and during the experiments their performance was evaluated.",2165-9567,978-1-7281-0930-5,10.1109/EDUCON45650.2020.9125231,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9125231,Robotics;Physical Devices;Challenge Based Learning;STEAM Education;Erasmus+,Performance evaluation;Art;Conferences;Semantics;Fires;Engineering education;Robots,,2.0,,10.0,IEEE,25 Jun 2020,,,IEEE,IEEE Conferences
AI Quality Cultivation and Application Ability Training for Normal University Students,S. Liu; X. Xie,"Key Laboratory of Information & Computing Science, Guizhou Normal University, Guiyang, China; Key Laboratory of Information & Computing Science, Guizhou Normal University, Guiyang, China",2021 7th Annual International Conference on Network and Information Systems for Computers (ICNISC),23 Nov 2021,2021,,,116,120,"The rapid integration of AI technology and education will have a profound impact on the traditional education and teaching ideas, forms, contents, methods, and will also put forward new and higher requirements for teachers' professional quality and teaching ability. For normal university students, AI quality cultivation and application ability training are particularly important. Based on the previous research, this paper holds that digital literacy, computational thinking, programming ability and deep cognition of intelligent society are the important contents of AI technology literacy of normal university students. And put forward that under the AI environment, normal university students' learning ability, teaching ability, teaching research ability three aspects, as well as basic ability, deepening application, application innovation three levels of ability training strategy. And points out that normal university students should learn AI technology and theory in practice, cultivate AI quality and application ability in teaching, and improve human-machine cooperation skills in exploration.",,978-1-6654-0232-3,10.1109/ICNISC54316.2021.00030,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9603886,artificial intelligence;AI literacy;application ability;training;normal university students,Training;Technological innovation;Education;Learning (artificial intelligence);Educational technology;Cognition;Artificial intelligence,,2.0,,8.0,IEEE,23 Nov 2021,,,IEEE,IEEE Conferences
STEAM-based interventions: Why student engagement is only part of the story,M. Helms; R. Moore; D. Edwards; J. Freeman,"Mathematics, and Computing (CEISMC), Georgia Institute of Technology, GA, Atlanta; Mathematics, and Computing (CEISMC), Georgia Institute of Technology, GA, Atlanta; Mathematics, and Computing (CEISMC), Georgia Institute of Technology, GA, Atlanta; School of Music, Georgia Institute of Technology, GA, Atlanta","2016 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",2 Feb 2017,2016,,,1,4,"EarSketch lowers the barriers to entry and broadens engagement in computer science through expressive and culturally relevant music composition. In EarSketch, students write computer code to remix sound samples into original music compositions, often within hours of first exposure to the application. Coupled with sound samples rooted in modern music genres, EarSketch generates deep student engagement. We observed two unexpected challenges when implementing EarSketch in high school Computer Science Principles courses. First, music that appeals to the students' generation may be difficult for teachers to appreciate (and vice versa). Second, while a majority of students engaged in music production and coding, we observed that some students fixated on artistic musical expression without engaging in substantial computational thinking. These findings may apply more broadly in computational courses situated in expressive domains and to STEAM courses in general. We conclude with suggested changes to professional development, which may be applied more generally to creative computation and STEAM-based courses.",,978-1-5090-3419-2,10.1109/RESPECT.2016.7836171,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836171,music composition;computer science principles;student engagement;culture;STEAM,Music;Encoding;Education;Computer science;Interviews;Cultural differences;Computational modeling,,2.0,,9.0,IEEE,2 Feb 2017,,,IEEE,IEEE Conferences
The Designing of CSL Teacher Empowering Training Model of Robot-Assisted Language Learning based on the TPACK Framework,H. Li,"Department of Chinese as a Second Language, National Taiwan Normal University, Taipei, Taiwan, R.O.C.",2021 International Conference on Advanced Learning Technologies (ICALT),2 Aug 2021,2021,,,276,278,"This study provides the designing of the empowering training model of robot-assisted language learning (RALL) knowledge based on the framework of Technological Pedagogical Content Knowledge (TPACK) for Chinese as a Second Language (CSL) teacher. The model is a 10-hours program to enhance CSL teachers’ cognition of robot technology knowledge, and integrate Chinese pedagogical knowledge and Chinese phonetics knowledge. We analyzed what should be included in TK, PK, CK, TPK, TCK, PCK, TPACK when designing a robot assisted Chinese phonetics teaching. Also, computational thinking and Chinese teaching-oriented programming is been taught in order to let the CSL teachers have the ability to realize their design of RALL system.",2161-377X,978-1-6654-4106-3,10.1109/ICALT52272.2021.00089,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9499781,Robot-assisted language learning (RALL);Technological Pedagogical Content Knowledge (TPACK);Chinese as a second language (CSL);Language Teacher Empowering Training,Training;Computational modeling;Knowledge based systems;Phonetics;Data collection;Reflection;Planning,,2.0,,12.0,IEEE,2 Aug 2021,,,IEEE,IEEE Conferences
"Summer Programming Boot Camp, Teach High Schoolers First and Let Them Teach Middle Schoolers",J. Lee; S. Jun; K. Kim; I. Yoon,"Dougherty Valley High School, San Ramon, CA; Dougherty Valley High School, San Ramon, CA; Dougherty Valley High School, San Ramon, CA; Computer Science Dept., San Francisco State University, SF, CA",2016 International Conference on Computational Science and Computational Intelligence (CSCI),20 Mar 2017,2016,,,287,292,"As a summer camp for middle school and high school students, a new method of learning/teaching computer science was explored: Teaching high schoolers MIT's App Inventor for 2 weeks and then during the following two weeks, having the high schoolers teach middle schoolers ranging from upcoming 6th to 9th graders. The program, App Inventor, simplifies the process of coding, making it an ideal method of teaching beginners the basics of computer programming and computational thinking practice. The simplicity of the program is evident through the rapid learning process of the high schoolers, who were mostly beginners at coding. Additionally, during the process of teaching and helping the middle schooler's debugging session, the high school students were able to properly digest the principles and fundamentals of computer programming by revisiting and teaching what they learned. The students, both the high schoolers and middle schoolers, collaborated in exploring and experimenting with multiple variations of apps that could be made with the given teaching materials. The level of comprehension amongst the middle schoolers was evident through their ability to produce the final products, which ultimately varied depending upon the method of teaching that the high schooler chose to teach with. This paper presents the organization of the summer programming camp, contents and learning outcome.",,978-1-5090-5510-4,10.1109/CSCI.2016.0062,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7881355,Computing Education;High school students teach middle school students;learning by teaching;App Inventor;summer camp,Education;Games;Programming profession;Animals;Animation,,2.0,,18.0,IEEE,20 Mar 2017,,,IEEE,IEEE Conferences
Analysis of Repeat Learners in Computer Science MOOCs,C. V. Haar; A. Bell,"Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambride, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambride, USA",2020 IEEE Learning With MOOCS (LWMOOCS),26 Oct 2020,2020,,,4,7,"Computation is becoming an integral part of education, especially at college-level. Two MOOC courses provide an introduction to computation and are offered by MIT on EdX: 6.00.1x Introduction to Computer Science Programming in Python has run 16 times and 6.00.2x Introduction to Computational Thinking and Data Science has run 11 times. These courses frame the world around computation, and show learners that they can think about problems they see in everyday life in the context of computation. Our paper shows an analysis of repeat learners (learners who enroll in the same course multiple times) and their behaviors over the many runs of these courses. Around 20% of learners in any given run of a course are repeat learners. Of these, the majority are two-time repeat learners (learners who took the same course exactly twice). We show that learners tend to perform better when they retake a course, and especially when they retake the course sooner rather than later. We also look at a subgroup of learners we call repeat cross-referencers (learner who accessed at least two previous runs of the course during the run time of a later run of the course). We found that repeat cross-referencers complete the course at a suspiciously high rate, and we speculate it is because they are looking back at answers from a previous course run. Lastly, we look at how learners perform in an introductory class and an advanced class. We found that many learners who take both courses are more likely to complete both courses and have more active days in the courses than those learners who only do one of the two classes.",,978-1-7281-9728-9,10.1109/LWMOOCS50143.2020.9234342,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9234342,computation;programming;learners;cheating;MOOC,,,2.0,,7.0,IEEE,26 Oct 2020,,,IEEE,IEEE Conferences
Assisting H1N1 and Ebola Outbreak Response through High Performance Networked Epidemiology,M. Marathe,"Virginia Tech, VA, USA",2015 IEEE International Parallel and Distributed Processing Symposium,20 Jul 2015,2015,,,831,831,"Summary form only given, as follows. The H1N1 pandemic of 2009 and the ongoing Ebola outbreak in West Africa serve as a reminder of the social, economic and health burden of infectious diseases. The ongoing trends towards urbanization, global travel, climate change and a generally older and immuno-compromised population continue to make epidemic planning and control challenging. Recent quantitative changes in high performance pervasive computing have created new opportunities for collecting, integrating, analyzing and accessing information related to large urban social systems, disease surveillance and global logistics and supply chains. The advances in network and information science that build on this new capability provide entirely new ways for reasoning and controlling epidemics. In this talk I will overview of the state of the art in computational networked epidemiology with an emphasis on computational thinking and on the development of high performance computing oriented decision-support environments for planning and response in the event of epidemics. I will describe how such systems can be used to support near real-time planning and response during the 2009 H1N1 swine flu and the recent Ebola Outbreak in West Africa. Computational challenges and directions for future research will be discussed.",1530-2075,978-1-4799-8649-1,10.1109/IPDPS.2015.121,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7161569,,Planning;High performance computing;Africa;Urban areas;Surveillance;Supply chains;Statistics,,2.0,,,IEEE,20 Jul 2015,,,IEEE,IEEE Conferences
Talking in the Zooniverse: A collaborative tool for citizen scientists,L. Fortson; S. Lynn,"Okayama University, Okayama, Japans; Okayama University, Okayama, Japans",2014 International Conference on Collaboration Technologies and Systems (CTS),31 Jul 2014,2014,,,1,2,"Researchers in fields as diverse as astrophysics, ecology and papyrology face a commom problem: as the size and complexity of digital datasets increases dramatically, new strategies in computational thinking are needed to transform data into knowledge, Virtual Citizen Science (VCS) a form of collaborative research involving the general public as volunteers in online reporting or analysis of data. [1], has proven to be one successful approach to solving this Big Data problem. In particular, the Zooniverse.org platform for citizen science has provided a unique crowdsourcing solution for these challenges across, a wide range of disciplines by harnessing the visual processing capabilities. of over a million volunteers and asking them to make observations. on data sets of complex objects presented in online interfaces.",,978-1-4799-5158-1,10.1109/CTS.2014.6867533,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6867533,virtual citizen science;crowdsourcing;objecs-oriented discussion;serendipitous discovery,Educational institutions;Collaboration;Astrophysics;Communities;Context,,2.0,,11.0,IEEE,31 Jul 2014,,,IEEE,IEEE Conferences
Instructional Media and Teaching Methods for Engaging Children with Computer Programming,V. Garneli,"Ionio Panepistemio, Kerkyra, GR",2014 IEEE 14th International Conference on Advanced Learning Technologies,22 Sep 2014,2014,,,768,770,Technology - based learning could help students achieve fundamental abilities and skills like computational thinking and creativity. Engaging young students in computer science concepts and programming with a creative and enjoyable way is a challenging issue. We are aiming to apply and evaluate constructionist or apprenticeship techniques and visual programming tools that could assist and improve the learning activity.,2161-377X,978-1-4799-4038-7,10.1109/ICALT.2014.225,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6901602,CS;programming;visual programming environments;constructionism;programming pedagogy,Programming profession;Educational institutions;Computer science education;Computers,,2.0,,26.0,IEEE,22 Sep 2014,,,IEEE,IEEE Conferences
Categorizing Resources and Learners for a Finer-Grained Analysis of MOOC Viewing & Doing,E. Hemberg; S. Biswas; A. Bajwa; N. Law; U. -M. O’Reilly,"MIT CSAIL, Cambridge, MA, USA; Manipal University Jaipur, Jaipur, India; MIT CSAIL, Cambridge, MA, USA; University of Hong Kong, Hong Kong SAR, China; MIT CSAIL, Cambridge, MA, USA",2019 IEEE Learning With MOOCS (LWMOOCS),27 Dec 2019,2019,,,116,121,"We categorize MOOC resources with a learning design lens in order to investigate the relation between learning design and learner behavior in a computational thinking MOOC, MIT×6.00.1× Introduction to Computer Science and Programming Using Python. Videos are categorized by knowledge type (procedural, conceptual and factual), practice exercises are categorized by teaching intent, and problem sets and practice exercises are scored by difficulty. We consider video viewing and complete watching behavior, recap and review behavioral trajectories, and problem attempts. The analysis is cross-sectioned by learner prior level of experience. Our fine grained analyses, showing variation in learner behavior at a detailed level, provide instructors with a clearer picture of how specific learners interact with particular learning resources and achieve learning outcomes.",,978-1-7281-2549-7,10.1109/LWMOOCS47620.2019.8939650,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8939650,Learning Design;Learning Analytics;MOOC,Videos;Electronic learning;Computer aided instruction;Lenses;Trajectory;Programming,,2.0,,11.0,IEEE,27 Dec 2019,,,IEEE,IEEE Conferences
Coding Training Proposal for Kindergarten,E. Benetti; G. Mazzini,"Lepida ScpA, Via della Liberazione 15 40128 Bologna, Italy; Lepida ScpA, Via della Liberazione 15 40128 Bologna, Italy","2020 International Conference on Software, Telecommunications and Computer Networks (SoftCOM)",28 Oct 2020,2020,,,1,5,"Computational thinking in recent years has been universally defined as the ”new English”, or basic knowledge necessary for everyone. As English, is important to include it as early as possible in teaching programs, right from preschool. This need is so felt as to make it, for example, compulsory in kindergarten in Italy since 2022. Obviously, this implies the use of simple tools that do not provide reading and writing skills. This work proposes a learning program which could be carried out precisely during the three years of kindergarten, from 3 to 6 years of age, and prepares children for coding, a teaching subject that has already been proposed in Italy for primary school since a few years.",1847-358X,978-953-290-099-6,10.23919/SoftCOM50211.2020.9238207,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9238207,,Training;Writing;Encoding;Software;Computer networks;Telecommunications;Proposals,,2.0,,19.0,,28 Oct 2020,,,IEEE,IEEE Conferences
CyberCSP: Integrating cybersecurity into the computer science principles course,S. Mishra; R. K. Raj; P. Tymann; J. Fagan; S. Miller,"Rochester Institute of Technology, Rochester, NY, USA; Rochester Institute of Technology, Rochester, NY, US; Rochester Institute of Technology, Rochester, NY, USA; Webster Central School District, Webster, NY, USA; Webster Central School District, Webster, NY, USA",2017 IEEE Frontiers in Education Conference (FIE),14 Dec 2017,2017,,,1,5,"The demand for cybersecurity professionals is projected to grow substantially, with the US Bureau of Labor Statistics reporting that employment in cybersecurity within the US will grow by 18% from 2014 to 2024, much faster than the average for all occupations. As creating a cyberspace workforce has become a matter of national security for every country, cybersecurity needs to be taught at all levels, to all students, in the educational system. The good news is that cybersecurity is also a topic that students from a wide variety of backgrounds find interesting, and as a result, it motivates them to study computing too. Over the past two decades, there has been an increased effort worldwide to incorporate computer science and computational thinking into the middle and high school curriculum. The CS10K initiative in the US has led to projects to introduce computer science at the K-12 educational level. One of these initiatives, the new Advanced Placement (AP) course in Computer Science Principles (CSP), was designed to introduce computer science in an engaging way, show students how computing is relevant in their lives, and to attract a diverse group of students to computing. The CSP Curriculum Framework allows for multiple implementations of the CSP course, permitting course designers to develop courses to engage and attract specific groups of students and that focus on specific themes in computing. This paper describes an approach to develop a new CSP course, CyberCSP, which integrates cybersecurity first principles throughout the course. The approach builds on an CSP course that was created from a previous collaboration between the Computer Science Department at Rochester Institute of Technology, Rochester, New York, and the Webster Central School District in Webster, New York. The paper discusses the background, details of the earlier CSP course, how relevant cybersecurity content was identified, and then integrated into the CSP course to create the CyberCSP variant of the Computer Science Principles course.",,978-1-5090-5920-1,10.1109/FIE.2017.8190711,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190711,,Computer science;Collaboration;Employment;Computer crime,,1.0,,20.0,IEEE,14 Dec 2017,,,IEEE,IEEE Conferences
Research on Creativity in the Age of Intelligence,J. Li; H. Wang; R. Zhuang; T. Chang; R. Huang,"Faculty of Education, Beijing Normal University, Beijing, China; Faculty of Education, Beijing Normal University, Beijing, China; Faculty of Education, Beijing Normal University, Beijing, China; Smart Learning Institute, Beijing Normal University, Beijing, China; Faculty of Education, Beijing Normal University, Beijing, China",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),4 Aug 2020,2020,,,264,265,"How to meet the age of intelligence and train the innovative talents needed by the age of intelligence has become a research topic of the education circle. The characteristics of space fusion, man-machine fusion, knowledge explosion and focusing human nature in the age of intelligence put forward new requirements for innovative talents. Creative personality, critical thinking ability, digital learning ability, computational thinking, design thinking, and man-machine collaboration are essential components of creativity in the age of intelligence.",2161-377X,978-1-7281-6090-0,10.1109/ICALT49669.2020.00086,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155765,intelligent age;creativity;innovation talents,Creativity;Technological innovation;Man-machine systems;Collaboration;Task analysis;Education;Cognition,,1.0,,4.0,IEEE,4 Aug 2020,,,IEEE,IEEE Conferences
