"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Critical Community-Centeredness: Ethical Considerations for Computational Archival Studies","M. Dickerson; A. E. Yun","Digital Scholarship Services, University of California, Irvine Libraries, Irvine, USA; Special Collections & Archives, University of California, Irvine Libraries, Irvine, USA",2023 IEEE International Conference on Big Data (BigData),"22 Jan 2024","2023","","","2032","2035","In this paper, we call for computational archival studies to prioritize social justice and community-centeredness. Our initial research findings, as well as the work of community archives, provide evidence of the need to elevate and truly center the voices of those depicted (or underrepresented) in large-scale digital archives, leveraging the power of computational thinking with the transformative experience of seeing oneself represented (or representing oneself) in digital collections.","","979-8-3503-2445-7","10.1109/BigData59044.2023.10386092","Andrew W. Mellon Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10386092","community archives;digitization;digital archives","Humanities;Ethics;Generative AI;Resists;Learning (artificial intelligence);Big Data","","","","14","IEEE","22 Jan 2024","","","IEEE","IEEE Conferences"
"The Curriculum Development for Global AGILE Problem-Based Learning in Social Entrepreneurship in Global Teams","T. Yamamoto; C. Pang; B. Ong; J. Shih; H. -C. Chu; M. Shih","Center for Teaching and Learning, Kansai University, Osaka, Japan; School of Business Management, Nanyang Polytechnic University, Singapore; School of Business Management, Nanyang Polytechnic University, Singapore; Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan; Department of Computer Science and Information Management, Soochow University, Taipei, Taiwan; Center for Teaching, Learning, & Development, National Taiwan University, Taipei, Taiwan",2019 Pacific Neighborhood Consortium Annual Conference and Joint Meetings (PNC),"27 Dec 2019","2019","","","1","6","This paper deals with a progress report on the execution of the sense making in the curriculum development for global AGILE Problem-Based Learning incorporating computational thinking enhanced with ICT, which has been based on the collaborative endeavors between School of Business Management at Nanyang Polytechnic University in Singapore (NPU) and Center for Teaching and Learning at Kansai University (KU), intending to foster the Vision 2020 skills as well as the future work skills defined by Institute of the Future. Although Problem-Based Learning has been ubiquitous in the realm of the face-to-face onsite learning environment, the project is based on PBL in which project team members with common interests in entrepreneurship from both universities organize several teams to aim for startup business plans with simulation in the virtual learning environment. The paper will walk readers through the rationale behind such curriculum as well as the entire process of the curriculum development from the initial preparation to the final product including the assessment. The key factors of such curriculum development are elaborated in the conclusion.","","978-9-8695-3172-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8939672","global AGILE learning;ICT-enhanced education;virtual collaborative learning environment;social entrepreneurship","Handheld computers;Education;Computer science;Information management;Collaborative work;Entrepreneurship","","","","17","","27 Dec 2019","","","IEEE","IEEE Conferences"
"Resource Leveraging and Teaching Computing in the New Lower Secondary Mauritian Curriculum","N. K. Betchoo","Dean of Faculty Department of Business and Management, Université des Mascareignes, Beau Plan, Pamplemousses",2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC),"6 Jan 2019","2018","","","1","4","The Ministry of Information Technology, Information and Communication, under the aegis of the Mauritian government aims at developing digital learning to improve the potential of Mauritian students for the future. As the country posits itself as a cyber-island with a fully developed information technology hub, it has become imperative to think about leveraging the teaching of computer science in lower secondary schools (Grades 7-9). So far, this has been limited to basic courses in computing that are essentially theory focused. This paper states that students at this stated level need to develop `computational thinking' so that they are ready for the workplace and will effectively enter the digital world. It limits itself to two key variables resource leveraging and teaching computing. In the first case, it raises arguments on programming languages, hardware and software that might apply to students in the new curriculum. In the teaching area, the paper suggests that a combination of teaching programming, inclusion and informal learning will be the possibilities to accompany students overcome the digital divide and get the opportunity to become effective as learners and trained ICT students to serve their nation.","","978-1-5386-6477-3","10.1109/ICONIC.2018.8601215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601215","resource leveraging;teaching;programming;software;digital divide;lower secondary;Mauritius","Education;Programming profession;Software;Computer languages;Information technology","","","","24","IEEE","6 Jan 2019","","","IEEE","IEEE Conferences"
"Towards A Practical Approach to Improve the Interdisciplinary Teaching and Learning Process through M-learning Innovative Projects","A. S. Marcolino; E. A. Praça; E. G. d. Silva","Rodovia PR 323, KM 310-Parque Industrial, Federal Institute of Paraná-Umuarama, Umuarama, PR, Brazil; Rodovia PR 323, KM 310-Parque Industrial, Federal Institute of Paraná-Umuarama, Umuarama, PR, Brazil; Rodovia PR 323, KM 310-Parque Industrial, Federal Institute of Paraná-Umuarama, Umuarama, PR, Brazil",2019 IEEE Frontiers in Education Conference (FIE),"12 Mar 2020","2019","","","1","5","This research to practice work in progress has two main objectives: i) the improvement of interdisciplinary teaching and learning processes in an integrated course of informatics in high school course and; ii) turning students into learners by the designing and development of innovative features for m-learning applications. Such objectives are integrated each other, since the improvement in the teaching and learning processes will not be restricted in the proposal and use of a practical framework for the improvement of students' skills in the computational thinking, but also in the use of the m-learning features and applications to improve educational issues faced by both students and teachers. In this perspective, active-learning and problem-based learning theories were considered to support the proposal of a series of activities composing a framework to be adopted to achieve the target objectives. The interdisciplinary teaching and learning processes improvement has its roots at the proposal of solutions for problems into disciplines of high school curricula through the innovative m-learning features to be designed and developed by the students. In this paper it is discussed the motivations about the proposal of this project, the teaching and learning implications in the context of a integrated course of informatics in high school course, its planning and a pilot conduction of mainly initial activities with the volunteers students. Such activities include: (a) the identification of problems and the planning of solutions based on m-learning features; (b) the design and development phases of an initial set features; and (c) a preliminary evaluation of usability of some mockups of m-learning application. At the end, the identified evidence are discussed, mainly those related with the implications for the interdisciplinary scenario for the teaching and learning processes, the initial identification of benefits in the perspective of the participation of students as learners and the future work, as well.","2377-634X","978-1-7281-1746-1","10.1109/FIE43999.2019.9028498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9028498","","Education;Informatics;Organizations;Proposals;Software;Schedules","","","","38","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"Choose Your Own Adventure - Designing Equity-focused CS/CT modules for K-5 Elementary Schools","K. Bevan; M. Zeitz; R. Chouinard; L. Rita; S. Wohler","CSforALL Springfield, Springfield, MA, USA; CSforALL Springfield, Springfield, MA, USA; CSforALL Springfield, Springfield, MA, USA; CSforALL Springfield, Springfield, MA, USA; CSforALL Springfield, Springfield, MA, USA","2021 Conference on Research in Equitable and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","30 Nov 2021","2021","","","1","1","How do Oprah, the multimedia mogul, and Edison, the inventor of the telephone, both inspire teachers and students to learn computational thinking? A CS/CT focused module was developed by two grade 4 teachers that would introduce culturally relevant role models to students in an urban school district. The module engages students through a “Choose Your Own Adventure” activity focusing on perseverance and conditionals. Students create Scratch projects, using a Makey Makey, to model what would happen if one of their historical role models gave up on their dreams. This module is just one example of the nineteen modules created by members of CSforALL Springfield, a Research Practice Partnership working with the University of Massachusetts in Amherst, Massachusetts. The partnership allows for collaboration between educators from Springfield, MA Public Schools and Researchers from the University. We will spotlight this module to show how the module was designed and taught to make it an engaging, equitable learning experience for all students and share their learning outcomes along the way. Our goal is to share how we designed and integrated culturally responsive Computer Science curriculum at the elementary level that will ensure equitable learning for all students. Our goal is to show how we engaged dyads in a design based collaborative process to produce a module for their grade level.","","978-1-6654-4905-2","10.1109/RESPECT51740.2021.9620577","National Science Foundation (NSF)(grant numbers:DRL-1837086); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9620577","computer science education;K12 computing;research practice partnership;culturally responsive curriculum;pedagogy","Collaboration;US Government;Telephone sets;Science - general;Focusing;Education;Conferences","","","","","IEEE","30 Nov 2021","","","IEEE","IEEE Conferences"
"Computing pre-college program: Initial impact to first-year student in computer science","J. Muhammad; C. Boonthum-Denecke","Department of Computer Science, Hampton University, Hampton, VA, USA; Department of Computer Science, Hampton University, Hampton, VA, USA","2015 Research in Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","12 Oct 2015","2015","","","1","1","The Department of Computer Science at Hampton University was awarded the HBCU-UP TIP Project to reform three gateway courses and implement an intensive computing summer bridge program (SBP) in an effort to improve student academic performance and increase retention and graduation rates in the major. By integrating Computational Thinking into lower-level courses, the proposed project also seeks to strengthen Computer Science students and better prepare them to meet the modern demands in the field. In the first year of the project there have been several changes to the curriculum content of the gateway courses as well as the implementation of the summer pre-college program. The summer 2014 was the first computing pre-college program. There were nineteen participants currently in the summer program. The students were engaged and excited to be a part of this program. The Computer Science Seminar course served as the initiative for a supplemental undergraduate research award request. The course focused not only ensuring the students understand computer science as a field of study, but also how computer science impacts all fields of study and everything in their daily lives. There were several speakers, FBI, Industry, University faculty, and previous graduates. The initial results has been extremely rewarding as we noticed from their performance in the first semester program course, CS1. This poster will discuss the curriculum we used during the summer program, sample exercises, feedback from students as well as lesson learnt for us to improve next year program.","","978-1-5090-0151-4","10.1109/RESPECT.2015.7296523","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7296523","","Computer science;Pre-college engineering;Logic gates;Seminars;Industries;Bridges","","","","","IEEE","12 Oct 2015","","","IEEE","IEEE Conferences"
"The Teaching Innovation and Research of Python Programming in Financial and Economic Universities","X. Fang","School of Computer Science and Technology, Shandong Technology and Business University, Yantai, China",2020 15th International Conference on Computer Science & Education (ICCSE),"22 Sep 2020","2020","","","600","603","For the teaching status of Python Programming course in financial and economic colleges and universities, this paper analyzes the common shortcomings and proposes the reconstruction of the program design course from four aspects: teaching objectives, course contents, teaching methods and assessment methods. That is, under the teaching objectives and principles based on market demand, the teaching contents should be integrated, the practice teaching should be strengthened, multi-dimensional hybrid teaching methods and procedural assessment should be used for the purpose of stimulating students' interests, keeping high motivation. Finally, it can mobilize students' enthusiasm for independent learning, and cultivating their ability to solve complex professional problems with computational thinking.","2473-9464","978-1-7281-7267-5","10.1109/ICCSE49874.2020.9201735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201735","Python programming language;teaching models;the new business;financial and economic universities","Education;Python;Programming profession;Business;Economics;Artificial intelligence","","","","5","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Visualizing Program Behavior with a Ball and Pipes for Computer Science Unplugged","S. Jinnouchi; M. Tsunoda","Kindai University, Higashi-osaka, Japan; Kindai University, Higashi-osaka, Japan",2023 30th Asia-Pacific Software Engineering Conference (APSEC),"2 Apr 2024","2023","","","663","664","Computer science unplugged (CS unplugged) is a method of teaching computer science and computational thinking. The aim of our study is to illustrate program behavior and to prevent confusion about the program stack through visualization. To facilitate recognition, we used a toy consisting of a ball, pipes, and magnetic panels. The ball represents which line of code is executed, similar to the program counter. To demonstrate the feasibility of the proposed method, we present three examples based on the proposed method. The examples are necessity of loop to wait user input, necessity of loop to keep program running, and software testing. We conducted an experiment with nine participants to evaluate the effectiveness of the proposed method. The result suggested that the proposed method is expected to be effective.","2640-0715","979-8-3503-4417-2","10.1109/APSEC60848.2023.00099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10479387","education;computer science unplugged;program counter","Computer science;Software testing;Visualization;Codes;Toy manufacturing industry;Education;Software engineering","","","","3","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"Application of the STEM Methodology in the Development of a Closed-Loop Control System","A. García; J. M. Gonzalez; J. Guerrero","Facultad de Ciencias de la Computación, Benemérita Universidad, Autónoma de Puebla., Puebla, Pue., México; Facultad de Ciencias de la Computación, Benemérita Universidad, Autónoma de Puebla., Puebla, Pue., México; Facultad de Ciencias de la Electrónica, Benemérita Universidad, Autónoma de Puebla., Puebla, Pue., México",2023 XIII International Conference on Virtual Campus (JICV),"25 Jun 2024","2023","","","1","4","The STEM methodology has been applied in different study approaches, covering different areas such as arts, internet of things, computational thinking, among others. In this paper, two necessary approaches are addressed for the implementation of a closed-loop control system. The first approach (programming) is directly related to the software implementation and the second approach addresses the hardware instrumentation part. Both approaches are developed in a practical teaching case, from a STEM Maker workshop which consisted of 15 sessions with duration 2 hours each one. Each session consisted of 4 stages: Stage 1 (Theoretical concepts), Stage 2 (Practical Example), Stage 3 (Practice) and Stage 4 (challenge). Through these four stages, the development of skills of the attendees in the areas of programming and electronics was encouraged, applying the STEM Maker strategy. From some evaluation instruments, data was collected about the development of skills of the assistants in the implementation of software and hardware instrumentation, acquired in the STEM Maker workshop. The results indicated that approximately 70% of the workshop attendees developed the necessary skills to propose solutions to problems in their current context where the application of programming and/or electronics intervenes. The product obtained from the practice is described as a temperature control which integrates a feedback signal, this system has a wide field of applications which allowed the students of the STEM Maker workshop to achieve a project related to the individual context of each one.","","979-8-3503-4344-1","10.1109/JICV59748.2023.10565656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10565656","STEM Methodology;closed-loop;control;Maker movement;learning approach","Conferences;Instruments;Education;Collaboration;Programming;Software;Hardware","","","","50","IEEE","25 Jun 2024","","","IEEE","IEEE Conferences"
"Your Voice is Power: Integrating Computing, Music, Entrepreneurship, and Social Justice Learning","C. A. Delacoudray; S. H. Newton; M. Alemdar; S. Grossman; S. Garrett; J. Freeman; J. Wilson; H. Barbot; R. Moore","Center for Education Integrating Science, Mathematics, and Computing (CEISMC) Georgia Institute of Technology, Atlanta, GA, USA; Center for Education Integrating Science, Mathematics, and Computing (CEISMC) Georgia Institute of Technology, Atlanta, GA, USA; Center for Education Integrating Science, Mathematics, and Computing (CEISMC) Georgia Institute of Technology, Atlanta, GA, USA; Center for Education Integrating Science, Mathematics, and Computing (CEISMC) Georgia Institute of Technology, Atlanta, GA, USA; School of Music, Georgia Institute of Technology, Atlanta, GA, USA; School of Music, Georgia Institute of Technology, Atlanta, GA, USA; School of Literature, Media, and Communication, Georgia Institute of Technology, Atlanta, GA, USA; Amazon, Inc., Seattle, WA, USA; G.W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, GA, USA","2021 Conference on Research in Equitable and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","30 Nov 2021","2021","","","1","2","Computational thinking has become pervasive across many technical and creative disciplines. Creating a computationally literate workforce capable of recognizing and eliminating algorithmic discrimination requires diverse perspectives and lived experiences. Diversity within computing is a persistent problem; in 2014, several large tech companies released diversity reports and made commitments to improvement. As of 2020, improvements have been minor, especially for Black employees. Compared to US demographics, the percentage of Black and Latinx students pursuing degrees in computing remains low, even as numbers improve in STEM more broadly. It is more important than ever to prioritize a diverse computing workforce and a computationally literate workforce, more broadly, whose interests reside with equitable outcomes.","","978-1-6654-4905-2","10.1109/RESPECT51740.2021.9620583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9620583","","Entrepreneurship;Companies","","","","0","IEEE","30 Nov 2021","","","IEEE","IEEE Conferences"
"A New Evaluation Metrics for Block-based Python Code","Z. Liu; H. Luo; X. Chai","Beijing Key Laboratory of Intelligent Telecommunications, Software and Multimedia Beijing University of Posts and Telecommunications, Beijing, China; Beijing Key Laboratory of Intelligent Telecommunications, Software and Multimedia Beijing University of Posts and Telecommunications, Beijing, China; Beijing Key Laboratory of Intelligent Telecommunications, Software and Multimedia Beijing University of Posts and Telecommunications, Beijing, China",2019 IEEE International Conference on Consumer Electronics - Taiwan (ICCE-TW),"13 Feb 2020","2019","","","1","2","The programming education for the students set off a global enthusiasm. The Block-Python programming tools can fill the gap from block-based programming to language coding. However, there is little work focus on the evaluation metrics for block-based python code. The past block-oriented evaluation metrics based on Computational Thinking (CT) were not language-oriented, and program volume was often ignored. In this paper, we propose a new evaluation metrics for block-based python code, which combines the CT dimensions and program volume. The experimental results show that the correlations between the proposed metrics and Halstead, McCabe complexity algorithms are both above 0.7, which is higher than Dr. Scratch.","","978-1-7281-3279-2","10.1109/ICCE-TW46550.2019.8991838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991838","","","","","","4","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"How Useful TutorBot+ is for Teaching and Learning in Programming Courses: a Preliminary Study","C. Martínez-Araneda; M. Gutiérrez Valenzuela; P. Gómez Meneses; D. Maldonado Montiel; A. Segura Navarrete; C. Vidal-Castro","Departamento Ingeniería Informática, Facultad de Ingeniería, Universidad Católica de la Santísima Concepción, Concepción, Chile; Departamento Ingeniería Informática, Facultad de Ingeniería, Universidad Católica de la Santísima Concepción, Concepción, Chile; Departamento Ingeniería Informática, Facultad de Ingeniería, Universidad Católica de la Santísima Concepción, Concepción, Chile; Departamento Ingeniería Informática, Facultad de Ingeniería, Universidad Católica de la Santísima Concepción, Concepción, Chile; Departamento Sistemas de Información, Facultad de Ciencias Empresariales, Universidad del Bio-Bio, Concepción, Chile; Departamento Sistemas de Información, Facultad de Ciencias Empresariales, Universidad del Bio-Bio, Concepción, Chile",2023 42nd IEEE International Conference of the Chilean Computer Science Society (SCCC),"15 Nov 2023","2023","","","1","7","Objective: The objective of this paper is to present preliminary work on the development of an EduChatBot tool and the measurement of the effects of its use aimed at providing effective feedback to programming course students. This bot, hereinafter referred to as tutorBot+, was constructed based on chatGPT3.5 and is tasked with assisting and providing timely positive feedback to students in computer science programming courses at UCSC. Methods/Analysis: The proposed method consists of four stages: (1) Immersion in the feedback and Large Language Models (LLMs) topic; (2) Development of tutorBot+ prototypes in both non-conversational and conversational versions; (3) Experiment design; and (4) Intervention and evaluation. The first stage involves a literature review on feedback and learning, the use of intelligent tutors in the educational context, as well as the topics of LLMs and chatGPT. The second and third stages detail the development of tutorBot+ in its two versions, and the final stage lays the foundation for a quasi-experimental study involving students in the curriculum activities of Programming Workshop and Database Workshop, focusing on learning outcomes related to the development of computational thinking skills, and facilitating the use and measurement of the tool’s effects. Findings: The preliminary results of this work are promising, as two functional prototypes of tutorBot+ have been developed for both the non-conversational and conversational versions. Additionally, there is ongoing exploration into the possibility of creating a domain-specific model based on pretrained models for programming, integrating tutorBot+ with other platforms, and designing an experiment to measure student performance, motivation, and the tool’s effectiveness.","2691-0632","979-8-3503-1389-5","10.1109/SCCC59417.2023.10315697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10315697","retroalimentación efectiva;estrategias de aprendizaje;evaluación;chatGPT","Databases;Computational modeling;Conferences;Bibliographies;Education;Prototypes;Focusing","","","","0","IEEE","15 Nov 2023","","","IEEE","IEEE Conferences"
"A study of constructing K-12 programming competence indicators","A. -F. Lai","Department of Computer Science, University of Taipei",2017 IEEE International Conference on Consumer Electronics - Taiwan (ICCE-TW),"27 Jul 2017","2017","","","391","392","Learning how to program can enhance the learners' logic reasoning and computational thinking abilities, so coding education become an important policy in many countries. At the same time, there are many visualized block programming environment developed after MIT Scratch was launched. Nevertheless, how to conduct coding education is still a big problem without appropriate programming competence indicator. As a result, this study is to constructing a series of programming competence indicator for K-12 students by adopting Delphi study technique. This study invites 15 experts including experienced elementary and high schools teachers, to survey and provide suggestions for this indicator. After three rounds of Delphi study, this study completed 5-level programming competence, including detailed content of indicators, learning and instructional methods, and learning environments. The proposed indicators can be used for formal coding curriculum in schools systematically, and informal education such as self-directed learning or cram schools.","","978-1-5090-4017-9","10.1109/ICCE-China.2017.7991160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7991160","","Programming profession;Encoding;Education;Programming environments;Problem-solving","","","","5","IEEE","27 Jul 2017","","","IEEE","IEEE Conferences"
"Active Learning Strategies: A Computing Course for Undergraduates","Z. Duan; I. Russell; A. Jung","Computer Science Department, James Madison University, Harrisonburg, VA; Department of Computing Sciences, University of Hartford, West Hartford, CT; Department of Computing Sciences, University of Hartford, West Hartford, CT",2021 16th International Conference on Computer Science & Education (ICCSE),"21 Oct 2021","2021","","","301","306","The programming language Python is simple and easy to learn and is used for students with no prior background in programming. Several colleges and universities teach Python to students who are learning a programming language for the first time. In this paper, we present a curricular model for introducing, through active learning strategies, data analytics concepts and applications into an introductory computer science course for non-majors. We have designed the course to use a variety of hands-on laboratory projects that use the Python programming language and associated tools. While introducing students to an important research area, we believe the use of these projects improves students’ learning experiences, enables them to apply and relate fundamental computational thinking concepts of algorithmic reasoning, data representation, and computational efficiency to data analytics problems. Assessment results show that introducing data analytics concepts and applications through active learning strategies enhanced students’ computing capability to solve problems.","2473-9464","978-1-6654-1468-5","10.1109/ICCSE51940.2021.9569362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569362","Active learning strategy;Data analytics;Python language;Curricula model","Analytical models;Data analysis;Computational modeling;Education;Tools;Data models;Cognition","","","","15","IEEE","21 Oct 2021","","","IEEE","IEEE Conferences"
"Research on Teaching Reform for Python Programming Curriculum Based on AIGC-CDIO-OBE Model","E. Liao","School of Control and Computer Engineering, North China Electric Power University, Baoding, Hebei Province, China",2024 6th International Conference on Computer Science and Technologies in Education (CSTE),"18 Jul 2024","2024","","","106","109","This paper focuses on the characteristics of computer science general course, specifically the emphasis on comprehension and practical application in “Python Language Programming”. Combining the contemporary Artificial Intelligence Generated Content (AIGC) technology with the teaching philosophy of Outcome-Based Education (OBE) and CDIO (Conceive, Design, Implement, Operate) in computer education, I propose the innovative AIGC-CDIO-OBE education model. Which can help students enhance computational thinking, design thinking, and programming skills in python language. Through teaching practices, the effectiveness and feasibility of this education model are demonstrated when compared to traditional teaching methods. Students have more interesting for learning, stronger motivation for coding, and stronger sense of achievement in their learning outcomes.","","979-8-3503-5180-4","10.1109/CSTE62025.2024.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10589934","CDID;OBE;AIGC;Python","Technological innovation;Philosophical considerations;Computational modeling;Education;Encoding;Artificial intelligence;Engineering education","","","","10","IEEE","18 Jul 2024","","","IEEE","IEEE Conferences"
"Teachers' Perception and Experiences of Computer Science Education in K-8 Schools","V. Anu; S. Hagiwara; K. Herbert; K. Z. Sultana; M. Shin; R. Goldstein; P. Virella","Department of Computer Science, Montclair State University, Montclair, USA; Department of Teaching and Learning, Montclair State University, Montclair, USA; Department of Computer Science, Montclair State University, Montclair, USA; Department of Computer Science, Montclair State University, Montclair, USA; Department of Teaching and Learning, Montclair State University, Montclair, USA; Department of Teaching and Learning, Montclair State University, Montclair, USA; Department of Educational Leadership, Montclair State University, Montclair, USA","2023 Intermountain Engineering, Technology and Computing (IETC)","20 Jun 2023","2023","","","226","231","Supported by a state grant, our team of researchers (consisting of both Computer Science faculty and Teacher Education faculty) is offering a series of Professional Development sessions to K-8 teachers. These Professional Development (or PD) sessions are meant to help K-8 teachers develop their understanding of core computing concepts (such as algorithms, programming, data analysis, and networks) and thereby develop strong computer science programs for their students. In order to offer effective and meaningful Professional Development (PD) sessions, our research team first intended to understand the perceptions and experiences of K-8 teachers about Computer Science (CS) and Computational Thinking (CT) education. This paper presents the results of a K-8 teacher survey that we conducted as a pre-cursor to our PD series. The results of this survey provided valuable insights about elementary and middle-school teachers' perceptions of computer science education, self-perception of their ability to teach and learn CS, and understanding of CS discipline and those who typically engage in CS activities. The impact of teachers' perceptions impact how leaders in education and the CS industry can meet the needs of teachers, who in turn can meet the growing demand of CS education in K-8 schools.","","979-8-3503-3590-3","10.1109/IETC57902.2023.10152154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10152154","computer science education;K-8 teaching;professional development;survey","Surveys;Seminars;Industries;Data analysis;Conferences;Computational modeling;Education","","","","8","IEEE","20 Jun 2023","","","IEEE","IEEE Conferences"
"Algorithm Simulator","A. Suvarna; J. Shah; S. Shettigar; V. Soni; A. Mathur","Information Technology, St. Francis Institute Of Technology, Mumbai, India; Information Technology, St. Francis Institute Of Technology, Mumbai, India; Information Technology, St. Francis Institute Of Technology, Mumbai, India; Information Technology, St. Francis Institute Of Technology, Mumbai, India; Information Technology, St. Francis Institute Of Technology, Mumbai, India","2023 International Conference on Communication System, Computing and IT Applications (CSCITA)","20 Apr 2023","2023","","","113","116","Artificial Intelligence is a booming technology and is applied in almost every domain of application. To design an intelligent system, a thorough understanding of complex AI Algorithm is required. The idea behind the AI Algorithm Simulator was born from the recognition that algorithms are a critical component of a person’s computational thinking and programming abilities. Despite their complexity, our AI Algorithm simulator seeks to make the subject more accessible and engaging for learners. The AI Algorithm Simulator is designed to be both interactive and visually appealing, providing learners with hands-on experience in implementing algorithms.","","978-1-6654-5987-7","10.1109/CSCITA55725.2023.10104848","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10104848","pedagogy;algorithm;soft computing;simulator;interactive;active engagement;fuzzy logic","Visualization;Communication systems;Education;Complexity theory;Usability;Intelligent systems;Programming profession","","","","10","IEEE","20 Apr 2023","","","IEEE","IEEE Conferences"
"Embedded standards-based digital gaming assessments: Pilot study with teachers","M. A. Leanna Prater; J. M. Mazur","Department of Curriculum and Instruction, University of Kentucky, Lexington, KY, USA; Department of Curriculum and Instruction, University of Kentucky, Lexington, KY, USA","2014 Computer Games: AI, Animation, Mobile, Multimedia, Educational and Serious Games (CGAMES)","23 Oct 2014","2014","","","1","5","Although the research on digital gaming has recently shown that collaboration, problem solving and critical thinking are in evidence with K-12 students who design games; researchers still need to make the case that digital game design content meets rigorous new Common Core standards for Language Arts and mathematics. No class time will be devoted to game design unless proponents of digital gaming can develop and demonstrate this argument. This preliminary data focus on a feasibility implementation of an assessment designed to embed these standards. Three elementary level classroom teachers and their students used the process and demonstrated that (1) teachers can learn to design and use this process and (2) their students demonstrate elements of computational thinking that not only includes the Common Core standards but extends them.","","978-1-4799-5854-2","10.1109/CGames.2014.6934152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6934152","digital games;Common Core;assessment","Games;Educational institutions;Standards;Software;Programming","","","","19","IEEE","23 Oct 2014","","","IEEE","IEEE Conferences"
"Cybersecurity Based Simulation of Connected Automated Vehicles for Instructional Use","T. K. Mohd; S. Majumdar; A. Mathur; A. Javaid","EECS Department, The University of Toledo, Toledo, OH; EECS Department, The University of Toledo, Toledo, OH; EECS Department, The University of Toledo, Toledo, OH; EECS Department, The University of Toledo, Toledo, OH",2022 IEEE International Conference on Electro Information Technology (eIT),"7 Jul 2022","2022","","","032","036","A car moving at a speed of x mph, comes to a sudden halt after traveling y miles. What is the time taken by the car to reach z miles ahead of y? A high school student probably gets frustrated by questions like these on the ground that inquiries in arithmetic. The idea of implementing hacking on a smart car should improve student’s interest and motivate them to pursue careers in STEM-related areas. However, if the same example was demonstrated to them using a smart car prototype which was hacked, then there is a good chance they can get attracted towards Technology and Computing. When similar examples, involving the various other topics in their syllabus, are shown, they’ll probably get to see the real-life applications of the topics they study during high school and after that. This paper introduces a new attempt that aims at inclining the interest of high school students towards the courses in the STEM (which have an escalating carrier aspect), improving their computational thinking capability, and making them aware of today’s cybersecurity issues.","2154-0373","978-1-6654-8009-3","10.1109/eIT53891.2022.9813884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9813884","cybersecurity;education;vehicular simulation","Solid modeling;Machine learning algorithms;Prototypes;Virtual reality;Machine learning;Market research;Motion pictures","","","","13","IEEE","7 Jul 2022","","","IEEE","IEEE Conferences"
