"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Computational thinking and impacts on K-12 science education","R. J. Toedte; M. Aydeniz","Department of Theory and Practice in Teacher Education, University of Tennessee Knoxville, Knoxville, TN, USA; Department of Theory and Practice in Teacher Education, University of Tennessee Knoxville, Knoxville, TN, USA",2015 IEEE Frontiers in Education Conference (FIE),"7 Dec 2015","2015","","","1","7","Jeannette Wing's seminal computational thinking (CT) paper, published in 2006, set forth CT as not just a way of looking at computational problems, but as an alternative approach to solving everyday problems. We strongly support Wing's assertion. Accordingly, we report the results of our meta-analysis of CT curricular implementations since 2006. Our principle interest is in CT framings and implementations for K-12 audiences in disciplines other than computer science, thus fulfilling the broad appeal and utility originally prescribed by Wing. We break CT down into its constituent characteristics, and split these characteristics into two principle groups: mechanistic (inextricably tied to and limited by computer science) and humanistic (separable from and adaptable beyond computer science). We use this conceptual bifurcation as a basis for selecting and analyzing implementations of CT for subsequent reporting. We summarize our CT meta-analytical results by distributional themes including grades, disciplinary foci, equity groups, and programming paradigms. In conclusion, we make recommendations for improving K-12 CT curricular implementations. Our hope is that utilization of CT characteristics and principles will become more commonplace in public education, be utilized more continuously through primary and secondary grades, and be inventively applied across a more inclusive range of academic disciplines.","","978-1-4799-8454-1","10.1109/FIE.2015.7344239","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344239","education;pedagogy;computational thinking;K-12;science education;computer science","Education;Writing;Programming profession;Computers;Google","","3","","9","IEEE","7 Dec 2015","","","IEEE","IEEE Conferences"
"The Waste Separation Game to Promote Computational Thinking Through Mixed Reality Technology","W. Phatarametravorakul; S. Cheevanantaporn; P. Jamsri","School of Information Technology, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand; School of Information Technology, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand; School of Information Technology, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand",2022 14th International Conference on Information Technology and Electrical Engineering (ICITEE),"23 Nov 2022","2022","","","148","153","The primary issue of garbage is its direct impact on the environment and quality of life. Several types of trash have piled up in Thailand. Many individuals don’t use the correct way of waste management because they have lacked knowledge and understanding of how to sort rubbish since childhood. To increase the possibility to fully utilize the knowledge of waste separation correctly, the researcher aims to promote computational thinking through the learning of a game called “Trashman”. This game simulates various objects for situations of sorting garbage into the appropriate sorting bin. Trashman has 3 levels in the game. Each level increases the number of bins and the amount of garbage, starting from level 1-3 which refers to easy, moderate, and difficult levels, respectively. The level indicates the error of separating the waste if putting it into a wrong bin type. The educating about different types of waste separation through the game utilizes Mixed Reality (MR) technology of the Magic Leap One device. The developer’s expectation for an alternative learning medium in the form of a game is to allow players to apply their knowledge by practicing computational skills by sorting garbage correctly. The game evaluates and summarizes scores of each level at the game’s end. This will evaluate player’s performance of CT through their ability separating trash. Moreover, the Sustainable Development Goals can be applied for lifelong learning to follow-up and assessment in furtherance of correct trash sorting.","","978-1-6654-6077-4","10.1109/ICITEE56407.2022.9954123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9954123","Waste Separation;Mixed Reality Technology;Environment;Computational Thinking","Waste management;Performance evaluation;Mixed reality;Games;Virtual reality;Media;Problem-solving","","2","","22","IEEE","23 Nov 2022","","","IEEE","IEEE Conferences"
"Gender Differences in Computational Thinking Skills among Malaysian’s Primary School Students using Visual Programming","O. Abdullah; A. Kamaludin; N. S. A. Rahman","Faculty of Computing, University Malaysia Pahang, Malaysia; Faculty of Computing, University Malaysia Pahang, Malaysia; Faculty of Computing, University Malaysia Pahang, Malaysia",2021 International Conference on Software Engineering & Computer Systems and 4th International Conference on Computational Science and Information Management (ICSECS-ICOCSIM),"17 Sep 2021","2021","","","655","660","Computational Thinking (CT) is a thought process which utilize computer science concepts to solve problem in the real life. One of the methods to develop CT among the Children is by using visual programming to create computational artifacts such as animation and games. This study collected 50 animation and 47 games projects created by the primary school students in standard 6 (12-year-old) from the eight-week lesson using visual programming Scratch. The purpose of the study is to investigate if there is a significant difference between male and female students on CT skills of flow control, logic, data representation, parallelism, synchronization, user interactivity and abstraction. Source code projects were analyzed for CT skills score. Result from Mann-Whitney U test shows the different was not statistically significant between male and female students on CT skills mentioned previously.","","978-1-6654-1407-4","10.1109/ICSECS52883.2021.00125","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9537050","computational thinking skills;visual programming;gender;primary school students","Visualization;Codes;Scientific computing;Games;Parallel processing;Animation;Information management","","2","","26","IEEE","17 Sep 2021","","","IEEE","IEEE Conferences"
"Teachers' Perspective on Implementing Computational Thinking in Elementary Classrooms","S. Feng; D. Yang","Educational Technology Department, Boise State University, Boise, ID, USA; Educational Technology Department, Boise State University, Boise, ID, USA",2021 IEEE Frontiers in Education Conference (FIE),"20 Dec 2021","2021","","","1","5","Computational thinking (CT) is a thought process designed to help students better solve complex problems using mental tools such as decomposition, abstraction, heuristics, data collection, algorithms, modeling, and communication (Wing, 2006). This study is part of a larger National Science Foundation funded STEM+C (computing) study that integrates CT in informal STEM learning. The informal STEM+CT curriculum resulted from the large study was guided by project-based learning (PBL) to help 4th to 6th grade students practice CT in the context of problem solving. Twenty-four teachers have worked with small groups of students in an afterschool community center program over an 8-weeks period. The larger STEM+C study also encouraged teachers in adapting the informal STEM+CT curriculum in their own classrooms, which eight of the 24 teachers have done so. This study investigates the participating teacher's perspective on implementing CT into elementary classrooms after they had facilitated the STEM+CT curriculum in community centers' after-school programs via interviewing 12 of the 24 teachers. The current study focuses on the challenges and issues regarding implementing CT in elementary classrooms. The results show that teachers collectively place the lack of time and the lack of professional development as the major obstacles in integrating CT into elementary classrooms.","2377-634X","978-1-6654-3851-3","10.1109/FIE49875.2021.9637221","National Science Foundation(grant numbers:1640228); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637221","computational thinking;STEM+C;Project Based Learning;teacher perspectives","Heuristic algorithms;Conferences;Computational modeling;Data collection;Data models;Problem-solving;STEM","","2","","22","IEEE","20 Dec 2021","","","IEEE","IEEE Conferences"
"Exploring the Relationship Between Collaborative Discourse, Programming Actions, and Cybersecurity and Computational Thinking Knowledge","B. Yett; C. Snyder; N. Hutchins; G. Biswas","Institute for Software Integrated Systems Vanderbilt University, Nashville, USA; Institute for Software Integrated Systems Vanderbilt University, Nashville, USA; Institute for Software Integrated Systems Vanderbilt University, Nashville, USA; Institute for Software Integrated Systems Vanderbilt University, Nashville, USA","2020 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)","8 Mar 2021","2020","","","213","220","Computational thinking (CT) skills are necessary for solving the real-world problems of today and are therefore being incorporated into K-12 curricula. Cybersecurity is of similar importance; however, it can be difficult for young learners to grasp the required concepts and use them to construct meaningful algorithms. We discuss our approach that combines a hands-on robotics platform with a block-based programming environment to facilitate the learning and application of cybersecurity and CT concepts. Throughout a week-long intervention, high school students were introduced to cybersecurity and CT and given the opportunity to apply this knowledge in a collaborative setting to solve security problems on the robotics platform with instructor and peer support. A series of competitions between groups of students further motivated students to translate their learned concepts to practice, often leading to breakthroughs as students incorporated new algorithms into their existing projects to counteract previous security flaws. We present evidence of the learning behaviors of several such groups through mixed-method case studies integrating data collected from learning performance, collaborative discourse, and analysis of program development. We discuss the impact of this approach on cybersecurity and CT learning and then present future directions for this work.","2470-6698","978-1-7281-6942-2","10.1109/TALE48869.2020.9368459","National Security Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9368459","K-12 STEM education;educational robotics;cybersecurity;computational thinking;collaboration","Knowledge engineering;Collaboration;Computer security;Robots;Programming profession;STEM;Programming environments","","2","","30","IEEE","8 Mar 2021","","","IEEE","IEEE Conferences"
"Investigating the Impact of Design Thinking-Based STEAM PBL on Students’ Creativity and Computational Thinking","C. -Y. Chang; Z. Du; H. -C. Kuo; C. -C. Chang","Manchester Institute of Education, The University of Manchester, Manchester, U.K.; UCL Institute of Education, University College London, London, U.K.; Center of Teacher Education and Graduate Institute of Education, National Cheng Kung University, Tainan, Taiwan; Institute of Education and Center for Teacher Education, National Sun Yat-sen University, Kaohsiung, Taiwan",IEEE Transactions on Education,"30 Nov 2023","2023","66","6","673","681","Contribution: This study represents the first systematic attempt to develop Science, Technology, Engineering, Arts, and Mathematics (STEAM) integrated project-based learning (PBL) as a transdisciplinary teaching method for fostering students’ creativity and computational thinking (CT) skills. Background: With the growing importance of creativity and CT skills in the modern world, there is a need for innovative teaching methods that can effectively nurture these abilities in students. This study explores the potential of integrating STEAM into PBL as a transdisciplinary teaching approach to address this need. Intended Outcomes: The outcomes of this approach include significant improvements in various dimensions of students’ creativity (fluency, flexibility, originality, and elaboration) and enhanced CT skills, particularly in medium and hard tasks. Application Design: The study involved 54 junior high school seventh-graders, with 28 students in the experimental group and 26 students in the comparison group. The experimental group was exposed to a semester of STEAM PBL, while the comparison group followed the regular curriculum. Findings: After a semester of STEAM PBL, the experimental group demonstrated significant improvements in creativity dimensions, while the comparison group showed no significant changes. In terms of CT skills, the experimental group exhibited significant improvements in medium and hard tasks, whereas the comparison group did not. These results highlight the potential benefits of integrating STEAM into PBL as a transdisciplinary teaching approach for enhancing students’ creativity and CT skills. The implications for educational practice and future research are discussed in depth.","1557-9638","","10.1109/TE.2023.3297221","Science and Technology Council(grant numbers:110-2511-H-006-009-MY3); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10213395","Computational thinking (CT);creativity;design thinking (DT);project-based learning (PBL);Science;Technology;Engineering;Arts;and Mathematics (STEAM)","Creativity;Education;Art;STEM;Games;Technological innovation;Task analysis","","1","","35","IEEE","8 Aug 2023","","","IEEE","IEEE Journals"
"OntoCnE, characterizing Learning Resources for training Computational Thinking","C. Araújo; P. R. Henriques; J. J. Cerqueira","ALGORITMI Research Centre/LASI, University of Minho, Braga, Portugal; ALGORITMI Research Centre/LASI, University of Minho, Braga, Portugal; Life and Health Sciences Research Institute (ICVS), University of Minho, Braga, Portugal",2023 International Symposium on Computers in Education (SIIE),"8 Feb 2024","2023","","","1","6","A Computational Thinking (CT) training program proposes a set of instruments to be used in the training, and also a set of recommendations on how to use them. To design such a program it is necessary to have a deep knowledge about the meaning of CT and its targets. Although CT skills are of paramount importance to all (since they bring numerous advantages for problem solving activities), in our context we see them as a pre-requisite for the learning of Computer Programming (CP). In order to design a CT training program supported by a rigorous framework, we decided to build an ontology that goes deeper into the underlying concepts and relates both domains, CT and CP. The outcome, OntoCnE (that stands for Ontologia para Computação na Escola in Portuguese), made clear what shall be trained in terms of reasoning to understand programming and being able to use it to solve problems using the computer. Moreover, OntoCnE also provides a clear insight on the concepts to be taught in each scholar year, as well as, on the instruments (hereafter called Learning Resources, LR) to be used in each moment for each specific purpose. This paper aims to introduce OntoCnE and demonstrates how to use it to classify LRs aiming to build a repository from where they can be picked up in a clear way. Finally, we demonstrate, through the PathIt resource, how the characterization of a concrete LR is performed in OntoCnE.","2476-2172","979-8-3503-2931-5","10.1109/SIIE59826.2023.10423710","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10423710","Computational Thinking;Ontology;OntoCnE;Learning Resources","Training;Instruments;Ontologies;Cognition;Problem-solving;Programming profession;Guidelines","","1","","25","IEEE","8 Feb 2024","","","IEEE","IEEE Conferences"
"Assessment of Computational Thinking Skills: A Systematic Review of the Literature","R. F. Z. Muñoz; J. A. H. Alegría; G. Robles","Departamento de sistemas, University of Cauca, Popayán, Colombia; Departamento de sistemas, University of Cauca, Popayán, Colombia; Escuela Superior de Ingeniería de Telecomunicación, University Rey Juan Carlos, Madrid, Spain",IEEE Revista Iberoamericana de Tecnologias del Aprendizaje,"30 Nov 2023","2023","18","4","319","330","Context In many countries, it is now important to integrate learning-oriented views to foster computational thinking (CT) in the classroom. This has inspired ideas for new lesson plans, instructional strategies, teacher guidance, and, most importantly, new approaches to grading these skills. Aim: This article presents the results of a systematic review initially focused on identifying the various ways of assessing CT in school and their relationship to relevant CT skills. Method: We conducted a systematic review of the literature to assess CT in schools. This review applied a semi-automatic search for specific terms within the selected papers. These terms came from the analysis of several established definitions of CT. Results: We present a set of the most representative competencies and concepts developed in various experiences, in which the main topic is the assessment of CT, as well as some that have not been developed and that may be the subject of future works. Conclusions: The evaluation of CT in the school requires multiple approaches; it is a challenge to have a single method or strategy to evaluate everything that CT implies.","1932-8540","","10.1109/RITA.2023.3323762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10280127","Computational thinking;assessment;education;STEM","Proposals;Systematics;Programming profession;Reliability;Data mining;Training;Problem-solving;STEM;Education;Computational modeling","","1","","80","IEEE","11 Oct 2023","","","IEEE","IEEE Journals"
"Computational Thinking Work System Method: A problem-solving method for small and medium enterprises","A. N. A. Nuar; M. Z. A. Rozan; M. Bahari","Information Systems School of Computing, Faculty of Engineering, Universiti Teknologi Malaysia Skudai, Johor Bahru, Malaysia; Information Systems Azman Hashim International Business School, Universiti Teknologi Malaysia Skudai, Johor Bahru, Malaysia; Information Systems Azman Hashim International Business School, Universiti Teknologi Malaysia Skudai, Johor Bahru, Malaysia",2021 International Congress of Advanced Technology and Engineering (ICOTEN),"27 Jul 2021","2021","","","1","8","Computational thinking (CT) has been dubbed as a fundamental skill for the 21st century and can be learned by all. However, little research exists on the practical use of CT in daily life. Therefore, this problem was addressed by applying a design science research approach and situational method engineering to propose an artefact that can help small and medium enterprises (SMEs) in the problem-solving process using CT and the Work System Method (WSM). The resulting artefact offers a systematic way of problem-solving process and allows SMEs to discover process innovation. The study has considerable implications for business owners and IS researchers. The business owner can improve the efficiency of their business process and increase the company's productivity.","","978-1-6654-1224-7","10.1109/ICOTEN52080.2021.9493465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9493465","computational thinking;small and medium enterprises;design science research;work system method","Productivity;Technological innovation;Systematics;Problem-solving;Business","","1","","57","IEEE","27 Jul 2021","","","IEEE","IEEE Conferences"
"Research on the Educational Model of Computational Thinking Cultivation in Primary and Middle Schools Oriented to Production-Based Learning","D. Zhao; Y. Li","School of Information, Yunnan Normal University, Kunming, China; School of Information, Yunnan Normal University, Kunming, China",2022 11th International Conference on Educational and Information Technology (ICEIT),"1 Feb 2022","2022","","","10","15","Project-Based Learning and STEAM Education are widely favored by schools and teachers because both of them are student-centered learning models by allowing students to collaborate and explore around issues in order to promote the development of students' learning in the 21st century. However, in practical pedagogical applications, specific educational models and implementations are highly dependent on exceptional teachers with innovative abilities, especially in the cultivation of implicit higher-order thinking of students still lacking a better landing point. In the context of the current era of rapid development of information technology, the educational changes caused by the new development of smart education mean that more attention should be paid to the level of thinking and operational skills of students. As a result, the Problem-Based Learning for Computational Thinking Development Model for Primary and Secondary Schools (CTPBL), which is interdisciplinary, contextual, innovative, experiential and humanistic in nature, has emerged. As a new educational model, CTPBL helps integrate the advantages of existing Project-Based Learning and STEAM Education, crack the dilemma of teachers' choice of the inherent educational model, and realize the cultivation of students' information literacy and the improvement of their comprehensive ability. However, it still needs to be further explored, such as its operation mechanism, technology carrier, and teachers' roles.","","978-1-6654-4546-7","10.1109/ICEIT54416.2022.9690630","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9690630","project-based learning;production-based learning;interdisciplinary learning;computational thinking;educational model","Training;Printing;Solid modeling;Computational modeling;Virtual reality;Production;Information age","","1","","12","IEEE","1 Feb 2022","","","IEEE","IEEE Conferences"
"Towards a Conceptual Model for a Smart Open learning environment based on Computational Thinking","B. Fradi; L. Cheniti-Belcadhi","ISITC, PRINCE Research Laboratory, Sousse University, H-Sousse, Tunisia; ISITC, PRINCE Research Laboratory, Sousse University, H-Sousse, Tunisia",2022 IEEE Global Engineering Education Conference (EDUCON),"11 May 2022","2022","","","1981","1987","Currently, there is a daily evolution of the world and our current digital society faces challenges for changing the environment. Currently, learning environments are undergoing an evolution due the increasing development of mobile technologies. Designing and implementing Smart Learning Environments (SLEs) has emerged to enhance the learning process and the creation of content. In this paper, we are interested on SLE. Our objective is to propose a new pedagogical approach to provide adaptive and personalized open learning based on Computational Thinking (CT). This contribution describes the main theoretical relationships between SLE, Open Learner Model, Open Education Resource, Open Practice and Open Pedagogy when developing SLE to promote the learning process. New pedagogical approaches, based on openness, need to be implemented. The goal is to orchestrate between different features of SLE in order to propose a Smart Open Learning Environment (SOLE). We focus in particular on the pedagogical scenario that will be deployed in a Smart Open Learning Environment (SOLE). The proposed scenario is promoted by Smart Open Pedagogy to enhance CT. We aim to deliver open assessment adapted to specific learner context profile, progress and CT’s Level in the learning.","2165-9567","978-1-6654-4434-7","10.1109/EDUCON52537.2022.9766625","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766625","SLE;Open Pedagogy;Smart Pedagogy;Computational thinking;Open Education Resource;Open Assessment;Adaptive Self-regulated Learning","Adaptation models;Computational modeling;Conferences;Engineering education;Faces","","1","","29","IEEE","11 May 2022","","","IEEE","IEEE Conferences"
"Neuroeducation: Guidelines for Computational Thinking training","C. Araújo; P. R. Henriques; J. J. Cerqueira","ALGORITMI Research Centre/LASI, University of Minho, Braga, Portugal; ALGORITMI Research Centre/LASI, University of Minho, Braga, Portugal; Life and Health Sciences Research Institute (ICVS), University of Minho, Braga, Portugal",2023 International Symposium on Computers in Education (SIIE),"8 Feb 2024","2023","","","1","6","Computational Thinking (CT) skills are a key competency for all citizens, but for Computer Programming students these abilities are crucial. Several studies claim that students have deficits in many of the CT skills and therefore it is important to develop and improve these skills. For that purpose, Teachers responsible for the children’s education have to plan as soon as possible effective ways for training CT skills. There are already many Learning Resources (LR) for this training, however, we believe that Neuroeducation can contribute to improving the impact of these LR in the teaching and learning process. Currently, Educational Neuroscience presents a solid set of scientific evidence on how the brain learns more effectively. This important knowledge about the brain’s learning process can be turned into principles applicable in Education. This paper starts emphasising those principles that can benefit the teaching and learning process. Based on this scientific evidence, we propose the adoption of a set of guidelines that can contribute to innovative CT training. Neuroeducation applies the latest theoretical advances in the human brain and psychology to pedagogy. The guidelines inspired by Neuroeducation that we propose here aim to provide instructions for the teacher to apply in their pedagogical practices and in LR, in order to promote more effective training. One concrete LR for primary school, created by our Master’s Students in Computing Education, will be used, as a case study, to illustrate our proposal.","2476-2172","979-8-3503-2931-5","10.1109/SIIE59826.2023.10423685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10423685","Computational Thinking;Neuroeducation;Pedagogy;Learning Resources","Training;Neuroscience;Psychology;Ontologies;Proposals;Programming profession;Guidelines","","1","","63","IEEE","8 Feb 2024","","","IEEE","IEEE Conferences"
"A Typology of Models for Integrating Computational Thinking in Science (CT+S)","A. Krakowski; E. Greenwald; M. Comstock; N. Roman; J. Duke","Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, USA; Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, USA; Graduate School of Education, University of Pennsylvania, Philadelphia, PA, USA; Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, USA; Lake Washington School District, Redmond, WA, USA","2021 Conference on Research in Equitable and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","30 Nov 2021","2021","","","1","6","In order to expand opportunities to learn computer science (CS), there is a growing push for inclusion of CS concepts and practices, such as computational thinking (CT), in required subjects like science. Integrated, transdisciplinary (CS/CT+X) approaches have shown promise for broadening access to CS and CT learning opportunities, addressing potential self-selection bias associated with elective CS coursework and afterschool programs, and promoting a more expansive and authentic contextualization of CS work. Emerging research also points to pedagogical strategies that can transcend simply broadening access, by also working to confront barriers to equitable and inclusive engagement in CS. Yet, approaches to integration vary widely, and there is little consensus on whether and how different models for CS and CT integration contribute to desired outcomes. There has also been little theory development that can ground systematic examination of the affordances and tradeoffs of different models. Toward that end, we propose a typology through which to examine CT integration in science (CT +S). The purpose of delineating a typology of CT+S integration is to encourage instantiation, implementation, and inspection of different models for integration, and to promote shared understanding among learning designers, researchers, and practitioners working at the intersection of CT and science. For each model in the typology, we characterize how CT+S integration is accomplished, the ways in which CT learning supports science learning, and the affordances and tensions for equity and inclusion that may arise upon implementation in science classrooms.","","978-1-6654-4905-2","10.1109/RESPECT51740.2021.9620553","National Science Foundation(grant numbers:1657002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9620553","Equity and inclusion in computing;Computational thinking;Transdisciplinary (CT+X) curriculum models","Computer science;Electric potential;Systematics;Computational modeling;Affordances;Tools;Inspection","","1","","46","IEEE","30 Nov 2021","","","IEEE","IEEE Conferences"
"The Effect on Computational Thinking Using SRA-Programming: Anticipating Changes in a Dynamic Problem Environment","N. Fanchamps; L. Slangen; M. Specht; P. Hennissen","Open Universiteit Nederland, Heerlen, The Netherlands; Fontys University of Applied Science, Sittard, The Netherlands; Delft University of Technology, Delft, The Netherlands; Zuyd University of Applied Science, Heerlen, The Netherlands",IEEE Transactions on Learning Technologies,"21 Jun 2022","2022","15","2","213","222","This article illustrates that the task design and problem selection are of characteristic influence to evoke sense-reason-act programming (SRA) among primary school pupils when programming robots. Research shows that the task design influences the development of computational thinking (CT). The literature provides evidence that the context, the problem space, and the representation of the problem to apply SRA-programming require the programming task to be embedded in a dynamic context in which a programmable robot must use sensory information to anticipate changes in the environment. In order to ascertain whether the problem space and the task design influence the evocation of SRA-thinking, this article uses a research design comparing the differences between two programming conditions (static/dynamic). In these conditions, pupils use Lego EV-3 robots and Mindstorms software to solve programming problems. As a post-measurement, a Lego challenge is applied. In this article, it is shown that the integration of a dynamic task design to solve a programming problem is essential for a deeper understanding of CT skills. Furthermore, when pupils can immediately test the consequences of their program in a dynamic environment and, thus, the learning environment provides an appropriate problem, they gain a deeper understanding of the added value of sensors and will be better able to reason about complex problems. It is found that programming in a dynamic problem environment almost naturally evokes SRA-thinking, as opposed to programming in a static environment. The influence of SRA-programming as demonstrated identifies characteristics of CT.","1939-1382","","10.1109/TLT.2022.3162895","Dutch Organization Nationaal Regieorgaan Praktijkgericht Onderzoek SIA(grant numbers:NWO/Subsidie KIEM.21V01.051); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9744486","Computational thinking (CT);dynamic environments;robotics;sense-reason-act (SRA)-thinking;tangible output","Programming;Pupils;Programming profession;Robots;Task analysis;Robot sensing systems;Problem-solving","","1","","60","IEEE","29 Mar 2022","","","IEEE","IEEE Journals"
"Examining Teacher Perspectives on Computational Thinking in K-12 Classrooms","Q. Burke; J. Roschelle; C. Bailey; C. Angevine; J. Weisgrau; K. Mills","Digital Promise, San Mateo, CA; Digital Promise, San Mateo, CA; Clemson University, LSR, Clemson, SC; Digital Promise, San Mateo, CA; Digital Promise, San Mateo, CA; Digital Promise, San Mateo, CA","2020 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","4 Dec 2020","2020","1","","1","7","This paper examines K-12 teacher perspectives on the promise and challenges of computer science (CS) and computational thinking (CT) education for all students across three states and three school districts-one rural, one suburban, and one urban. Through a series of teacher survey and focus groups, this exploratory research presents the perspectives of K-12 teachers across three distinct vantage points: First, to what degree do these teachers see a clear value as to why CS and CT matter to their students' learning? Second (if the pathway is deemed valuable) who, in their estimates, are the crucial players to help develop a coherent CS/ CT K-12 pathway and what is their capacity? Third, how can such a prospective pathway be practically implemented? These elements of why, who, and how are essential to wider questions around equity of student access to high quality computing, and with this paper, they come from the perspectives of teachers-a group too often left out of early discussions around K-12 curricular design. Discussion section points to how these preliminary surveys and focus groups with teachers offer an early predictor in terms of how each district develops its own K-12 computing pathway, with the expectation that such focus groups offer a powerful research/ evaluation protocol that can be repeated annually among districts to gauge to what extent teachers' hope (and concerns) about comprehensive K-12 computing pathways are warranted.","","978-1-7281-7172-2","10.1109/RESPECT49803.2020.9272483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9272483","computational thinking;competency-based education;educational infrastructure","Education;Computer science;Standards;Stakeholders;Engineering profession;Encoding;Statistics","","","","15","IEEE","4 Dec 2020","","","IEEE","IEEE Conferences"
"When Drone Meets AI Education: Boosting High School Students’ Computational Thinking and AI Literacy","S. I. Ching Wang; E. Zhi Feng Liu; Y. Y. Huang; H. Yu Sang","Graduate Institute of Learning and Instruction, National Central University, Jhongli, Taiwan; Graduate Institute of Learning and Instruction, National Central University, Jhongli, Taiwan; Graduate Institute of Learning and Instruction, National Central University, Jhongli, Taiwan; Graduate Institute of Learning and Instruction, National Central University, Jhongli, Taiwan",2024 Pacific Neighborhood Consortium Annual Conference and Joint Meetings (PNC),"3 Oct 2024","2024","","","45","52","Integrating drone technology and artificial intelligence (AI) education into the curriculum requirements of the Taiwanese 12-year basic education for senior high schools provides a disruptive approach to education in light of rapid technological advancements. Utilizing Python programming and the YOLO (You Only Look Once) package, this study proposes a curriculum structure that encompasses drone control and AI-based image recognition. The program primarily aims to develop students’ computational thinking and AI literacy, foster integrated project-based learning, and enhance problem-solving abilities.","","979-8-3503-5308-2","10.23919/PNC63053.2024.10697362","National Science and Technology Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10697362","Python;drone technology;AI image recognition;YOLO object detection;computational thinking;problem solving;senior high school students","YOLO;Image recognition;Conferences;Education;Boosting;Problem-solving;Artificial intelligence;Programming profession;Drones;Python","","","","24","","3 Oct 2024","","","IEEE","IEEE Conferences"
"The Future Nexus of Computational Thinking Education: A Preliminary Systematic Review of Reviews","Z. Xie; J. Radloff; G. K. W. Wong; I. H. Yeter","Faculty of Education, The University of Hong Kong, Hong Kong, China; Childhood/Early Childhood Education Department, SUNY Cortland, Cortland, NY; Faculty of Education, The University of Hong Kong, Hong Kong, China; National Institute of Education, Nanyang Technological University, Singapore","2022 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)","14 Jun 2023","2022","","","548","553","Recent years have seen a high volume of computational thinking (CT) review studies. However, there have been no existing studies that map these reviews with the goal of achieving comprehensive understanding of the field of CT. This paper utilizes Tikva & Tambouris’ (2021) K-12 CT research domain conceptual model as the basis for identifying and defining CT reviews, then maps the identified 38 CT reviews onto the identified domains. We pinpoint eight potential future review topics, including ""communities"" of tools, ""modeling simulations,"" ""problem-solving"" and ""scaffolding"" of learning strategies, ""demographic attributes"" of factors, ""practices"" and ""perspectives"" of the knowledge-based areas, and the ""teacher training"" of capacity building. We also examine the topical keywords of the reviews and identify that the scope of the term ""unplugged"" is vaguely defined among the existing research, suggesting a need to refine the definition of this frequently discussed topic so as to be able to more effectively conduct supplementary reviews. Our results help to better understand the CT review field and formulate future directions.","2470-6698","978-1-6654-9117-4","10.1109/TALE54877.2022.00096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10148299","Computational thinking;review of reviews;K-12 education","Training;Systematics;Computational modeling;Knowledge based systems;Buildings;Problem-solving","","","","47","IEEE","14 Jun 2023","","","IEEE","IEEE Conferences"
