"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Neural-Physical Fusion Computation for Container Terminal Handling Systems by Computational Logistics and Deep Learning","B. Li; Y. He; W. Li","School of Mechanical & Automotive Engineering, Fujian University of Technology, Fuzhou, Fujian Province, China; School of Transportation, Fujian University of Technology, Fuzhou, Fujian Province, China; School of Logistics Engineering, Wuhan University of Technology, Wuhan, Hubei Province, China","2021 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","6 Jan 2022","2021","","","2828","2833","The emerging information technology and the rising computational thinking make it possible to establish new theoretical methods and engineering practices for planning, scheduling, control and decision-making of complex logistics systems. Consequently, the complex logistics systems oriented neural-physical fusion computation (CLSO-NPFC) is proposed initially to discuss and explore the decision issues of complex logistics systems at all the strategic, tactical and operational levels. By CLSO-NPFC, the container terminal oriented logistics generalized computing mechanization, automation and intelligence are constructed uniformly and tentatively, and the typical deep learning model neural computing architecture (DLM-NCA) in CLSO-NPFC is designed for the prediction of calling liner handling volume that is measured by container units rather than twenty-feet equivalent unit. A typical regional container terminal along the coast of China is selected to implement, execute and evaluate the DLM-NCA, and the DLM-NCA shows the agile, efficient and robust performance for forecasting with the low and stable computation consumption. It demonstrates the feasibility, credibility and practicality of the abstract principles, design paradigms and computing architecture in CLSO-NPFC preliminarily.","2577-1655","978-1-6654-4207-7","10.1109/SMC52423.2021.9659152","Ministry of Education; Natural Science Foundation of Fujian Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9659152","","Deep learning;Solid modeling;Automation;Processor scheduling;Volume measurement;Computer architecture;Containers","","1","","22","IEEE","6 Jan 2022","","","IEEE","IEEE Conferences"
"Motivating the New Generation: Using Flipped Classroom and ARCS Model to Enhance Block-Based Programming Education","W. -C. Choi; H. Lei; A. J. Mendes","Faculty of Applied Sciences, Macao Polytechnic University, Macao SAR, China; Ip Ying To Lee Yu yee School of Humanities and Languages, Caritas Institute of Higher Education, Hong Kong SAR, China; Dep. of Informatics Engineering, CISUC, University of Coimbra, Coimbra, Portugal",2023 IEEE Frontiers in Education Conference (FIE),"5 Jan 2024","2023","","","1","8","This Research-to-Practice full paper presents an explorative study investigating the effects of flipped learning on the learning motivation of primary school students enrolled in a block-based programming course. Technology development has increased the importance of information technology-related competencies for the new generation. Programming skills are essential in various industries nowadays. Thus, programming education has become necessary to cultivate students' relevant abilities to meet the rapid pace of development. Programming learning encourages students to think logically and systematically, solve problems effectively, and develop computational thinking skills. However, learning programming is challenging for many students for different reasons, such as its inherent complexity, inadequate study methods, and pedagogical approaches unsuited to promote programming learning. Traditional teaching methods are often impersonalized and only suitable for some learning styles present in class. Moreover, the challenges encountered by the students as novice programmers are attributed to their low learning motivation. To learn to program, students must comprehend different syntactic conventions, complex instructions, and logical operators and actively engage in practical learning activities, often facing difficulties. This may reduce their learning motivation leading to failure and dropout. To accommodate different learning styles and increase students' motivation, this study employed the ARCS motivation model to design various innovative activities in a flipped classroom setting to increase students' motivation and improve teachers' teaching effectiveness. The study utilized a pretest-posttest method with two groups of grade five students to compare the effectiveness of teaching and learning between the flipped and traditional classroom students. The study's findings revealed that the flipped classroom experimental group showed significantly higher learning motivation than the students in the control group. Moreover, it was found that different flipped classroom activities, including the use of gamification, flipped videos, self-study, self-questioning, self-assessment, split programming tasks, group cooperation, and demonstration activities, had a positive influence on various sub-dimensions of the ARCS model, such as attention, relevance, confidence, and satisfaction.","2377-634X","979-8-3503-3642-9","10.1109/FIE58773.2023.10342942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342942","Flipped classroom;Computer science;Motivation;ARCS Model;Block-based programming education","Industries;Electronic learning;Education;Syntactics;Complexity theory;Online services;Task analysis","","1","","38","IEEE","5 Jan 2024","","","IEEE","IEEE Conferences"
"Utilization of Information Entropy in Training and Evaluation of Students’ Abstraction Performance and Algorithm Efficiency in Programming","Z. Wu; H. Liu; C. Xiao","Graduate School of Informatics, Kyoto University, Kyoto, Japan; Faculty of Business and Economics, University of Hong Kong, Hong Kong, China; Graduate School of Information Science and Technology, Osaka University, Osaka, Japan",IEEE Transactions on Education,"9 Apr 2024","2024","67","2","266","281","Contribution: This research illuminates information entropy’s efficacy as a pivotal educational tool in programming, enabling the precise quantification of algorithmic complexity and student abstraction levels for solving P problems. This approach can provide students quantitative, comparative insights into the differences between optimal and student implemented solution, and allowing educators to offer targeted feedback, thereby optimizing the learning and abstraction processes in algorithm design through deliberate practice. Background: Abstraction is considered one of the most impor11 tant skills in problem solving. Many studies in programming have shown that higher abstraction capability can significantly simplify problems, reduce program complexity and improve efficiency. However, it is difficult to develop criteria to measure the level of abstraction, and there is still a lack of relevant systematic research. Research Questions: 1) How can students’ abstraction ability in programming be effectively measured? 2) How to develop programming education and training methods based on the measurement of abstraction ability? Methodology: Forty-six grade 10 students participated in the experiment, divided into two groups for programming train23 ing using information-entropy-based assessment and traditional learning methods. Their level of computational thinking, algo25 rithmic efficiency improvements, and test scores were used to measure performance and to analyze the effectiveness of the training methods. Findings: Through empirical research, this article finds that information-entropy-based assessment can reflect the differences in problem solving among students possessing varying capa31 bilities. Information entropy can be crucial for evaluating and improving students’ abstraction performance and algorithm efficiency.","1557-9638","","10.1109/TE.2024.3354297","Japan Society for the Promotion of Science Kakenhi(grant numbers:22H03903,23H03406,23K17456); JST Core Research for Evolutional Science and Technology(grant numbers:JPMJCR22M2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10419197","Abstraction;complexity;information entropy;programming;software engineering (SE) education","Programming;Programming profession;Training;Complexity theory;Information entropy;Software algorithms;Systematics","","","","62","IEEE","5 Feb 2024","","","IEEE","IEEE Journals"
"Challenges in Digital STEM Education Delivery: A Case Study from the Teachers' Perspective","I. Possaghi; S. Papavlasopoulou","Department of Computer Science, Norwegian University of Science and Technology (NTNU), Trondheim, Norway; Department of Computer Science, Norwegian University of Science and Technology (NTNU), Trondheim, Norway",2024 IEEE Global Engineering Education Conference (EDUCON),"8 Jul 2024","2024","","","1","10","In the last decade, educational reforms introduced technologies and digital tools to a higher degree, serving as powerful catalysts in educational innovation for creating, managing, and delivering content in STEM education with a focus on computational and engineering subjects. However, in the small reality of the classroom, some discrepancies arise between policy objectives and everyday practice. The research community emphasises the importance of providing technology infusions based on educators' pedagogical beliefs as well as needs rooted in the authentic scholarly environment. Considering this perspective when orchestrating in-classroom technology can support educators in their daily experiences and enhance their digital competencies. To contribute to this aim, we propose a case study carried out via interviews with fellow primary and secondary teachers, tackling challenges in STEM (Science, Technology, Engineering, and Mathematics), including Computer Science (CS) and Computational thinking (CT) education delivery. Along with the teachers' perspectives, our study aims to obtain a detailed account of the classroom's internal dynamics as perceived by the teachers. The most prominent findings concern the disparity among educators' proficiency in technology endorsement, impacting the consistency in content delivery, the complexity of the assessment of students' learning process if it is digital-based, and the inclusivity and trustworthiness of online content. Finally, we suggest guidance for a further mindful in-school uptake of technology to support teachers in orchestrating content delivery with educational technologies and enhance their confidence in this aspect.","2165-9567","979-8-3503-9402-3","10.1109/EDUCON60312.2024.10578908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10578908","Digital Literacy;STEM;Digital Education;Learning;Educational Technology;Teachers","Computer science;Technological innovation;Catalysts;Educational technology;Complexity theory;Stakeholders;Interviews","","","","45","IEEE","8 Jul 2024","","","IEEE","IEEE Conferences"
"Human-Centered Digital Sustainability: Handling Enumerated Lists in Digital Texts","M. Csernoch; T. Nagy; K. Nagy; J. Csernoch; C. Hannusch","Faculty of Informatics, University of Debrecen, Debrecen, Hungary; Faculty of Informatics, University of Debrecen, Debrecen, Hungary; Faculty of Informatics, University of Debrecen, Debrecen, Hungary; Faculty of Informatics, University of Debrecen, Debrecen, Hungary; Faculty of Informatics, University of Debrecen, Debrecen, Hungary",IEEE Access,"1 Mar 2024","2024","12","","30544","30561","In advance to the present study, the authors introduced a method which makes it possible to calculate the entropy of natural language digital texts, focusing on word-processed texts, presentations, and webpages. This entropy reveals that the more underdeveloped documents are, the more demanding their content-related modification becomes. It was also found that the time and data required to complete a modification task in an erroneous document is several times more than in its correct counterpart. This finding leads to the end-user paradox: the less trained end-users are, the more errors they make, and the modification of their documents requires more resources. To resolve these discrepancies, the present study defines the sustainability rate of natural language digital texts which calculates the losses – the waste of human resources, time, workspace, computers, energy, frustration, working in bees, losing data – generated by negligent text management. Furthermore, we present examples of how manual and enumerated lists behave to modifications in a 213-page long document and conclude from our investigations that while the waste of human and machine resources occurs repeatedly in erroneous documents, the sustainability rate remains low. To prove the necessity of correction, we cleared the sample document, which took approximately 67 hours of two experts of our research group ( $2\times67$  hours). With this method, we found that the correction of errors can be extremely demanding, but uses resources only once, and further modifications in the now correct document need only the content-required amount of time, activities, entropy, and resources, in accordance with the expectations of the person intended to update the document. To correct documents, we present the Error Recognition Model, which is proved effective and efficient in digital education. All our findings indicate that both education and industry should adapt the presented approach (1) to develop students’ and end-users’ computational thinking skills, (2) to manage and take advantage of errors, (3) to recognize connections between the structure of the text and the complex word processing tools, (4) to pay attention to digital sustainability – beyond hardware and software development and recycling – with a focus on the human factor. Recently, the Error Recognition Model is a reactive problem-solving approach, whose effectiveness is justified. However, the near future is to run parallel the reactive and proactive uses of this approach, while if we look far into the future, the proactive use to digital born natural language texts should dominate.","2169-3536","","10.1109/ACCESS.2024.3369587","Kdp-2021 Program of the Ministry for Innovation and Technology from the Source of the National Research, Development and Innovation Fund; MTA(grant numbers:89/2/2022/KP); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10444509","Documentation;education;human–computer interaction;information entropy;sustainability","Education;Sustainable development;Text processing;Entropy;Software engineering;User centered design;Human factors;Natural language processing;Text recognition;Complex networks;Software development management;Error analysis;Problem-solving","","","","148","CCBYNCND","23 Feb 2024","","","IEEE","IEEE Journals"
"Signs of learning in middle school computing education","S. Kjällander; A. Åkerfeldt; L. Mannila; F. Heintz","Department of Child and Youth Studies, Stockholm University, Stockholm, Sweden; Department of Teaching and Learning, Stockholm University, Stockholm, Sweden; Department of Computer and Information Science, Linköping University, Linköping, Sweden; Department of Computer and Information Science, Linköping University, Linköping, Sweden",2022 IEEE Frontiers in Education Conference (FIE),"29 Nov 2022","2022","","","1","9","Programming has been part of Swedish elementary school curriculum for six years and the aim of this full paper is to find out how teachers can design programming activities so that students engage and learn. A mix-methods research project with a social semiotic, multimodal theoretical framework – Designs for learning – is used to investigate teaching and learning in a class during three years. The results in this small-scale study indicate that collaboration is a successful didactic design for programming lessons in school. Computational thinking is prevalent and both digital skills (such as coding) and digital competencies (such as understanding the impact of technology in society) are practiced and met in programming lessons merging Science, Technology, Engineering, Arts, and Mathematics.","2377-634X","978-1-6654-6244-0","10.1109/FIE56618.2022.9962658","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9962658","programming;coding;digital;K12 education;designs for learning;multimodal","Art;Merging;Education;Collaboration;Mathematics;Encoding;Semiotics","","","","33","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"Future Lower Primary School Teachers Taking an Online Algorithmization and Programming Course and Self-Assessing their Performance","T. Havlaskova; T. Javorcik","Department of Information and Communication Technologies, Faculty of Education, University of Ostrava, Ostrava, Czech Republic; Department of Information and Communication Technologies, Faculty of Education, University of Ostrava, Ostrava, Czech Republic",2022 20th International Conference on Emerging eLearning Technologies and Applications (ICETA),"15 Dec 2022","2022","","","202","208","Computational thinking, problem-solving and the ability to apply knowledge; these and a plethora of other skills are essential for success in both personal and professional life. In order to be able to develop those skills in their students, the teachers themselves need to possess them. This paper focuses on female future lower primary school teachers who, in the middle of the Covid-19 pandemic, took an online course on algorithmization and programming, having little or no prior knowledge and skills. The completion rate depended not only on the students' motivation and willingness to learn, but mainly on the content and structure of the course, which was completely modified and made into an online course. The results were more than surprising. The students were able to complete the activities included in the course. Moreover, those activities inspired them to create their own activities, which they may be able to use in their future classes.","","979-8-3503-2033-6","10.1109/ICETA57911.2022.9974671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9974671","","Training;COVID-19;Electronic learning;Pandemics;Toy manufacturing industry;Tutorials;Problem-solving","","","","12","IEEE","15 Dec 2022","","","IEEE","IEEE Conferences"
"Exploration and Practice of Python Programming teaching model Based on MBO","D. Wei; X. Wang; Y. Wang","School of Computer Science and Software Engineering, Xihua University, Chengdu; School of Computer Science and Software Engineering, Xihua University, Chengdu; School of Computer Science and Software Engineering, Xihua University, Chengdu",2020 15th International Conference on Computer Science & Education (ICCSE),"22 Sep 2020","2020","","","561","567","Cultivating students' innovative ability has been playing an important role in the process of program design courses in Colleges and Universities. This paper focuses on presenting practical experience of the programming and designing patterns in teaching Python programming. Combining MBO (Management By Objective) with teaching, an optimized teaching model of Python Programming based on MBO. The model consists of four parts: Knowledge objectives, Technology ability objectives, Thinking Developed objectives, extended ability objectives. Following the four main goals, this paper introduces relevant teaching practices based on each objective. Applying the model , the quality of planned teaching and learning can be improved. Because setting clear goals could make it easy to formulate plans, tasks, teaching contents, track learning effects and test learning consequences. According to the model, the course teaching practice will highlight the importance of teaching Program concretely and effectively. Most significantly, teachers could train students to gradually develop computational thinking and apply it in subsequent courses.","2473-9464","978-1-7281-7267-5","10.1109/ICCSE49874.2020.9201719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201719","Programming Teaching;Management by Objective;Python Ecosystem;Computational Mind","Education;Python;Programming profession;Task analysis;Tools;Knowledge engineering","","","","11","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Developing STEM and Team-working Skills Through Collaborative Space Robotics Missions","K. Su; E. Bonnet; F. Mondada","LEARN Center for Learning Sciences, École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; LEARN Center for Learning Sciences, École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; LEARN Center for Learning Sciences, École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland",2021 IEEE AFRICON,"25 Oct 2021","2021","","","1","6","Building on the success of the first North-South cross-continental collaborative educational robotics mission held in November 2015 [1], this paper presents a practical model for scaling the event up into a program for developing countries, particularly those of Africa, where the first edition took place. Past participants in Remote Rescue Thymio II (R2T2) missions, students and educators alike, have shared qualitative observations about its positive educational impact, notably in the areas of Collaboration, Communication, Critical thinking, Creative problem solving, Computational thinking, and Cross-cultural exchange. The proposed framework for delivering R2T2 missions has been adapted to Africa, being specifically designed to tackle the critical challenges of internet connectivity, teacher training and program costs. In so doing, it strives to pave the way for collaboration with partners in African educational ecosystems and North-South funding bodies that share the vision of making collaborative STEM education more accessible and attractive to teachers and schoolchildren around the world.","2153-0033","978-1-6654-1984-0","10.1109/AFRICON51333.2021.9570851","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9570851","educational robotics;telerobotics;space robotics;Thymio robot;STEM education;21st century skills;North-South collaboration;local education networks","Training;Computational modeling;Space missions;Ecosystems;Collaboration;Africa;Tools","","","","18","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Educational robotics to enhance knowledge and skills in higher education: A systematic review","C. Boya-Lara; D. Diaz-Solano; A. Fehrenbach","Escuela de Tecnología Industrial Instituto Tecnico Superior Especializado (ITSE), Panama City, Panama; Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Panama City, Panama; Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Panama City, Panama","2023 VI Congreso Internacional en Inteligencia Ambiental, Ingeniería de Software y Salud Electrónica y Móvil (AmITIC)","22 Dec 2023","2023","","","1","6","Because of its ability to prepare students for the 21st century world of work, educational robotics (RE) has assumed a prominent role in education. Following the methodology provided by Kitchenham, we conducted a systematic literature review (SLR) to provide a comprehensive overview of studies, research, and practices related to robotics education in higher education. The study focuses on identifying the most commonly used RE hardware-based platforms in academic research publications, the type of knowledge intended to be imparted, and the skills or competencies reinforced by the platforms. Within the findings we can underline that there is no exclusive platform, but rather commercial ones are used, made by the researchers themselves, and even adapted from robots that were not designed for instructional purposes. Moreover, the subjects intended to be taught were all related to Science, Technology, Engineering and Mathematics (STEM) and oriented to electrical engineering, electronics, robotics, and computer science professions. On the other hand, the skills that improved the most were computational thinking, cooperation and sophisticated problem solving, which are essential for 21st century job descriptions.","","979-8-3503-1869-2","10.1109/AmITIC60194.2023.10366359","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10366359","educational robotics;higher education;educational platforms;systematic literature reviews (SLR);STEM","Knowledge engineering;Electrical engineering;Computer science;Systematics;Bibliographies;Education;Software","","","","22","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"Programming STEAM Applications in Informatics Education and Their Use in Biology Education","J. Guniš; Ľ. Šnajder; A. Mišianiková; D. Kotlárová; K. Brinziková; A. Lešková","P. J. Šafárik University, Košice, Slovakia; P. J. Šafárik University, Košice, Slovakia; P. J. Šafárik University, Košice, Slovakia; P. J. Šafárik University, Košice, Slovakia; P. J. Šafárik University, Košice, Slovakia; P. J. Šafárik University, Košice, Slovakia",2024 47th MIPRO ICT and Electronics Convention (MIPRO),"28 Jun 2024","2024","","","583","588","In this paper, we present a proposal for a series of STEAM activities developing students’ computational thinking, improving their health literacy, and consequently taking care of their own well-being. The implementation of these activities in the classroom requires not only the knowledge and skills of informatics and biology, but also the collaboration of teachers of both subjects. These activities are implemented in phases, starting in biology lesson and continuing in informatics lesson. The first activity tests the level of sensitivity of people to colour differences. The second activity trains human adaptation to psychological stress. The third activity is focused on creation of compensatory aid that compensates for colour perception disorder. The design and programming of students’ STEAM applications is a meaningful way to use informatics in problem solving. Using and experimenting with these applications helps students to better understand the biological content. STEAM approach strengthens students’ orientation towards interdisciplinary studies (e.g. bioinformatics) at the higher education level and helps them to be more employable in the labour market.","2623-8764","979-8-3503-8250-1","10.1109/MIPRO60963.2024.10569762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10569762","STEAM;biology;informatics;critical thinking;creativity;collaboration;communication;digital competences","Training;Sensitivity;Collaboration;Psychology;Color;Human factors;Biology","","","","27","IEEE","28 Jun 2024","","","IEEE","IEEE Conferences"
"Octave: An End-User Programming Environment for Analysis of Spatiotemporal Data for Construction Students","D. Manesh; A. Luu; M. Khalid; J. Li; C. Okonkwo; A. Akanmu; I. Awolusi; H. Murzi; S. W. Lee","Department of Computer Science, Virginia Tech, Blacksburg, Virginia; Department of Computer Science, Virginia Tech, Blacksburg, Virginia; Myers-Lawson School of Construction, Virginia Tech, Blacksburg, Virginia; Department of Computer Science, Virginia Tech, Blacksburg, Virginia; School of Civil & Environmental Engineering, and Construction Management, UTSA, San Antonio, Texas; Myers-Lawson School of Construction, Virginia Tech, Blacksburg, Virginia; School of Civil & Environmental Engineering, and Construction Management, UTSA, San Antonio, Texas; Department of Engineering Education, Virginia Tech, Blacksburg, Virginia; Department of Computer Science, Virginia Tech, Blacksburg, Virginia",2023 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),"7 Nov 2023","2023","","","51","59","The construction industry is a new avenue for big data and data science with sensors and cyber-physical systems deployed in the field. Construction students need to develop computational thinking skills to help make sense of this data, but existing data science environments designed with textual programming languages create a significant barrier to entry. To bridge this gap, we introduce Octave, an end-user programming environment designed to help non-expert programmers analyze spatiotemporal data (e.g., as gathered by a GPS sensor) in an interactive graphical user interface. To aid exploration and understanding, Octave's design incorporates a high degree of liveness, highlighting the interconnection between data, computation, and visualization. We share the underlying design principles behind Octave and details about the system design and implementation. To evaluate Octave, we conducted a usability study with students studying construction. The results show that non-programmer construction students were able to learn Octave easily and were able to effectively use it to solve domain-specific problems from construction education. The participants appreciated Octave's liveness and felt they could easily connect it to real-life problems in their field. Our work informs the design of future accessible end-user programming environments for data analysis targeting non-experts.","1943-6106","979-8-3503-2946-9","10.1109/VL-HCC57772.2023.00014","National Science Foundation(grant numbers:2111003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10305646","Construction;Data analytics;End-user Programming;Spreadsheets;Spatiotemporal Data","Visualization;Data science;Sensor systems;Spatiotemporal phenomena;Sensors;Usability;System analysis and design","","","","38","IEEE","7 Nov 2023","","","IEEE","IEEE Conferences"
"Black Political Participation in the Volunteer State","A. Leach; S. Hussain","Political Science, Fisk University, Nashville, United States; Computer Science, Fisk University, Nashville, United States",2020 International Conference on Computational Science and Computational Intelligence (CSCI),"23 Jun 2021","2020","","","643","648","There have been several explanations advanced to account for the unsteady levels of political participation among Blacks in recent years, but rather unfortunately, little research has been conducted into the role local issues may play. National personalities and elongated election seasons inundated with negative campaigning may have ""turned-off"" potential voters, but as the popular aphorism goes, ""all politics are local,"" and thus local conditions should be interrogated to help understand voting and other forms of political participation. To this end, this study seeks to probe more deeply into this phenomenon by examining local political participation in the American states. For reasons we outline below, we specifically focus on local political participation in the state of Tennessee (TN) Utilizing data from the 2016 Congressional Cooperative Election Study (CCE), we ask what local-level factors most likely influence political participation among Blacks in TN? In order to parse through the large 2016 CCES dataset more efficiently, we employ software programming tools to address our primary questions using computational thinking and research methods. This technology-driven style of political thinking demonstrates the utility of adopting computing tools and data-driven approaches to identify and address areas of concern across government and civic society. One implication of this work is that it highlights the need for political actors to think more locally when crafting strategies for outreach and engagement towards historically disadvantaged race groups.","","978-1-7281-7624-6","10.1109/CSCI51800.2020.00114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9457993","Political Theory;Election;Machine Learning;African Americans","Electric potential;Scientific computing;Voting;Tools;Programming;Software;Computational efficiency","","","","41","IEEE","23 Jun 2021","","","IEEE","IEEE Conferences"
"UMP STEM Bot as educational kit for robotics and computer programming","N. H. Noordin; R. Mok; I. H. Mohamad","Faculty of Electrical & Electronic Engineering, Universiti Malaysia Pahang, Pahang, Malaysia; Faculty of Electrical & Electronic Engineering, Universiti Malaysia Pahang, 26600 Pekan Pahang, Malaysia; Faculty of Electrical & Electronic Engineering, Universiti Malaysia Pahang, Pahang, Malaysia",8th International Conference on Mechatronics Engineering (ICOM 2022),"28 Nov 2022","2022","2022","","1","8","We present UMP STEM Bot, an open-source robotic platform, for educational use that covers a wide spectrum of black-box and white-box learning objectives. The building structure of UMP STEM Bot and its learning outcomes are described. The educational kit is scalable to a more advance application as it is built based on the open-source technology. The UMP STEM Bot is a viable low-cost robotic manipulator platform alternative for introductory courses such as basics of robotics, computational thinking, and programming, as well as for advance courses at the university level such as intelligent robotics.","","978-1-83953-806-3","10.1049/icp.2022.2256","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9964176","","","","","","","","28 Nov 2022","","","IET","IET Conferences"
"Programming Games as Learning Tools: Using Empathic Design Principles for Engaging Experiences","R. I. Maxim; J. Arnedo-Moreno","Estudis d'Informàtica, Multimèdia i Telecomunicacions, Universitat Oberta de Catalunya, Barcelona, Spain; Estudis d'Informàtica, Multimèdia i Telecomunicacions, Universitat Oberta de Catalunya, Barcelona, Spain","2024 IEEE Gaming, Entertainment, and Media Conference (GEM)","11 Jul 2024","2024","","","1","6","As computational thinking (CT) emerges as a required skill in the modern educational and professional landscape, the use of games for learning programming has gained prominence. However, consideration for the user's needs and experiences is as important as the educational content itself, in order to ensure that the learner has an engaging experience. For this reason, this paper explores the integration of Empathic Design principles into the user experience (UX) evaluation of several popular programming genre games aimed at cultivating CT. The findings indicate a partial positive alignment with these principles, particularly in user-centric design, learning journey, and visual aspects. Learner-players feedback emphasized engaging experiences and visual appeal, while improvement suggestions centered on enhancing interface depth, providing clearer instructions, and addressing challenges for beginners and scalability issues.","2766-6530","979-8-3503-7453-7","10.1109/GEM61861.2024.10585562","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10585562","Empathic Design Principles;Programming game Design;Serious Game Design;User-Centred Design","Visualization;Scalability;Refining;Focusing;Games;Media;User experience","","","","39","IEEE","11 Jul 2024","","","IEEE","IEEE Conferences"
"Effectiveness of Game Based Learning in Problem Based Learning","P. Hegade; O. Patil; A. Shettar","School of Computer Science and Engineering, KLE Technolgical University, Hubli, India; School of Computer Science and Engineering, KLE Technolgical University, Hubli, India; Department of Civil Engineering, KLE Technolgical University, Hubli, India",2023 2nd Edition of IEEE Delhi Section Flagship Conference (DELCON),"23 May 2023","2023","","","1","6","Problem based learning has been adapted by various universities and inscribed with perspectives based on the demographic challenges. The method known to be effective for producing lifelong learners and improve cognitive skills, has been experimented on several facades. Problems, being major drivers in the process, have been researched to design and the deliberate the most effective ways. Through this paper we propose a game based learning model which can be used as problems in a problem based learning framework. In contrast to learning activities supplied using more old-fashioned didactic methodologies, this strategy can be used to engage a student through meaningful activities. This paper presents a model to use game in problem based learning followed by a case study and its analysis. Giglane game was used in the process to analyze the effectiveness with respect to number of stakeholders and incidents reported. The method is validated for effectiveness and promises to be an effective strategy for reflections and self-directed learning attributes. The method directly supports the decomposition structure from the computational thinking methodology which can be combined with the problem based learning process.","","979-8-3503-2206-4","10.1109/DELCON57910.2023.10127288","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127288","decomposition;game based learning;reflections;problem based learning","Analytical models;IEEE Sections;Games;Reflection;Real-time systems;Stakeholders","","","","34","IEEE","23 May 2023","","","IEEE","IEEE Conferences"
"Diversified Teaching Evaluation of Python Programming Based on OBE Concept","P. Gou; Y. Han; W. Zhang","College of Computer Science and Engineering, Northwest Normal University, Lanzhou, China; College of Computer Science and Engineering, Northwest Normal University, Lanzhou, China; College of Computer Science and Engineering, Northwest Normal University, Lanzhou, China",2021 16th International Conference on Computer Science & Education (ICCSE),"21 Oct 2021","2021","","","402","406","Python language programming is a general education course for college students, which cultivates students' computational thinking ability and the ability to use computers to solve problems. Teaching design based on OBE concept for different majors, using diversified teaching evaluation methods based on process evaluation. Effectively combine the Python curriculum framework system designed based on the OBE concept with a diversified teaching evaluation system, and use fuzzy clustering to process and analyze evaluation data. It is expected to provide a certain reference for the OBE-based curriculum system and evaluation system.","2473-9464","978-1-6654-1468-5","10.1109/ICCSE51940.2021.9569421","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569421","OBE;Python language programming;diversified teaching evaluation;Bloom educational goal classification;fuzzy clustering","Computers;Education;Data collection;Time measurement;Educational courses;Continuous improvement;Synchronization","","","","7","IEEE","21 Oct 2021","","","IEEE","IEEE Conferences"
