"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Problem-Solving Through Pair-Programming: The Mediational Role of ChatGPT","S. Urhan; S. A. Kocadere","Mathematics and Science Education, Hacettepe University, Ankara, Turkiye; Computer Education and Instructional Technology, Hacettepe University, Ankara, Turkiye","2024 5th International Conference in Electronic Engineering, Information Technology & Education (EEITE)","5 Sep 2024","2024","","","1","10","In this study the pair computational problem-solving between the student and ChatGPT was analyzed. The three university students who were experienced in using Python program in computational problem-solving participated in the study. In data collection, a problem involving “limit and sequence” from calculus was used to examine students' collaboration with ChatGPT. Students were asked to construct a program that produces a solution to this problem in Python, and meanwhile, it was stated that they could work in pairs with ChatGPT. The responses provided by ChatGPT to the students in the computational problem-solving were evaluated in both computational and mathematical contexts and a list of cases in which ChatGPT could and could not support students in the computational thinking practices was created. Aside from the incorrect or implicit answers provided by ChatGPT, in general, it was determined that ChatGPT supported the student's performance in computational thinking. It was deduced that it was important for the student to make a rational problem-solving plan and to guide the ChatGPT with the appropriate prompts in order to use rational questioning that leads to productive argumentation with ChatGPT.","","979-8-3503-7287-8","10.1109/EEITE61750.2024.10654434","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10654434","ChatGPT;Python;programming;computational thinking","Education;Collaboration;Data collection;Chatbots;Calculus;Problem-solving;Python","","","","19","IEEE","5 Sep 2024","","","IEEE","IEEE Conferences"
"The Importance of Algorithmic Thinking Development in Primary Education","M. Dumančić; N. Rogulja; K. Tomljenović","Faculty of Teacher Education, Zagreb, Republic of Croatia; Faculty of Teacher Education, Zagreb, Republic of Croatia; Faculty of Teacher Education, Zagreb, Republic of Croatia",2024 47th MIPRO ICT and Electronics Convention (MIPRO),"28 Jun 2024","2024","","","653","658","Advances in computer technology have expanded our capacity to solve problems on a scale never imagined, using strategies previously unavailable to us. Today’s ""digital natives"" have grown up in a world where technology is rapidly evolving, creating new fields of study, new types of jobs, and requiring new skill sets. Algorithmic and computational thinking are foundations for solving different problems from all domains and are not always closely related to computers and programming. They are currently primarily used in teaching computer science and STEM subjects but can be applied to all subjects and in all life situations. The paper presents the need to develop computational thinking in various subjects of primary education, with particular emphasis on combining digital (""plugged"") and non-digital (""unplugged"") activities, as well as on the development of algorithmic thinking. Four methodological scenarios with activities for the development of algorithmic thinking in primary education are presented.","2623-8764","979-8-3503-8250-1","10.1109/MIPRO60963.2024.10569899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10569899","computational thinking;algorithmic thinking;methodical scenario;unplugged activities;primary education","Education;Informatics;Programming profession;STEM","","","","38","IEEE","28 Jun 2024","","","IEEE","IEEE Conferences"
"Information Encoding in Computer Science Education Using the Cup Song","H. Buttke; J. Krugel","Didactics of Electrical Engineering and Computer Science, Leibniz University Hannover, Hannover, Germany; Didactics of Electrical Engineering and Computer Science, Leibniz University Hannover, Hannover, Germany",2024 IEEE Global Engineering Education Conference (EDUCON),"8 Jul 2024","2024","","","1","10","Problem solving plays a central role in computer science classes, whereby the problems to be analyzed are often already available in encoded form. The initial process where the learners have to parse information into symbols using adequate representations, has hardly been considered systematically so far. However, encoding development is essential for the understanding of sign processes and for general education. This paper therefore presents the development and evaluation of a teaching unit called “Cup Song Encoding” designed to model information encoding using a percussion song as an example. It simultaneously imparts coding theory concepts and fosters Computational Thinking of students. The material of the teaching unit is available online. The teaching unit was successfully tested with over 200 students in different age groups in K-12 during which the students' solutions were recorded and examined. The outcomes of the unit demonstrate the potential for encoding modeling to be a valuable addition to K-12 computer science education. The results also show how Computational Thinking methods can be integrated in computer science classes.","2165-9567","979-8-3503-9402-3","10.1109/EDUCON60312.2024.10578599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10578599","K-12 Computer Science Education;Encoding;Computational Modeling;Semiotics;Computational Thinking","Computer science;Computational modeling;Symbols;Encoding;Computer science education;Problem-solving","","","","29","IEEE","8 Jul 2024","","","IEEE","IEEE Conferences"
"The emergence of algorithmics in grade 1: a study within the mathematical curriculum","C. Mestre; C. Martins; C. Tourais; I. Guerra","Instituto Politécnico de Setúbal Escola Superior de Educação, Portugal; Centro de Investigação em Educação Básica, Instituto Politécnico de Bragança, Portugal; Agrupamento de Escolas de Azeitão, Portugal; Agrupamento de Escolas Miguel Torga, Bragança, Portugal",2023 International Symposium on Computers in Education (SIIE),"8 Feb 2024","2023","","","1","7","This article presents a study carried out with two grade 1 classes, in the context of implementing the new Mathematics' curriculum. A sequence of tasks was carried out with the purpose of developing computational thinking, practices articulated with learning about the topic Numbers, and an attempt was made to identify the five practices of computational thinking in the students' activities. We ascertained that the students mobilized all the practices, the emergence of algorithmics coming to the fore and, at the same time, these practices allowed them to delve deeper into their mathematical knowledge in the content explored in the topic Numbers.","2476-2172","979-8-3503-2931-5","10.1109/SIIE59826.2023.10423676","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10423676","Computational Thinking;algorithmics;new Mathematics’ curriculum;Numbers","Computers;Education;Mathematics;Task analysis","","","","10","IEEE","8 Feb 2024","","","IEEE","IEEE Conferences"
"Identifying Preliminary Design Principles for a Robotics-based Learning Environment","K. Tengler; O. Kastner-Hauler; B. Sabitzer","Department of Media Pedagogy, University of Teacher Education Lower Austria, Baden, Austria; Department of Media Pedagogy, University of Teacher Education Lower Austria, Baden, Austria; Department of STEM Education, Johannes Kepler University Linz, Linz, Austria",2021 16th International Conference on Computer Science & Education (ICCSE),"21 Oct 2021","2021","","","771","776","In recent years, the interest in introducing programming activities into the classroom has increased, emphasizing the importance of promoting computational thinking in young learners. Robotics-based learning environments are intended to facilitate the learning of programming at the primary level and support developing skills such as collaboration, creativity, and problem-solving thinking in a cross-curricular approach. An Austrian research project focuses on developing and implementing a robotics-based learning environment using the educational design research approach to gain insights into the introduction of computational thinking in primary education. This paper reports on a study to identify preliminary design principles of the learning environment that form the basis of the prototyping cycle of the overall research. Data were collected by interviewing seven experts who have theoretical and practical expertise on educational robotics in primary education. The resulting six preliminary design principles describe the first insight into the design of robotics-based learning environments.","2473-9464","978-1-6654-1468-5","10.1109/ICCSE51940.2021.9569250","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569250","design principles;computational thinking;educational robotics;primary school","Education;Collaboration;Problem-solving;Robots;Programming profession;Creativity","","","","43","IEEE","21 Oct 2021","","","IEEE","IEEE Conferences"
"DeepStealth: Game-Based Learning Stealth Assessment With Deep Neural Networks","W. Min; M. H. Frankosky; B. W. Mott; J. P. Rowe; A. Smith; E. Wiebe; K. E. Boyer; J. C. Lester","Department of Computer Science, North Carolina State University, Raleigh, USA; Intelligent Devices Group, Lenovo, Morrisville, USA; Department of Computer Science, North Carolina State University, Raleigh, USA; Department of Computer Science, North Carolina State University, Raleigh, USA; Department of Computer Science, North Carolina State University, Raleigh, USA; Department of STEM Education, North Carolina State University, Raleigh, USA; Department of Computer and Information Science and Engineering, University of Florida, Gainesville, USA; Department of Computer Science, North Carolina State University, Raleigh, USA",IEEE Transactions on Learning Technologies,"18 Jun 2020","2020","13","2","312","325","A distinctive feature of game-based learning environments is their capacity for enabling stealth assessment. Stealth assessment analyzes a stream of fine-grained student interaction data from a game-based learning environment to dynamically draw inferences about students' competencies through evidence-centered design. In evidence-centered design, evidence models have been traditionally designed using statistical rules authored by domain experts that are encoded using Bayesian networks. This article presents DeepStealth, a deep learning-based stealth assessment framework, that yields significant reductions in the feature engineering labor that has previously been required to create stealth assessments. DeepStealth utilizes end-to-end trainable deep neural network-based evidence models. Using this framework, evidence models are devised using a set of predictive features captured from raw, low-level interaction data to infer evidence for competencies. We investigate two deep learning-based evidence models, long short-term memory networks (LSTMs) and n-gram encoded feedforward neural networks (FFNNs). We compare these models' predictive performance for inferring students' knowledge to linear-chain conditional random fields (CRFs) and naïve Bayes models. We perform feature set-level analyses of game trace logs and external pre-learning measures, and we examine the models' early prediction capacity. The framework is evaluated using data collected from 182 middle school students interacting with a game-based learning environment for middle grade computational thinking. Results indicate that LSTM-based stealth assessors outperform competitive baseline approaches with respect to predictive accuracy and early prediction capacity. We find that LSTMs, FFNNs, and CRFs all benefit from combined feature sets derived from both game trace logs and external pre-learning measures.","1939-1382","","10.1109/TLT.2019.2922356","National Science Foundation(grant numbers:CNS-1138497,DRL-1640141); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8735739","Computational thinking;deep learning;educational games;game-based learning;stealth assessment.","Hidden Markov models;Computational modeling;Games;Predictive models;Task analysis;Adaptation models;Computer science","","40","","80","IEEE","12 Jun 2019","","","IEEE","IEEE Journals"
"Computational Creativity Exercises: An Avenue for Promoting Learning in Computer Science","M. S. Peteranetz; A. E. Flanigan; D. F. Shell; L. -K. Soh","Department of Educational Psychology, University of Nebraska-Lincoln, Lincoln, NE, USA; Department of Educational Psychology, University of Nebraska-Lincoln, Lincoln, NE, USA; Department of Educational Psychology, University of Nebraska-Lincoln, Lincoln, NE, USA; Department of Computer Science and Engineering, University of Nebraska-Lincoln, Lincoln, NE, USA",IEEE Transactions on Education,"27 Oct 2017","2017","60","4","305","313","Computational thinking and creative thinking are valuable tools both within and outside of computer science (CS). The goal of the project discussed here is to increase students' achievement in CS courses through a series of computational creativity exercises (CCEs). In this paper, the framework of CCEs is described, and the results of two separate studies on their impact on student achievement are presented. Students in introductory CS courses completed CCEs as part of those courses. Students in Study 1 came from a variety of programs, and students in Study 2 were engineering majors. A profiling approach was used to test whether the impact of the CCEs could be accounted for by differences in students' motivated and self-regulated engagement. Overall, CCEs had positive impacts on students' grades and knowledge test scores, and although there were differences in achievement across the profiles, the impact of the CCEs was generally consistent across profiles. The CCEs appear to be a promising way to increase student achievement in introductory CS courses. Implications and directions for future research are discussed.","1557-9638","","10.1109/TE.2017.2705152","National Science Foundation(grant numbers:0829647,1122956,1431874); UNL Phase II Pathways to Interdisciplinary Research Centers Grant; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7940091","Achievement;computational creativity;computational thinking;computer science education;creativity;motivation;problem-solving;self-regulated learning","Creativity;Problem-solving;Ciphers;Tools;Computer science;Algorithm design and analysis;Engineering profession","","25","","47","IEEE","6 Jun 2017","","","IEEE","IEEE Journals"
"Implementing a new Computer Science Curriculum for middle school in Israel","I. Z. Bargury; B. Haberman; A. Cohen; O. Muller; D. Zohar; D. Levy; R. Hotoveli","Ministry of Education, Babş-Bolyai University, Cluj-Napoca, Romania; Software Engineering Dept., and Teaching & General Studies Depts, Ort Braude College of Engineering, Karmiel, Israel; Holon Institute of Technology, and Davidson Institute of Science Education, Weizmann Institute of Science, Rehovot, Israel; Open University of Israel, Ministry of Education, Tel-Aviv, Israel; Ministry of Education, Inspector-In-Chief, Computer Science, Tel-Aviv, Israel; Zefat Academic College, Kibbuzim College of Education, Tel Aviv, Israel; Afeka - Tel-Aviv Academic College of Engineering, Tel-Aviv, Israel",2012 Frontiers in Education Conference Proceedings,"18 Feb 2013","2012","","","1","6","As part of a national strategic plan recently established by the Ministry of Education in Israel to strengthen science and technology education, an innovative Computer Science (CS) curriculum for middle school was developed. One main goal of the new curriculum is to expose students at an early stage of education to the fundamentals of CS and computational thinking, and to encourage students to study CS in the future. We present the curriculum and its initial implementation, focusing on issues of teachers' professional development.","2377-634X","978-1-4673-1352-0","10.1109/FIE.2012.6462365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6462365","algorithmic thinking;computational thinking;computer science;curriculum;middle school;education;teachers' professional development","Educational institutions;Programming profession;Training;Computers","","14","","13","IEEE","18 Feb 2013","","","IEEE","IEEE Conferences"
"When Positive Perception of the Robot Has No Effect on Learning","J. Nasir; U. Norman; B. Bruno; P. Dillenbourg","Computer-Human Interaction in Learning and Instruction (CHILI) Lab, Swiss Federal Institute of Technology in Lausanne (EPFL), Switzerland; Computer-Human Interaction in Learning and Instruction (CHILI) Lab, Swiss Federal Institute of Technology in Lausanne (EPFL), Switzerland; Computer-Human Interaction in Learning and Instruction (CHILI) Lab, Swiss Federal Institute of Technology in Lausanne (EPFL), Switzerland; Computer-Human Interaction in Learning and Instruction (CHILI) Lab, Swiss Federal Institute of Technology in Lausanne (EPFL), Switzerland",2020 29th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),"14 Oct 2020","2020","","","313","320","Humanoid robots, with a focus on personalised social behaviours, are increasingly being deployed in educational settings to support learning. However, crafting pedagogical HRI designs and robot interventions that have a real, positive impact on participants' learning, as well as effectively measuring such impact, is still an open challenge. As a first effort in tackling the issue, in this paper we propose a novel robot-mediated, collaborative problem solving activity for school children, called JUSThink, aiming at improving their computational thinking skills. JUSThink will serve as a baseline and reference for investigating how the robot's behaviour can influence the engagement of the children with the activity, as well as their collaboration and mutual understanding while working on it. To this end, this first iteration aims at investigating (i) participants' engagement with the activity (Intrinsic Motivation Inventory-IMI), their mutual understanding (IMIlike) and perception of the robot (Godspeed Questionnaire); (ii) participants' performance during the activity, using several performance and learning metrics. We carried out an extensive user-study in two international schools in Switzerland, in which around 100 children participated in pairs in one-hour long interactions with the activity. Surprisingly, we observe that while a teams' performance significantly affects how team members evaluate their competence, mutual understanding and task engagement, it does not affect their perception of the robot and its helpfulness, a fact which highlights the need for baseline studies and multi-dimensional evaluation metrics when assessing the impact of robots in educational activities.","1944-9437","978-1-7281-6075-7","10.1109/RO-MAN47096.2020.9223343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9223343","educational robotics;collaborative problem solving;computational thinking;engagement;mutual modelling;robot perception;human-robot interaction","Conferences;Humanoid robots;Collaboration;Particle measurements;Collaborative work;Task analysis;Robots","","10","","27","IEEE","14 Oct 2020","","","IEEE","IEEE Conferences"
"Using Microworlds to Introduce Programming to Novices","Y. Papadopoulos; S. Tegos","Department of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Department of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece",2012 16th Panhellenic Conference on Informatics,"13 Dec 2012","2012","","","180","185","Introduction to programming is a traditional and compulsory course for first year Computer Science students. However, research in the field of computer science education has highlighted that many students lack on problem solving and computational thinking skills. These issues provoke questions in the academic community as to whether the learning methodology of introductory to programming courses is appropriate. As regards the pedagogical procedure in general, the teacher-centered model was amended with the introduction of Interactive Learning Environments, which promote distributed learning. In this paper, we examine the fundamental skills needed for introductory to programming courses. Additionally, we focus on some of the most popular micro worlds and evaluate them in terms of educational suitability.","","978-1-4673-2720-6","10.1109/PCi.2012.18","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6377388","Microworlds;computer supported education;programming learning;computational thinking","Programming profession;Green products;Visualization;Educational institutions","","9","","32","IEEE","13 Dec 2012","","","IEEE","IEEE Conferences"
"A case study on cooperative problem solving processes in small 9th grade student groups","B. Standl","University of Vienna, Centre for Teacher Education, Vienna, Austria",2016 IEEE Global Engineering Education Conference (EDUCON),"23 May 2016","2016","","","961","967","It is one of a teacher's challenges in lesson planning to consider all levels of learning involving students' team skills while taking the actual subject content into account. This descriptive study examines how the student-centered approach can be utilized as supportive classroom climate and how it can be combined with cooperative team tasks for solving computational thinking problems using an easy accessible computer-coding environment. Drawing on existing concepts and research methods this study applies a case study approach with mixed methods to investigate students' development of team-attitudes and characteristics of team cooperation. It turned out, that students identified the quality of cooperation in their teams as beneficial and productive while from an outside point of view their teamwork seemed to be unorganized and not cooperative. These contradicting results were clarified in a classroom meeting, where it became clear, that the student-centered classroom climate still could have influenced students' team attitudes in a way that students felt comfortable to express themselves in their, sometimes not so nice, youth language during problem solving tasks but while be able to solve problems effectively.","2165-9567","978-1-4673-8633-3","10.1109/EDUCON.2016.7474667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7474667","computational thinking;student-centered learning;mixed research methods;computer science education;team attitudes","Problem-solving;Teamwork;Meteorology;Instruments;Encoding;Reflection;Organizations","","9","","38","IEEE","23 May 2016","","","IEEE","IEEE Conferences"
"Automatic Formative Assessment in Computer Science: Guidance to Model-Driven Design","M. Marchisio; T. Margaria; M. Sacchet","University of Torino, Torino, Italy; University of Limerick, Lero - The Irish Software Research Centre, Limerick, Ireland; University of Torino, Lero - The Irish Software Research Centre, Torino, Italy","2020 IEEE 44th Annual Computers, Software, and Applications Conference (COMPSAC)","22 Sep 2020","2020","","","201","206","Adaptive online learning can facilitate students' support by responding immediately to the user's interactions. Good feedback to students helps closing the gap between actual and desired performance. In this paper we analyze how to introduce online adaptive formative learning in Computer Science, a discipline with well documented challenges that are hard to tackle with traditional classroom methods. Specifically, we developed illustrative learning items teaching Model-Driven Design and implemented them in an online system that implements a model for automatic formative assessment developed by University of Torino. The model takes advantage of an automatic assessment system initially designed for STEM disciplines, then adopted for teaching languages and other disciplines too. The key features of the adaptive model supported by the online system are algorithmic questions, availability, contextualization, immediate feedback, interactive feedback, and open answers. These features are portable across subject domains, so the system can be adapted to include new subjects. We chose MDD because it is a topic of Computer Science education connected with Computational Thinking, software design, and formal methods, which are three of the core areas in need of enhanced support.","0730-3157","978-1-7281-7303-0","10.1109/COMPSAC48688.2020.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9202832","adaptive assessment;automatic assessment;formative assessment;interactive feedback;Computer Science education;computational thinking;model driven design;DIME;model checking","Education;Adaptation models;Computational modeling;Computers;Tools;Programming","","9","","29","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Automating the Detection of Personally Identifiable Information (PII) in Japanese-American WWII Incarceration Camp Records","R. Marciano; W. Underwood; M. Hanaee; C. Mullane; A. Singh; Z. Tethong","College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA",2018 IEEE International Conference on Big Data (Big Data),"24 Jan 2019","2018","","","2725","2732","We describe computational treatments of archival collections through a case study involving World War II Japanese-American Incarceration Camps. We focus on automating the detection of personally identifiable information or PII. The paper also discusses the emergence of computational archival science (CAS) and the development of a computational framework for library and archival education. Computational Thinking practices are applied to Archival Science practices. These include: (1) data creation, manipulation, analysis, and visualization (2) designing and constructing computational models, and (3) computer programming, developing modular computational solutions, and troubleshooting and debugging. We conclude with PII algorithm accuracy, transparency, and performance considerations and future developments.","","978-1-5386-5035-6","10.1109/BigData.2018.8622634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622634","Computational Thinking;Digital Curation;Computational Archival Science (CAS);PII;Privacy","Libraries;Indexes;Privacy;Computational modeling;Conferences;Tools;Data visualization","","8","","8","IEEE","24 Jan 2019","","","IEEE","IEEE Conferences"
"Sol y Agua: A Game-based Learning Platform to Engage Middle-school Students in STEM","M. Akbar; L. Dura; A. Q. Gates; A. Ortega; M. K. Roy; C. Santiago; J. G. Tellez; E. Villa","Department of Computer Science, The Univ. of Texas at El Paso, El Paso, TX, USA; Department of English, The Univ. of Texas at El Paso, El Paso, TX, USA; Department of Computer Science, The Univ. of Texas at El Paso, El Paso, TX, USA; Department of Computer Science, The Univ. of Texas at El Paso, El Paso, TX, USA; Department of Computer Science, The Univ. of Texas at El Paso, El Paso, TX, USA; Department of English, The Univ. of Texas at El Paso, El Paso, TX, USA; Department of Computer Science, The Univ. of Texas at El Paso, El Paso, TX, USA; Department of Teacher Education, The Univ. of Texas at El Paso, El Paso, TX, USA",2018 IEEE Frontiers in Education Conference (FIE),"7 Mar 2019","2018","","","1","9","Full paper, Research-to-Practice. With the nation's continuing shortage of scientists and engineers, there is an urgent need for diverse students, especially Hispanic students, to enter and complete science, technology, engineering and math (STEM) education at all levels. Contributing factors to the low representation in STEM areas are the lack of Hispanic youth's exposure to engaging and relevant experiences with science in their early stages of development and the lack of Latino scientists as role models that are visible, tangible, real, and inspiring to their communities. In addition, student experiences in math and science in the middle grades have emerged as a “filter” that prevents many students from pursuing advanced STEM courses in high school and, therefore, limits their knowledge of and interest in exploring STEM subjects and careers later in their education. This paper presents a research-based approach to attract middle school students to STEM fields in a majority Hispanic region, using a game-based learning platform. The platform integrates computational thinking in the area of water conservation at middle-school level by using simulations and data visualization in concurrent learning modules. The concepts introduced in the platform are universal enough to be successfully employed in other geographical regions with different student demographics.","2377-634X","978-1-5386-1174-6","10.1109/FIE.2018.8659071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8659071","Computational thinking;cultural relevancy;environmental sustainability;game-based learning platform;Hispanics in STEM;middle school","Games;Water resources;Water conservation;Sustainable development;STEM;Cultural differences","","6","","42","IEEE","7 Mar 2019","","","IEEE","IEEE Conferences"
"Sucre4Stem: Collaborative Projects Based on IoT Devices for Students in Secondary and Pre-University Education","S. Trilles; A. Monfort-Muriach; Á. Gómez-Cambronero; C. Granell","Instituto de Nuevas Tecnologías de la Imagen, Universitat Jaume I, Castellón de la Plana, Spain; Instituto de Nuevas Tecnologías de la Imagen, Universitat Jaume I, Castellón de la Plana, Spain; Instituto de Nuevas Tecnologías de la Imagen, Universitat Jaume I, Castellón de la Plana, Spain; Instituto de Nuevas Tecnologías de la Imagen, Universitat Jaume I, Castellón de la Plana, Spain",IEEE Revista Iberoamericana de Tecnologias del Aprendizaje,"3 May 2022","2022","17","2","150","159","This paper describes a new technological evolution of the Sucre project, which aims to foster a vocation for science and develop computational thinking and programming skills in pre-university students. This improved version is called Sucre4Stem and has been designed from the Internet of Things perspective. At a technological level, we differentiate two main tools, SucreCore andSucreCode. SucreCore provides a new, more compact design, encapsulates an advanced microcontroller and supports wireless connectivity with the ability to create online variables and functions. SucreCode, the block-based visual programming tool, has a revamped interface and allows wireless communication with SucreCore. At the pedagogical level, Sucre4Stem makes it easier to implement new group dynamics and to create novel types of collaborative projects between groups of students. In this article, we also explore how these collaborative projects can be carried out by taking advantage of the different types of communications between SucreCore and the server-side platform using shared online variables and functions.","1932-8540","","10.1109/RITA.2022.3166854","Spanish Foundation for Science and Technology - Ministry of Science and Innovation (FECYT-MCIN)(grant numbers:FCT-2019-15198); Plan for the Promotion of Research, Universitat Jaume I(grant numbers:UJI-B2020-31); Spanish Ministry of Science and Innovation through the Juan de la Cierva—Incorporation Program(grant numbers:(IJC2018-035017-I)); Valencian Regional Government through the Program for the Recruitment of Pre-Doctoral Researchers(grant numbers:ACIF/2019/278); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9755942","Computational thinking;programming promotion;pre-university ages;Internet of Things","Programming profession;Sensors;Actuators;Connectors;STEM;Collaboration;Visualization","","6","","32","IEEE","12 Apr 2022","","","IEEE","IEEE Journals"
"Enhancing Stanford Design Thinking for Kids with Digital Technologies A Participatory Action Research Approach to Challenge-Based Learning","R. Motschnig; D. Pfeiffer; A. Gawin; P. Gawin; M. Steiner; L. Streli","Faculty of Computer Science, CSLEARN Educational Technologies University of Vienna, Vienna, Austria; Faculty of Computer Science, CSLEARN Educational Technologies University of Vienna, Vienna, Austria; DaVinci Lab KG (Vienna), Vienna, Austria; DaVinci Lab KG (Vienna), Vienna, Austria; University College of Teacher Education (Vienna), Vienna, Austria; DaVinci Lab KG (Vienna), Vienna, Austria",2018 IEEE Frontiers in Education Conference (FIE),"7 Mar 2019","2018","","","1","9","Can digital competencies be acquired by solving real problems? The educational intervention MadeByKids called an external educational provider to 17 schools to conduct a series of workshops, having pupils age 7 - 12 solve challenges such as designing the schoolbag 4.0 or the future classroom. The workshops were designed by adopting the Stanford Design Thinking Method for Kids (http://www.ideaco.org) and digital technologies with the goal to “teach” children computational thinking, collaborating in teams, resolving conflicts, presenting, giving/receiving feedback, etc. In this paper, we take a participatory action research (PAR) approach with the goal of exposing significant chunks of the incredibly rich experience. A content analysis of a qualitative survey among teachers and findings from a focus group reflect the teachers' view. The study indicates that the acquisition of digital competences needs to be backed by personal and social capacities that take time to mature. Furthermore, we learned that the children's teachers must be included consistently to ensure their cooperation and improve sustainability. Besides providing inspiration for teachers, implications for teacher education are derived and the national project is related to the findings from studies conducted abroad in order to contribute to constructive educational innovations crossing national boundaries.","2377-634X","978-1-5386-1174-6","10.1109/FIE.2018.8658859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658859","21st century competences;digital competences;design thinking;computational thinking;school;challenge;teacher education;sustainability","Conferences;Technological innovation;Prototypes;Educational technology;Stakeholders","","5","","25","IEEE","7 Mar 2019","","","IEEE","IEEE Conferences"
"Data-structure validator: An application of the HY-DE model","M. Csernoch; E. Dani","Faculty of Informatics, University of Debrecen, Debrecen, Hungary; Faculty of Informatics, University of Debrecen, Debrecen, Hungary",2017 8th IEEE International Conference on Cognitive Infocommunications (CogInfoCom),"25 Jan 2018","2017","","","000197","000202","In knowledge-based societies new generations are flooded more and more intensely with narratives of inherited and newly generated knowledge, which is simply accessible for these generations, or to be acquired by them. Informatics and computer sciences are continuously developing new information-storage devices and a multitude of software more rapidly than ever. However, effective information search and processing require an information literacy which the new generations characteristically, and more and more demonstrably, do not have. National and international empirical research proves that the algorithmic thinking of the younger generations, which is indispensable for the world of informatics, is underdeveloped when it comes to the effective and productive use of digital tools. Moreover, the phenomenon of hyper attention invades the everyday life and the learning habits of the younger generation to a greater and greater degree. The essence of the HY-DE model is to aid the students' learning process with the help of the teacher's purposeful control of the phases of attention (hyper, mixed and deep attention). One aim of the present study is to introduce a new application of the HY-DE model, entitled Data-Structure Validator HY-DE model (DaSVa HY-DE). In the introductory phase, the DaSVa model focuses on how the HY-DE attention-divisions manifest themselves in webpage-search as well as in the information retrieval that it yields, and what the roles of the hyper, mixed, and deep attention modes are in the development of computational thinking and algorithmic skills. In the full hyper attention status the search for specified contents is carried out, focusing on webpages which consist of data organized in table or table-like structures. The automated and semi-automated conversion of the webpages however requires the decreasing of hyper attention leading to deep or mixed attention. The final result of this conversion process is/are well-structured table(s) suitable for automated data retrieval in spreadsheets, database management, and programming. The application of the original HY-DE model would lead us to its modification. In the advanced phase of the DaSVa HY-DE model the students can also experience how the webpages are designed and structured, how they support information and data retrieval, how successful the algorithmic based retrieval can be, and how the approach would lead students to the application of the theory of well-structured webpage design. With this model, from the hyper attention data collection status, through a deep and/or mixed attention algorithm building and data analyzing process, students would reach a higher-level hyper attention, the developer status.","","978-1-5386-1264-4","10.1109/CogInfoCom.2017.8268242","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8268242","information literacy;computational thinking;hyper and deep attention;data structure;webpage conversion","Tools;Computational modeling;Education;Informatics;Data structures;Media;Software","","5","","18","IEEE","25 Jan 2018","","","IEEE","IEEE Conferences"
