"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Software clones in scratch projects: on the presence of copy-and-paste in computational thinking learning","G. Robles; J. Moreno-León; E. Aivaloglou; F. Hermans","Universidad Rey Juan Carlos, Fuenlabrada (Madrid), Spain; Programamos.es & Universidad Rey Juan Carlos, Spain; Delft University of Technology, The Netherlands; Delft University of Technology, The Netherlands",2017 IEEE 11th International Workshop on Software Clones (IWSC),"20 Mar 2017","2017","","","1","7","Computer programming is being introduced in schools worldwide as part of a movement that promotes Computational Thinking (CT) skills among young learners. In general, learners use visual, block-based programming languages to acquire these skills, with Scratch being one of the most popular ones. Similar to professional developers, learners also copy and paste their code, resulting in duplication. In this paper we present the findings of correlating the assessment of the CT skills of learners with the presence of software clones in over 230,000 projects obtained from the Scratch platform. Specifically, we investigate i) if software cloning is an extended practice in Scratch projects, ii) if the presence of code cloning is independent of the programming mastery of learners, iii) if code cloning can be found more frequently in Scratch projects that require specific skills (as parallelism or logical thinking), and iv) if learners who have the skills to avoid software cloning really do so. The results show that i) software cloning can be commonly found in Scratch projects, that ii) it becomes more frequent as learners work on projects that require advanced skills, that iii) no CT dimension is to be found more related to the absence of software clones than others, and iv) that learners -even if they potentially know how to avoid cloning- still copy and paste frequently. The insights from this paper could be used by educators and learners to determine when it is pedagogically more effective to address software cloning, by educational programming platform developers to adapt their systems, and by learning assessment tools to provide better evaluations.","","978-1-5090-6595-0","10.1109/IWSC.2017.7880506","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7880506","","Cloning;Software;Sprites (computer);Programming profession;Parallel processing;Visualization","","30","","23","IEEE","20 Mar 2017","","","IEEE","IEEE Conferences"
"A systematic mapping study on assessing computational thinking abilities","A. L. S. O. de Araujo; W. L. Andrade; D. D. Serey Guerrero","Departament of Exact Sciences, Federal University of Paraíba, Paraíba, Brazil; Software Practices Laboratory, Federal University, Campina Grande, Paraíba, Brazil; Software Practices Laboratory, Federal University, Campina Grande, Paraíba, Brazil",2016 IEEE Frontiers in Education Conference (FIE),"1 Dec 2016","2016","","","1","9","Several initiatives have been created to promote Computational Thinking (CT) abilities in students. There are multiple approaches of assessing CT and wide abilities and skills involved. However, the evidence on how to assess CT has not yet been systematically grouped or reviewed. The goal of our study is to identify and classify approaches to promote CT and the different ways of assessing CT abilities. To achieve this goal, a systematic mapping study was planned and executed. The results reveal that: (i) programming courses are the most common pedagogical approaches to promote CT for K-12 students; (ii) multiple skills are involved in CT, but solving problems, algorithms, and abstraction are most common abilities assessed; and (iii) codes and multi-choice questionnaires are the most common artifacts for assessing CT abilities. This study points out to the fact that there are open questions for exploring and developing new researches for promoting and assessing CT abilities.","","978-1-5090-1790-4","10.1109/FIE.2016.7757678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7757678","","Systematics;Education;Programming profession;Context;Libraries;Vehicles","","30","","39","IEEE","1 Dec 2016","","","IEEE","IEEE Conferences"
"Developing Computational Thinking Skills in Adolescents With Autism Spectrum Disorder Through Digital Game Programming","R. Munoz; R. Villarroel; T. S. Barcelos; F. Riquelme; Á. Quezada; P. Bustos-Valenzuela","Universidad de Valparaiso, Valparaiso, CL; Pontificia Universidad Catolica de Valparaiso, Valparaiso, Valparaiso, CL; Laboratório de Computação Aplicada - LABCOM, Instituto Federal de Educação, Ciência e Tecnologia de São Paulo, São Paulo, Brazil; Universidad de Valparaiso, Valparaiso, CL; Universidad Autonoma de Baja California, Mexicali, Baja California, MX; Universidad de Valparaiso, Valparaiso, CL",IEEE Access,"20 Nov 2018","2018","6","","63880","63889","In the last years, many didactic activities have been proposed to develop Computational Thinking (CT) skills in children and adolescents. Among these activities, the digital game programming stands out as a promising alternative considering that it is related to a familiar and motivating context for students. These initiatives are not specifically aimed at individuals with special needs such as the autism spectrum disorder (ASD). Children and adolescents with ASD usually have some limitations related to communication, cognitive flexibility, and interpersonal relationships. However, it seems natural that the skills potentially developed through game programming activities are especially beneficial for the public with ASD. In this paper, we describe the offering and evaluation of a Game Building Workshop adapted to adolescents with this condition. The guidelines used to define the workshop activities are described. An assessment based on the classroom observation and analysis of produced artifacts indicate that the participants acquired CT skills related to programming at a high level. In addition, the collaborative nature of the activities offered a stimulating and welcoming environment for individuals with ASD.","2169-3536","","10.1109/ACCESS.2018.2877417","CORFO 14ENI2-26905 “Nueva Ingeniería para el 2030”–Pontificia Universidad Católica de Valparaíso, Chile; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8502019","Game design workshop;autism spectrum disorder;neurodiversity","Games;Autism;Conferences;Guidelines;Programming profession;Visualization","","26","","51","OAPA","21 Oct 2018","","","IEEE","IEEE Journals"
"Educational Robotics Applied to Computational Thinking Development: A Systematic Mapping Study","I. M. L. Souza; W. L. Andrade; L. M. R. Sampaio","Federal University of Campina Grande, Campina Grande, PB, Brazil; Federal University of Campina Grande, Campina Grande, PB, Brazil; Federal University of Campina Grande, Campina Grande, PB, Brazil",2021 IEEE Frontiers in Education Conference (FIE),"20 Dec 2021","2021","","","1","8","Educational Robotics (ER) is a tool that can favor teamwork, stimulate creativity, and the ability to solve students' problems through the process of assembling and programming robots. In this sense, ER has been used to improve educational practices. There are several initiatives that seek to stimulate Computational Thinking (CT) to stand out. Although ER being used to develop CT, there are still no guidelines based on scientific studies that support this use. The objective of this Research Full Paper is to identify: a) the main pedagogical approaches are applied in classes with ER focused on developing students' CT; b) the central difficulties are encountered in classes with ER focused on developing students' CT; c) the CT skills are presents in classes with ER focused on developing students' CT; d) the instruments are used to assess students' CT during classes with ER; e) the students' profile who participated in classes with ER focused o on developing students' CT; f) the educational robotics technologies are adopted in classes focused on developing students' CT. To achieve these goals, we planned and carried out systematic mapping of the literature. The results show that, through ER, CT is approached through the teaching of programming languages in a collaborative way in Early Childhood and High School. The most CT skills observed are related to programming, such as sequencing, algorithm, loop, generalization, decomposition, and debugging. The main instruments for assessing students are tests, and the most significant difficulty is the limitation of class hours. Finally, LEGO® is the most used technology in class.","2377-634X","978-1-6654-3851-3","10.1109/FIE49875.2021.9637185","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior – Brasil (CAPES); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637185","","Systematics;Instruments;Education;Debugging;Robot sensing systems;Teamwork;Object recognition","","3","","60","IEEE","20 Dec 2021","","","IEEE","IEEE Conferences"
"Leveraging ChatGPT to Enhance Computational Thinking Learning Experiences","A. Ouaazki; K. Bergram; A. Holzer","Information Management Institute, University of Neuchâtel, Neuchâtel, Switzerland; Information Management Institute, University of Neuchâtel, Neuchâtel, Switzerland; Information Management Institute, University of Neuchâtel, Neuchâtel, Switzerland","2023 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)","26 Jan 2024","2023","","","1","7","Given the pervasive reliance on technology in modern society, teaching Computational Thinking (CT) abilities is becoming increasingly relevant. These abilities, such as modeling and coding, have become crucial for a larger audience of students, not only those who wish to become software engineers or computer scientists. Recent advances in Large Language Models (LLMs), such as ChatGPT, provide powerful assistance to complete computational tasks, by simplifying code generation and debugging, and potentially enhancing interactive learning. However, it is not clear if these advances make CT tasks more accessible and inclusive for all students, or if they further contribute to a digital skills divide, favoring the top students. To address this gap, we have created and evaluated a novel learning scenario for transversal CT skills that leveraged LLMs as assistants. We conducted an exploratory field study during the spring semester of 2022, to assess the effectiveness and user experience of LLM-augmented learning. Our results indicate that the usage of ChatGPT as a learning assistant improves learning outcomes. Furthermore, contrary to our predictions, the usage of ChatGPT by students does not depend on prior CT capabilities and as such does not seem to exacerbate prior inequalities.","","978-1-6654-5331-8","10.1109/TALE56641.2023.10398358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10398358","Large Language Models;Interactive Learning Environments;Collaborative Learning;Human-Computer Interaction","Computational modeling;Education;Chatbots;User experience;Software;Task analysis;Springs","","","","31","IEEE","26 Jan 2024","","","IEEE","IEEE Conferences"
"Improving learning of computational thinking using creative thinking exercises in CS-1 computer science courses","L. D. Miller; L. -K. Soh; V. Chiriacescu; E. Ingraham; D. F. Shell; S. Ramsay; M. P. Hazley","University of Nebraska System, Lincoln, NE, US; Department of Computer Science and Engineering, University of Nebraska, Lincoln; Department of Computer Science and Engineering, University of Nebraska, Lincoln; Center for Computational Creativity, University of Nebraska, Lincoln; Center for Computational Creativity, University of Nebraska, Lincoln; Center for Computational Creativity, University of Nebraska, Lincoln; Center for Computational Creativity, University of Nebraska, Lincoln",2013 IEEE Frontiers in Education Conference (FIE),"19 Dec 2013","2013","","","1426","1432","Promoting computational thinking is one of the top priorities in CS education as well as in other STEM and non-STEM disciplines. Our innovative NSF-funded IC2Think project blends computational thinking with creative thinking so that students leverage their creative thinking skills to “unlock” their understanding of computational thinking. In Fall 2012, we deployed creative exercises designed to engage Epstein's creative competencies (Surrounding, Capturing, Challenging and Broadening) in introductory level CS courses targeting four different groups (CS, engineering, combined CS/physical sciences, and humanities majors). Students combined hands-on problem solving with guided analysis and reflection to connect their creative activities to CS topics such as conditionals and arrays and to real-world CS applications. Evaluation results (approximately 150 students) found that creative thinking exercise completion had a linear “dosage” effect. As students completed more exercises [0/1 – 4], they increased their long-term retention [a computational thinking test], F(3, 98) = 4.76, p =.004, partial Eta2 = .127 and course grades, F(3, 109) = 4.32, p =.006, partial Eta2 = .106. These findings support our belief that the addition of creative thinking exercises to CSCE courses improves the learning of computational knowledge and skills.","2377-634X","978-1-4673-5261-1","10.1109/FIE.2013.6685067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6685067","CS1;Creative Thinking;Computational Thinking;College;Computer Science","Ciphers;Reflection;Writing;Computer science;Data collection;Debugging;Educational institutions","","31","","19","IEEE","19 Dec 2013","","","IEEE","IEEE Conferences"
"Impact of Programming Exposure on the Development of Computational Thinking Capabilities: An Empirical Study","C. Cachero; P. Barra; S. Meliá; O. López","Departamento Lenguajes y Sistemas Informáticos, Universidad de Alicante, Alicante, Spain; Departamento de Turismo, Universidad Católica de San Antonio Murcia (UCAM), Murcia, Spain; Departamento Lenguajes y Sistemas Informáticos, Universidad de Alicante, Alicante, Spain; Departamento de Ingeniería de Computadores, Universidad Miguel Hernández, Alicante, Spain",IEEE Access,"28 Apr 2020","2020","8","","72316","72325","Today's digital society has turned the development of students' computational thinking capabilities into a critical factor for their future success. As higher education institutions, we need to take responsibility for this development in every degree course we offer, and provide students with the kind of subjects and activities that best contribute to this aim. In this paper, we study the impact of following an introductory programming course on the development of the computational thinking capabilities of university students. In order to achieve this aim, a concurrent cohort observational study was carried out in which we measured both the subjective and objective computational thinking capabilities of 104 participants (50 first year students enrolled on a Bachelor's degree course in Psychology at the Catholic University of Murcia (UCAM), and 54 first year students enrolled on a Bachelor's degree course in Health Information Systems at the University of Alicante (UA)). The statistical procedures applied to test our hypotheses were a two-way mixed ANOVA, a paired-sample T-test and an independent-sample T-test. The data shows that the group at UA had an initial higher subjective perception of their computational capabilities than the group at UCAM. This perception was supported by their objective scores, which were also significantly higher. However, the subjective assessment of computational capability of the UA group diminished after exposure to the programming course, contrasting with the fact that their objective computational capabilities improved significantly. In the UCAM group, both subjective and objective capabilities remained constant over time. Based on these results, we can conclude that computational thinking capabilities are not developed naturally, but need to be trained. Providing such training to all our students, and not only to those enrolled on undergraduate degrees in engineering, is of paramount importance to allow them to face the challenges of their future professions. This paper empirically demonstrates the extent to which exposing subjects to a programming course may contribute to this aim.","2169-3536","","10.1109/ACCESS.2020.2987254","Spanish Ministry of Economy, Industry, and Competitiveness (Access@City)(grant numbers:TIN2016-78103-C2-2-R); Spanish Ministry of Science, Innovation, and Universities(grant numbers:RTI2018-098156-B-C54); Co-Financed by FEDER funds (MINECO/ FEDER/UE); EduTech Project; Erasmus+Programme of the European Union(grant numbers:609785-EPP-1-2019-1-ES-EPPKA2-CBHE-JP); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9063433","Programming;computational thinking;problem-solving;career development;technology social factors;observational study","Programming profession;Training;Instruments;Psychology;Information systems;Problem-solving","","22","","39","CCBY","10 Apr 2020","","","IEEE","IEEE Journals"
"Fostering computational thinking in engineering education: Challenges, examples, and best practices","S. Gross; M. Kim; J. Schlosser; C. Mohtadi; D. Lluch; D. Schneider","MathWorks GmbH, Ismaning, Germany; MathWorks GmbH, Ismaning, Germany; MathWorks GmbH, Ismaning, Germany; MathWorks Ltd., Cambridge, United Kingdom; Math Works, Inc., Natick, MA, USA; Institute of Imaging & Computer Vision, RWTH Aachen University, Aachen, Germany",2014 IEEE Global Engineering Education Conference (EDUCON),"5 Jun 2014","2014","","","450","459","Computational Thinking is a core capability for most engineers. The term summarizes a set of skills needed to transform real-life challenges into problems that can be solved with the help of a computer and to apply computer-based solutions to questions at hand. This mindset is fundamental to almost every engineering task. However, teaching Computational Thinking is a great challenge for educators worldwide. In designing and implementing university curricula, one has to take an increasing number of arguments into consideration. Technological progress requires the design, creation, and analysis of increasingly large and complex systems. Engineering working environments and tasks demand interdisciplinary teams and close communication between involved groups. In designing engineering curricula, these factors need to be considered and the necessary skills must be implicitly or explicitly developed. This paper highlights three examples of classes and projects aimed at enabling students to develop and increase Computational Thinking through systematic introduction of computational tools. From these successful case studies, the paper derives six best practices for fostering Computational Thinking in engineering education. A review of several examples is given, that are used to highlight and extract best practices. This provides a comprehensive overview of the relationships and simplifies the application of the aforementioned principles to course and curriculum designs.","2165-9567","978-1-4799-3191-0","10.1109/EDUCON.2014.6826132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6826132","curriculum development;computational thinking;engineering skill set;education concepts specific for engineering education;industry and engineering education;integrated curriculum;education tools;project based learning","Engineering education;Computers;Educational institutions;MATLAB;Robot sensing systems;Hardware","","15","","33","IEEE","5 Jun 2014","","","IEEE","IEEE Conferences"
"DISSECT: Exploring the relationship between computational thinking and English literature in K-12 curricula","N. Nesiba; E. Pontelli; T. Staley","Department of Computer Science, New Mexico State University, Las Cruces, NM, USA; Department of Computer Science, New Mexico State University, Las Cruces, NM, USA; Onate High School, Las Cruces Public Schools, Las Cruces, NM, USA",2015 IEEE Frontiers in Education Conference (FIE),"7 Dec 2015","2015","","","1","8","DISSECT (DIScover SciEnce through Computational Thinking) is a project aimed at introducing students to computer science principles by establishing computational thinking (CT) as a problem-solving technique within middle school and high school Science, Technology, Engineering, and Mathematics (STEM) courses. While DISSECT has shown successful integration of CT into middle school and high school STEM curricula, illustrating the pervasive nature of CT, a question remained; “can CT also be infused into humanities courses (e.g., English, Art, History) in addition to scientific courses (e.g., Chemistry, Biology, Computer Science)?” The answer is positive. The objective of this paper is to present one approach to bridge the gap between CT and humanities through the curriculum of a 12th-grade English Literature course. The course blends CT practices with composition and literature to provide students with the ability to write critical and comparative analyses of selected literature. This paper will describe multiple modules that integrate computational thinking into the course, and discuss the results and assessment tools used to measure student competency in computational thinking.","","978-1-4799-8454-1","10.1109/FIE.2015.7344063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344063","Computer science;Computer science education;Computational thinking;English literature;K-12","Algorithm design and analysis;Fellows;Computer science;Education;Google;Computers;Problem-solving","","9","","21","IEEE","7 Dec 2015","","","IEEE","IEEE Conferences"
"Development of Mobile Application for The Concept of Pattern Recognition in Computational Thinking for Mathematics Subject","A. H. Abdullah; M. A. Othman; N. Ismail; S. N. S. A. Rahman; M. Mokhtar; N. M. Zaid","School of Education Faculty of Social Sciences and Humanities, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; School of Education Faculty of Social Sciences & Humanities, Universiti Teknologi Malaysia; School of Education Faculty of Social Sciences & Humanities, Universiti Teknologi Malaysia; School of Education Faculty of Social Sciences and Humanities, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; School of Education Faculty of Social Sciences & Humanities, Universiti Teknologi Malaysia; School of Education Faculty of Social Sciences & Humanities, Universiti Teknologi Malaysia","2019 IEEE International Conference on Engineering, Technology and Education (TALE)","15 Oct 2020","2019","","","1","9","Computational thinking is one of the aspects emphasised in the Malaysian education system. However, the learning aids in the form of mobile applications that support computational thinking for mathematics are very limited in Malaysia. With that notion, this study aims to develop a mobile app for conceptual recognition pattern which is one of the skills in computational thinking for secondary school mathematics. The ADDIE model comprises of five phases which are analysis, design, development, implementation and evaluation are used as references for the development purpose. The earliest three phases of the ADDIE model focus on the aspect of application development. While the last two phases involve the aspects of appraisal from the applications which has been developed and it involved 23 mathematics teachers. Questionnaires with Likert Scale were used in the study as instruments to measure the five main aspects of the applications which are facilitation, usefulness, design, knowledge and suitability. The data was analysed using descriptive statistics based on frequency and percentage. The results of the analysis showed that the majority of respondents gave positive feedback on the five aspects measured in using the application. In conclusion, the mobile app of the pattern recognition concept for computational thinking skills for this mathematics subject has been agreed by the respondents to have good characteristics and brings great potential for the use by teachers and students in mathematics' classes.","2470-6698","978-1-7281-2665-4","10.1109/TALE48000.2019.9225910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9225910","computational thinking;pattern recognition;mobile application;facilitation;usefulness;design;knowledge;suitability","Mobile applications;Pattern recognition;Education;Computational modeling;Social sciences;Mathematical model","","4","","32","IEEE","15 Oct 2020","","","IEEE","IEEE Conferences"
"Integrating Computational Thinking With the Curriculum of Future Professional Musicians","M. Mandanici; S. Spagnol","Department of Music Education, Music Conservatory “L. Marenzio” Brescia, Brescia, Italy; Department of Architecture and Arts, Iuav University of Venice, Venice, Italy",IEEE Transactions on Education,"","2023","PP","99","1","10","The purpose of this study is to look at how a music programming course affects the development of computational thinking in undergraduate music conservatory students. In addition to teaching the fundamentals of computational thinking, music programming, and logic, the course addresses the Four C’s of education. The change in students’ attitudes toward computer and algorithmic skills, creativity, communication, and collaboration is measured using a pre-and post-test experimental design. Additionally, computational thinking abilities are assessed through the administration of music analysis, procedural, graphical, and logic quizzes, while creativity is evaluated through a qualitative grading of the students’ final music projects. Results show a general perceived improvement of the students’ attitudes toward the Four C’s as well as a good ability to convert learned computational models into musical creativity. However, more effort is needed in order to guarantee an overall improvement in the students’ actual computational thinking abilities.","1557-9638","","10.1109/TE.2023.3313394","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10278231","Computational thinking;digital transformation;professional musical education;the Four C’s","Education;Programming profession;Music;Creativity;Production;Collaboration;Visualization","","2","","","IEEE","11 Oct 2023","","","IEEE","IEEE Early Access Articles"
"Research on Teaching Effectiveness of Computational Thinking Based on Service Learning","B. -H. Chen; T. -F. Huang; S. -C. Chou","Department of Information Management, Chaoyang University of Technology Taichung, Taichung City, Taiwan; General Education Center, Chaoyang University of Technology, Taiwan, Taichung, Taiwan; Department of Politics, National Chengchi University, Taipei City",2021 International Conference on Technologies and Applications of Artificial Intelligence (TAAI),"23 May 2022","2021","","","155","161","Computational thinking has been widely regarded as an important ability to adapt to the future. College students use the knowledge they have learned to help elementary students in the community learn computational thinking, thereby enhancing the motivation and achievement of the course. Use Scratch software tools to support the learning of computational thinking. In addition to cultivating students’ basic knowledge and abilities, it also assists the lack of learning resources in community elementary schools through practical actions of service learning, so that students can focus their learning on task-base purposes. Comprehensive research and analysis are conducted based on the evaluation of the students' completed works, the learning satisfaction scale, and the data of the key indicators of self-evaluation of computational thinking, plus the questionnaire survey of the primary school students receiving assistance. The results show that: it helps to stimulate students' desire to learn, thereby significantly improving academic performance and learning motivation. At the same time, it makes students have self-confidence and a sense of accomplishment, and makes learners aware of the inadequacy of self-learning, and promotes their willingness to learn from passive to active.","2376-6824","978-1-6654-0825-7","10.1109/TAAI54685.2021.00037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9778055","computational thinking;learning motivation;task-based instruction;Scratch","Education;Learning (artificial intelligence);Task analysis;Software tools","","1","","32","IEEE","23 May 2022","","","IEEE","IEEE Conferences"
"Teaching research and practice of blended leaning model based on computational thinking","Y. Li; Y. Liu; P. Shu","School of Computer Science and Engineering, Beihang University, Beijing, China; School of Computer Science and Engineering, Beihang University, Beijing, China; School of Computer Science and Engineering, Beihang University, Beijing, China",2015 IEEE Frontiers in Education Conference (FIE),"7 Dec 2015","2015","","","1","8","With the wide use of computers, how to make students understand the special way of thinking of computer science and find the appropriate methods to solve problems in their own fields like computer scientists are the challenges for educators. This paper proposed a computational thinking model based on blended learning Mctbbl and a descending dimension method for problem-space transformation. The Mctbbl model analyzes and researches the application of computational thinking in computer science by the organic combination of computational thinking and blended learning in a life-cycle perspective. On one hand, the model can summarize the core concepts and important principles in computer science and extract the typical thoughts and general methods of solving problems; on the other hand, the model can implement the teaching and learning of computational thinking by means of blended learning. Based on the model, the teachers can teach the problem-solving process by using computer more intuitively and clearly and the students can understand the application of computer knowledge more easily and simply. The Mctbbl prolongs the study life cycle which takes preview as beginning, teacher-student discussion as body and practical application as core to ensure integrity, endurance and consistency of teaching.","","978-1-4799-8454-1","10.1109/FIE.2015.7344415","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344415","Computational Thinking;Blended learning;Descending dimension;Abstract;Automation","Decision support systems;Education;Handheld computers;Computational modeling;Automation;Scientific computing;Arrays","","1","","20","IEEE","7 Dec 2015","","","IEEE","IEEE Conferences"
"Scaffolding Computational Thinking With ChatGPT","J. Liao; L. Zhong; L. Zhe; H. Xu; M. Liu; T. Xie","Faculty of Education, Southwest University, Chongqing, China; Faculty of Education, Southwest University, Chongqing, China; Faculty of Education, Southwest University, Chongqing, China; Faculty of Education, Southwest University, Chongqing, China; Faculty of Education, Southwest University, Chongqing, China; Faculty of Education, Southwest University, Chongqing, China",IEEE Transactions on Learning Technologies,"31 May 2024","2024","17","","1668","1682","ChatGPT has received considerable attention in education, particularly in programming education because of its capabilities in automated code generation and program repairing and scoring. However, few empirical studies have investigated the use of ChatGPT to customize a learning system for scaffolding students’ computational thinking. Therefore, this article proposes an intelligent programming scaffolding system using ChatGPT following the theoretical framework of computational thinking and scaffolding. A mixed-method study was conducted to investigate the affordance of the scaffolding system using ChatGPT, and the findings show that most students had positive attitudes about the proposed system, and it was effective in improving their computational thinking generally but not their problem-solving skills. Therefore, more scaffolding strategies are discussed with the aim of improving student computational thinking, especially regarding problem-solving skills. The findings of this study are expected to guide future designs of generative artificial intelligence tools embedded in intelligent learning systems to foster students’ computational thinking and programming learning.","1939-1382","","10.1109/TLT.2024.3392896","National Natural Science Foundation of China(grant numbers:62177039); Key Projects of Scientific Research in Higher Education in Chongqing(grant numbers:cqgj23005B); National Natural Science Foundation of China(grant numbers:62277043); Chongqing Natural Science Foundation Innovation and Development Joint(grant numbers:CSTB2023NSCQ-LZX0094); Research Funds for the Southwest University(grant numbers:SWU2108023); Innovation Research 2035 Pilot Plan of Southwest University(grant numbers:SWUPilotPlan002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10508087","Artificial-intelligence-generated content (AIGC);ChatGPT;computational thinking (CT);scaffolding","Chatbots;Education;Programming profession;Codes;Task analysis;Problem-solving;Encoding","","1","","64","CCBYNCND","24 Apr 2024","","","IEEE","IEEE Journals"
"Physical and Digital Twin with Computational Thinking to Foster STEM Vocations in Primary Education","X. P. I. Palomés; J. Verdaguer-Codina; P. F. I. Casas; J. L. Rubiés-Viera","Computer Science, Multimedia and Telecommunications Dpt, Universitat Oberta de Catalunya (UOC), Barcelona, Spain; Engineering Associations of Catalonia, Barcelona, Spain; Statistics and Operation Research Dpt, Universitat Politècnica de Catalunya - BarcelonaTech (UPC), Barcelona, Spain; Digital Society Commission, Political Science and Sociology Association of Catalonia, Barcelona, Spain",2024 IEEE Global Engineering Education Conference (EDUCON),"8 Jul 2024","2024","","","1","8","This work aims to explore the application of the physical and digital twin pair as a computational thinking instrument to support learning and exercise proportional reasoning at the ages at which pursuing STEM studies is decided. Diverse studies reveal that the initial decision about the vocation in studies is made towards the end of the primary education stage, also from 8–9 years old. The Digital Transformation Commission of the Engineering Associations of Catalonia is concerned about the low number of young people who decide to pursue STEM studies. STEM explorations in early childhood lay the foundation for lifelong learning. In addition, from age 5, children informally begin to practice proportional reasoning, and in the third year of primary school (8–9 years old), the subject is formally introduced into the Primary Education curriculum. The notion of proportionality is very transversal, and it is one of the fundamental concepts of the STEM field. The consequences of an incomplete understanding of it directly or indirectly affect the attitude of subjects toward mathematics and the STEM world. With the emergence of Industry 4.0, the digital twin concept is becoming one of the central instruments of Digital Transformation. In this paper, we propose using computational thinking to help the understanding of proportional thinking using a physical and digital twin pair. In 2022, computational thinking was introduced into the Spanish and Catalan educational system's early childhood, primary, and secondary education curricula. It includes programming with block languages such as Scratch or Snap!. A digital twin of the system has also been implemented in Snap!. Through the collaboration of a primary school, a workshop has been prepared in which they exercise the concepts of proportional reasoning, such as ratio, proportion, scale, or percentage. The approach followed has consisted of developing a physical system of a floating ball, controlling the electric motor's power with an electronic system based on low-cost elements from the maker world. We have designed a very easy-to-use system for any teacher, and its open-source nature ensures its transparency and documentation. The foam ball rises and remains floating at a height determined by the power supplied to the motor. The control of the system is carried out with Snap!. It will be assumed that the engine revolutions are proportional to the power setpoint. The physical system generates a high level of expectation and attention in the students, facilitating the process of its abstraction. The range of options of the developed system allows experimenting with the actual system and a schematic digital twin with sound effects. In all cases, the same computational thinking tools have been used to exercise the concepts and powerful ideas of proportional reasoning. At the end of the workshop, the understanding of the concepts exercised and the assessment of their personal experience were evaluated. This gave us helpful information to motivate students of these ages and below to maintain their STEM vocation.","2165-9567","979-8-3503-9402-3","10.1109/EDUCON60312.2024.10578918","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10578918","Microworlds;Digital Twin;STEM;Computational Thinking;Proportional Reasoning","Computers;Instruments;Conferences;Toy manufacturing industry;Documentation;Cognition;Digital twins","","","","29","IEEE","8 Jul 2024","","","IEEE","IEEE Conferences"
"The Impact of Playing Multiplayer Online Battle Arena Video Games on the Enhancement of Computational Thinking Skills Among Students in Indonesia","A. A. Jumana; J. G. Umboh; K. I Ketut Dharma Wijaya; A. A. S. Gunawan; K. E. Saputra","Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia",2023 6th International Conference on Information and Communications Technology (ICOIACT),"5 Mar 2024","2023","","","108","113","This research examines the impact of playing Multiplayer Online Battle Arena (MOBA) video games on computational thinking skills among Indonesian college students. Using a quantitative approach, structured and valid questionnaires were administered to collect data and explore the potential benefits of video games in education. The findings indicate that playing MOBA games is associated with enhanced computational thinking skills. Additionally, Participants recognized the positive influence of playing MOBA games on computational thinking, highlighting improved strategic thinking, decision-making, and team coordination as main benefits. These results contribute to the existing research on gaming and cognitive skills, underscoring the potential of MOBA games for fostering computational thinking abilities. Educators and program developers can utilize these insights to enhance teaching and learning methods by integrating video games.","2770-4661","979-8-3503-1563-9","10.1109/ICOIACT59844.2023.10455810","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10455810","Multiplayer Online Battle Arena;Computational Thinking;Students;Indonesia;Education and training","Training;Learning systems;Video games;Data analysis;Decision making;Games;Particle measurements","","","","15","IEEE","5 Mar 2024","","","IEEE","IEEE Conferences"
