"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Topic Modeling Approach to Characterizing Colombian Teachers' Conceptions of Computational Thinking","H. Castellanos; C. Vieira; A. Magana","Computer and Information Technology, Purdue university, West Lafayette, IN, USA; Education Studies Institute, Universidad del Norte, Barranquilla, Colombia; Computer and Information Technology and Engineering Education, Purdue university, West Lafayette, IN, USA",2023 IEEE Frontiers in Education Conference (FIE),"5 Jan 2024","2023","","","1","5","This work-in-progress paper will explore the effectiveness of topic modeling to support the analysis of Colombian teachers' conceptions of computational thinking (in Spanish) in an online professional development program. Computational thinking has become a form of literacy as it can help individuals to solve problems. Consequently, governments and bodies of accreditation worldwide have supported educational initiatives, primarily at the K-12 level. However, curricular changes are not enough. Teachers need to be prepared, so they develop the content knowledge associated with computational thinking concepts, practices, and applications in the classroom. To contribute to professional development opportunities geared toward the development of computational thinking pedagogical content knowledge, the Colombian National Academy of Exact, Physics, and Natural Sciences and the Global Center for Equitable Computer Science Education implemented an open online professional development program for Latin American early childhood and elementary educators. More than 100 teachers enrolled in a six-week online professional development program to integrate computational thinking activities from early childhood education. The program included two modules focused on conceptual understanding of computational thinking in early childhood and four more modules where the participants adapted, designed, implemented learning activities, and reflected on what happened during the implementation. As part of the participants' weekly interactions, the program included a Jamboard space, where the teachers answered a set of guiding questions, just like a discussion forum, but as a post-it wall, where they could access all their peers' contributions and questions in a single space.","2377-634X","979-8-3503-3642-9","10.1109/FIE58773.2023.10343475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10343475","Computational thinking;conception;topic modeling","Analytical models;Discussion forums;Computational modeling;Government;Education;Accreditation;Computer science education","","","","13","IEEE","5 Jan 2024","","","IEEE","IEEE Conferences"
"Does computational thinking really have an impact on academic performance? A systematic review","P. Zhou; Y. Tang; Y. Zhang; Y. Yu; Y. Li","Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China",2024 International Symposium on Educational Technology (ISET),"26 Sep 2024","2024","","","153","157","This study is a systematic review of the effects of computational thinking on students’ academic performance from 2006 to 2023. The main purpose of this study is to explore whether computational thinking can promote students’ academic performance and the characteristics of such research. After literature collection and screening from three databases, a total of $\mathbf{2 3}$ articles were included. According to the coding table, the literature was coded in five aspects, including basic information, sample, research, computational thinking and academic performance. Then, the publication trend, research types, effect results, computational thinking measurement and the characteristics of academic achievement evaluation of the impact of computational thinking and academic achievement are reviewed. It is found that computational thinking has a better effect on students’ academic achievement, and finally some suggestions are put forward.","2766-2144","979-8-3503-6141-4","10.1109/ISET61814.2024.00038","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10685684","computational thinking;systematic review;academic achievement","Databases;Educational technology;Market research;Encoding","","","","15","IEEE","26 Sep 2024","","","IEEE","IEEE Conferences"
"Exploring the Impact of the Learning Sequence of Computational Thinking and Programming on Learning Outcomes","C. -H. Lai; C. -H. Hsieh","Department of Information and Computer Engineering, Chung Yuan Christian University, Taoyuan, Taiwan; Department of Information and Computer Engineering, Chung Yuan Christian University, Taoyuan, Taiwan",2023 IEEE 3rd International Conference on Social Sciences and Intelligence Management (SSIM),"22 Mar 2024","2023","","","175","179","The primary objective of this research was to investigate effective learning sequences starting with computational thinking, programming, or both. We experimented with and analyzed the learning sequence of students from the Department of Computer Engineering, Information Management, and Mechanical Engineering. The findings indicated that the students of the Department of Computer Engineering possessed prior experiences in programming or computational thinking. Their learning sequences limitedly impacted learning outcomes. Conversely, for the students of the Department of Information Management, learning computational thinking before programming did not result in better learning outcomes, emphasizing the need for coherence in courses. The students of the Department of Mechanical Engineering showed the practical value of computational thinking in non-IT disciplines, particularly in using specialized software such as MATLAB. For students with foundational knowledge, the learning sequence between learning computational thinking and programming was less significant. However, for beginners or those from non-IT backgrounds, effective learning required the coherence and integration of courses. Thus, it is required to maintain cross-course coherence and establish links between computational thinking and programming skills to offer a more in-depth learning experience.","","979-8-3503-2778-6","10.1109/SSIM59263.2023.10469197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10469197","computational thinking;programming;learning sequence;course coherence;interdisciplinary application","Training;Systematics;Social sciences;Coherence;Programming;Software;Information management","","","","11","IEEE","22 Mar 2024","","","IEEE","IEEE Conferences"
"The use of computational thinking in digital fabrication projects a case study from the cognitive perspective","K. S. Borges; C. S. de Menezes; L. da Cruz Fagundes","Pós-Graduação em Informática na Educação - PGIE, Universidade Federal do Rio Grande do Sul - UFRGS, Porto Alegre, Brazil; Pós-Graduação em Informática na Educação - PGIE, Universidade Federal do Rio Grande do Sul - UFRGS, Porto Alegre, Brazil; Pós-Graduação em Informática na Educação - PGIE, Universidade Federal do Rio Grande do Sul - UFRGS, Porto Alegre, Brazil",2017 IEEE Frontiers in Education Conference (FIE),"14 Dec 2017","2017","","","1","6","Existing literature presents many cases of computational thinking analysis through the perspective of a skill set for 21st century. However it is important to go deeper and understand how computational thinking activities fosters the cognitive development of the young, especially if we want them to have “a significant advantage in problem solving”, becoming innovative thinkers [1]. To be innovative it is necessary that a person use sophisticated cognitive structures to reason over abstractions and deal with hypothesis. These are the characteristics of the formal operational thinking [2]. Therefore, this paper is about the use of formal thinking on computational thinking activities over a digital fabrication project developed in a Brazilian makerspace (POALab FabLab). Using a Case Study we want to show that computational thinking and digital fabrication projects demand the use of formal thinking and, since that, the importance of designing learning activities for makerspaces taking in mind the possibilities of cognitive development.","","978-1-5090-5920-1","10.1109/FIE.2017.8190654","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190654","formal thinking;computational thinking;making;Jean Piaget","Fabrication;Tools;Games;Computational modeling;Complexity theory;Creativity;Floors","","4","","17","IEEE","14 Dec 2017","","","IEEE","IEEE Conferences"
"Web Systems for the Development of Computational Thinking in Software Engineering Students: A Systematic Literature Review","D. Pale-Parra; C. Pérez-Salazar; Á. J. Sánchez-García; J. O. Ocharán-Hernández","Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, México; Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, México; Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, México; Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, México",2023 11th International Conference in Software Engineering Research and Innovation (CONISOFT),"27 Jun 2024","2023","","","132","139","Many undergraduate students in software engineering have trouble developing computational thinking. Several tools have been reported in the literature to support the development of computational thinking. This paper reports a Systematic Literature Review to present the characteristics that have made successful web systems that support the development of computational thinking in recent years and the reported limitations. Eighteen primary studies were selected where the strategies used are usually learning through lessons, practicing with exercises, working through games, and using feedback. The systems found have been used at different elementary, middle, high school, and bachelor's degree levels. Finally, the main limitations reported in using these systems were mainly the difficulty of the topics, the previous knowledge that the students should have, the attitude that the students showed and the lack of motivation. Finally, we make some recommendations to software engineering curriculum planners and programming teachers about systems for developing computational thinking.","","979-8-3503-2883-7","10.1109/CONISOFT58849.2023.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10568269","Computational thinking;web system;Learning;Software Engineering;students","Technological innovation;Systematics;Bibliographies;Games;Programming;Software engineering","","","","29","IEEE","27 Jun 2024","","","IEEE","IEEE Conferences"
"Teaching computational thinking to non-computing majors using spreadsheet functions","K. -C. Yeh; Y. Xie; F. Ke","Department of Computer Science and Engineering, The Pennsylvania State University, USA; Department of Educational Leadership and Instructional Design, Idaho State University, USA; Department of Educational Psychology and Learning Systems, The Florida State University, USA",2011 Frontiers in Education Conference (FIE),"2 Feb 2012","2011","","","F3J-1","F3J-5","Recently, higher education has seen an increasing emphasis on the prominent role of computational thinking in all disciplines. Computational thinking is advocated as not only a fundamental skill or concept in computer science but also a core competency for all disciplines. Teaching students in non-computer science majors computing thinking is challenging because students do not have experts' mental models. This study investigates the knowledge gap that non-computing major college students (n=126) possess about computational thinking in an introductory MS Excel course by measuring their performance using spreadsheet functions in three categories: recall, application, and problem solving. The empirical result, analyzed using ANOVA, shows that students can recall the meaning of those functions but seem to have trouble using them correctly and precisely (cued or uncued). Students' test results suggest the following issues: (1) problems with understanding the data type, (2) failure in translating problems to productive representations using spreadsheet functions, and (3) inadequate stipulation of the computational representations in precise forms. Addressing these problems early and explicitly in future classes could improve the education of computational thinking and alleviate difficulties students may experience in using computational thinking in learning and problem solving.","2377-634X","978-1-61284-469-5","10.1109/FIE.2011.6142980","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6142980","Computational Thinking;Computer Science Education;Spreadsheet Functions;Problem Solving","Problem-solving;Computer science;Computers;Conferences;Educational institutions;Instruments","","9","","9","IEEE","2 Feb 2012","","","IEEE","IEEE Conferences"
"Educational Robotics and Computational Thinking Development in Preschool","A. Gerosa; V. Koleszar; L. Gómez-Sena; G. Tejera; A. Carboni","Centro Interdisciplinario en Cognición para la Enseñanza y el Aprendizaje, Universidad de la República, Montevideo, Uruguay; Centro Interdisciplinario en Cognición para la Enseñanza y el Aprendizaje, Universidad de la República, Montevideo, Uruguay; Centro Interdisciplinario en Cognición para la Enseñanza y el Aprendizaje, Universidad de la República, Montevideo, Uruguay; Centro Interdisciplinario en Cognición para la Enseñanza y el Aprendizaje, Universidad de la República, Montevideo, Uruguay; Centro Interdisciplinario en Cognición para la Enseñanza y el Aprendizaje, Universidad de la República, Montevideo, Uruguay",2019 XIV Latin American Conference on Learning Technologies (LACLO),"13 Feb 2020","2019","","","226","230","Programming robots playing with the environment is an ongoing research project aimed at developing a robot and intervention program capable of enhancing young children's cognitive abilities and computational thinking skills. Using a robot sensitive to color and distance, children are able to use everyday objects in order to interact with it and program its movements. An eleven session intervention program using this robot was designed with the objective of creating playful learning instances were children would practice abilities associated with what is generally thought of as computational thinking. We'll assess children's computational thinking, fluid intelligence, working memory, planning, sequencing, number recognition and magnitude comparison, vocabulary, mental rotation, inhibitory control and cognitive flexibility to test for cognitive effects of the intervention. An active control in which children interact with the robot by remotely controlling it was used.","","978-1-7281-4286-9","10.1109/LACLO49268.2019.00046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8995066","computational thinking;educational robotics;early childhood","Robots;Robot sensing systems;Color;Computational modeling;Robot kinematics;Motors;Silicon","","5","","","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"Discussion of Ability Cultivation of Computational Thinking in Course Teaching","Z. Deng; W. Huang; R. Dong","School of Computer Science and Control Guilin University of Electronic Technology, Guilin, China; School of Computer Science and Control Guilin University of Electronic Technology, Guilin, China; School of Computer Science and Control Guilin University of Electronic Technology, Guilin, China",2009 International Conference on Education Technology and Computer,"21 Jul 2009","2009","","","197","200","Computational thinking is taken for the fundamental skills for everyone, not just computer scientist, to learn and use. It remains to be explored in many aspects how to understand the essence of computational thinking and how cultivate the computational thinking ability of students. In the view of course teaching of computer science, this paper discusses the perception of the essence of computational thinking and presents a method for the cultivation of the computational thinking ability by using courses as carrier, and a case study of the course Data Structures and Algorithms.","2155-1812","978-0-7695-3609-5","10.1109/ICETC.2009.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5169480","Computational thinking;methodology;course teaching;data structure and algorithm","Computer science;Pervasive computing;Concurrent computing;Embedded computing;Data structures;Computer vision;Educational technology;Humans;Computer science education;Printing machinery","","5","","4","IEEE","21 Jul 2009","","","IEEE","IEEE Conferences"
"Development of iOS Software n-Queens Problem for Education and Its Application for Promotion of Computational Thinking","Y. Sasaki; M. Fukui; T. Hirashima","Faculty of Environment & Information Studies, Keio University, Fujisawa, Japan; Graduate School of Engineering, Hiroshima University, Higashi-Hiroshima, Japan; Graduate School of Engineering, Hiroshima University, Higashi-Hiroshima, Japan",2019 IEEE 8th Global Conference on Consumer Electronics (GCCE),"27 Feb 2020","2019","","","563","565","In this study, the authors develop an iOS software “n-Queens Problem for Education” and discuss its application in the promotion of computational thinking. As it has already been pointed out in [1] and [2], playing games and solving puzzles are effective in cultivating computational thinking, and our gaming software can be a good tool to cultivate skills regarding “Generalization (Pattern Recognition),” “Abstraction;' and “Algorithms” of computational thinking. Our software “n-Queens Problem for Education” is based on the well-known “The n-Queens Puzzle,” which involves solving a puzzle of placing eight chess queens on an n × n chessboard so that they do not attack one another. This puzzle is a good way for students to learn computational thinking. Since this software shows the queens' moves and evaluates solutions, you can concentrate on using your brain without writing down the moves or erasing wrong solutions. In addition, this software has features such as the symmetry operations of rotation and reflection of the board that help users study their solutions.","2378-8143","978-1-7281-3575-5","10.1109/GCCE46687.2019.9015331","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9015331","Computational Thinking;iOS Application;n-Queens Problem;Algorithmic Thinking;Problem Solving Skills","Education;Software;Games;Pattern recognition;Software algorithms;Problem-solving;Conferences","","4","","7","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Exploring the Role of Visual Programming Activities in Computational Thinking","C. -C. Lin; P. -Y. Chao; E. -T. Lin; H. -L. Tzeng","Institute of Science Education and Environmental, Education National Kaohsiung Normal University, Kaohsiung, Taiwan; Institute of Science Education and Environmental, Education National Kaohsiung Normal University, Kaohsiung, Taiwan; Institute of Science Education and Environmental, Education National Kaohsiung Normal University, Kaohsiung, Taiwan; Department of Information Communication, Yuan Ze University, Jhongli, Taiwan",2018 1st International Cognitive Cities Conference (IC3),"9 Dec 2018","2018","","","135","138","This study explored the role of visual programming activities in computational thinking. A group of 158 freshmen majoring in information science and communication in Northern Taiwan were engaged in this study. A visual programming platform, computational thinking questionnaire and a programming examination were employed to collect the log data of programming activities, self-responses to computational thinking and the score of programming examination for later analyses. The results reveal that visual programming activities would be critical to the evolution of multiple computational thinking perspectives.","","978-1-5386-5059-2","10.1109/IC3.2018.00-43","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8567183","computational thinking;visual programming;programming learning;problem solving","Programming;Visualization;Problem-solving;Urban areas;Data collection;Conferences;Computer aided instruction","","3","","10","IEEE","9 Dec 2018","","","IEEE","IEEE Conferences"
"Using Computational Thinking Patterns to Scaffold Program Design in Introductory Programming Course","C. -K. Chang","Department of Information and Learning Technology, National University of Tainan, Tainan, R.O.C",2016 5th IIAI International Congress on Advanced Applied Informatics (IIAI-AAI),"1 Sep 2016","2016","","","397","400","Visual programming languages (VPLs), such as Scratch and StarLogo TNG, can make computer science education more accessible to everyone. Current researches in the study of using VPLs for educational purposes primarily focus on understanding motivational benefits and computational thinking gains. All these educational VPLs claim to scaffold students learning computational thinking concepts. Although the evaluations show that students may exhibit more enthusiasm, it is not clear what computational thinking concepts are actually learned by students. In this paper, we attempt to develop a visual programs recognition tool for student-created StarLogo TNG simulations which representing the computational thinking concepts implemented by the students. Through collecting student's created projects over time, this visual programs recognition tool can possibly indicate the patterns of computational thinking in science simulations created by StarLogo TNG.","","978-1-4673-8985-3","10.1109/IIAI-AAI.2016.27","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7557641","Visual programming languages;computer science education;computational thinking;StarLogo TNG","Computational modeling;Programming profession;Visualization;Ice;Computers;Syntactics","","3","","15","IEEE","1 Sep 2016","","","IEEE","IEEE Conferences"
"Developing a didactic sequence for introducing computational thinking in the early years of elementary school","D. S. Silva; S. L. Melo; J. R. Basto Diniz","Universidade Federal Rural de Pernambuco, Recife, Brasil; Universidade Federal Rural de Pernambuco, Recife, Brasil; Universidade Federal Rural de Pernambuco, Recife, Brasil",2021 XVI Latin American Conference on Learning Technologies (LACLO),"8 Mar 2022","2021","","","526","529","The employment of technology as a tool is a reality in any area of knowledge. Technology is present and permanently impacts our society, including its effects on education. Computational thinking is a way of critically and creatively using the fundamentals of computer science to solve problems, making it essential for success in the job market. This article aims to stimulate computational thinking in children from the first years of elementary school, ranging from the 1 st to the 5 th grades, which corresponds to the age group from 6 to 10 years old. For developing computational thinking in the students, a didactic sequence was created using several tools, namely: naval battle, Blockly Games and the Scratch block programming language. The sequence of artifacts created with Scratch simulates a robot with color sensors, and, as students progress in learning, new challenges are added with the use of sensors, sounds and animations. This project aims to show the importance of computational thinking and encourage teachers to make it increasingly present in the classroom.","","978-1-6654-2358-8","10.1109/LACLO54177.2021.00095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9725199","Computational thinking;Scratch;Blockly game","Computer science;Computer languages;Employment;Education;Games;Color;Robot sensing systems","","2","","0","IEEE","8 Mar 2022","","","IEEE","IEEE Conferences"
"Computer Science Unplugged for Developing Computational Thinking and Mathematical Thinking","T. Nakamura; T. Kawasaki","Graduate School of Education, Gifu university, Gifu, Japan; Faculty of Education, Gifu University, Gifu, Japan","2019 International Joint Conference on Information, Media and Engineering (IJCIME)","16 Apr 2020","2019","","","305","308","The purpose of this study is to make learning material that can develop both Computational thinking and Mathematical thinking. This study suggest a hamburger flowchart as a teaching material that combines the three elements of ""unplugged"", ""thinking from the end "" and ""mathematics class"". Using this flowchart, basic experiment was conducted for 8 to 12 years old. The purpose of this experiment is to confirm whether it is possible for children to develop both Computational thinking and Mathematical thinking by using the hamburger flowchart. We evaluated both Computational thinking and Mathematical thinking from the state in this class and the content of the worksheet and prior and subsequent tests. As a result, the state related to Computational thinking and Mathematical thinking increased, and the correct answer rate of many children increased from the prior test to the subsequent test. Therefore it turned out that the hamburger flowchart affects mathematical thinking.","","978-1-7281-5586-9","10.1109/IJCIME49369.2019.00108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9066359","21st-century-skills;Computational-thinking;Mathematical-thinking;thinking-from-the-end","Flowcharts;Programming profession;Tools;Education;Sugar;Toxicology","","2","","6","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Development of Computational Thinking Skills: An Experience With Undergraduate Students","L. Laura-Ochoa; N. Bedregal-Alpaca","Universidad Nacional de San Agustin de Arequipa, Arequipa, Peru; Universidad Nacional de San Agustin de Arequipa, Arequipa, Peru",2021 XVI Latin American Conference on Learning Technologies (LACLO),"8 Mar 2022","2021","","","112","117","Computational thinking is a type of analytical thinking that is developed intentionally, that is, under a “learned” approach, and the best way to learn it is through computer programming. In this paper, the experience of using block-based programming environments such as Scratch, Lightbot and the PSelnt pseudo-code tool for the understanding of computational concepts and development of computational thinking skills is reported. A quasi-experimental methodological design was used, since it did not work with a control group. A mixed exploratory investigation was carried out. 85 first-year students from the Accounting Professional School of the National University of San Agustin de Arequipa participated in the experience. The results show that in introductory programming courses of short time period, teaching with block-based programming environments compared to the use of pseudocode with the PSelnt tool, facilitates the appropriation of computational concepts and the development of computational thinking skills; thus obtaining better learning results. It is concluded that block-based programming environments favor the construction of knowledge and foster the development of creativity and algorithmic thinking.","","978-1-6654-2358-8","10.1109/LACLO54177.2021.00070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9725213","algorithmic thinking;computational thinking;constructionism;digital literacy;problem solving","Design methodology;Education;Programming profession;Creativity;Programming environments","","1","","0","IEEE","8 Mar 2022","","","IEEE","IEEE Conferences"
"Teaching method based on computational thinking a case research","Shuiyan He; Yongmin Hang; Yi Ding","Wuhan Vocational College of Software and Engineering, School of Computer, Wuhan, China; Wuhan Vocational College of Software and Engineering, School of Computer, Wuhan, China; Wuhan Vocational College of Software and Engineering, School of Computer, Wuhan, China",2014 9th International Conference on Computer Science & Education,"16 Oct 2014","2014","","","817","820","Computational thinking, also called structural thinking is characterized by design and construction. In view of the existing problems of traditional teaching methods in high vocational colleges, we propose a teaching method aimed at developing the computational thinking of students. This article analyses the courses of high vocational colleges and the characteristics of students firstly. Then we design the teaching activities based upon the principles and strategies of computational thinking. Finally we offer a real teaching case. The teaching evaluations from students indicate that the teaching method based on computational thinking is very effective.","","978-1-4799-2951-1","10.1109/ICCSE.2014.6926576","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6926576","High vocational colleges;computational thinking;active directory","Computers;Educational institutions;Laboratories","","","","10","IEEE","16 Oct 2014","","","IEEE","IEEE Conferences"
"Design and implementation of a graphical programming class for computational thinking in elementary schools","T. Xue; S. He; W. Guo","School of Educational Technology, Northwest Normal University, Lanzhou, China; School of Educational Technology, Northwest Normal University, Lanzhou, China; School of Educational Technology, Northwest Normal University, Lanzhou, China",2024 International Symposium on Educational Technology (ISET),"26 Sep 2024","2024","","","376","380","As the process of artificial intelligence progresses, it is recognized that computational thinking is one of the basic skills for understanding and solving problems and one of the core literacies of the IT discipline. There are various ways to develop students’ computational thinking, and at the primary and secondary school levels, graphical programming classes are an important way to do so. This study establishes a framework for an instructional program aimed at developing students’ computational thinking skills based on elementary school graphic programming classes. Combining curriculum standards, graphic programming standards for youth programming skills, and International Computational Thinking Challenge standards, relevant teaching cases are designed to foster students’ computational thinking and promote the development of computational concepts, computational practices, and computational concepts.","2766-2144","979-8-3503-6141-4","10.1109/ISET61814.2024.00081","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10685695","Computational Thinking;Graphical Programming;Teaching","Graphics;Educational technology;Artificial intelligence;Programming profession;Standards","","","","11","IEEE","26 Sep 2024","","","IEEE","IEEE Conferences"
"FruitSort: the educational computational thinking game with accessibility for hearing-impaired children","M. L. Raia; A. G. Martins; G. P. A. Kas; M. A. Eliseo","Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil; Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil; Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil; Faculdade de Computação e Informática, Universidade Presbiteriana Mackenzie, São Paulo, Brasil",2023 18th Iberian Conference on Information Systems and Technologies (CISTI),"15 Aug 2023","2023","","","1","6","This work addressed the teaching of Computational Thinking for children from 7 to 11 years of elementary school I for the teaching of logical reasoning. From studies on accessibility in games for children aged 7 to 11 years old, with hearing impairment, an inclusive game was developed to support the teaching of computational thinking in the learning of logic. For the development of the game, not only Computational Thinking were studied, but educational games for children with hearing impairment, in addition to web accessibility guidelines. As a result of the research carried out, an inclusive game, FruitSort, was implemented for children with hearing impairment, which addressed the Merge Sort Sorting Algorithm, to support the teaching of Computational Thinking through a playful and inclusive environment.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211961","Computational Thinking;inclusive games;hearing impairment","Education;Games;Auditory system;Aging;Cognition;Sorting;Information systems","","","","0","","15 Aug 2023","","","IEEE","IEEE Conferences"
"A practical research on the training of middle school students' computational thinking based on problem solving in systematic information process view","M. Zhao; W. Hu","College of Education Science, Bohai University, Jinzhou, China; College of Education Science, Bohai University, Jinzhou, China","2022 3rd International Conference on Education, Knowledge and Information Management (ICEKIM)","1 Feb 2023","2022","","","1037","1040","Computational thinking is the process sequence of solving problems and behaves a method of systematic solving problems. Computational thinking is essentially a view of systematic information processing process. In essence, developing the computational thinking of middle school students is to improve their problem-solving ability and the corresponding practical accomplishment. The instructional activity design based on six links of problem solving can well meet the need of cultivating students’ computational thinking. The instructional mode of systematic problem solving in middle school can improve students’ learning effects and satisfaction, and promote students’ computational thinking ability significantly. The method of systematic information processing process can be trained.","","978-1-6654-1666-5","10.1109/ICEKIM55072.2022.00225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10027412","component;Computation;Computational thinking;Middle school information technology class","Training;Analytical models;Systematics;Computational modeling;Information processing;Information management;Problem-solving","","","","16","IEEE","1 Feb 2023","","","IEEE","IEEE Conferences"
"Hot Spots and Trends of Computational Thinking Research in China CiteSpace visualization and analysis based on CNKI data","Y. Wang; L. Xu","School of Information Science and Engineering, Shandong Normal University, Jinan, China; School of Information Science and Engineering, Shandong Normal University, Jinan, China",2023 13th International Conference on Information Technology in Medicine and Education (ITME),"25 Apr 2024","2023","","","161","165","With the rapid development of computer technology, computational thinking, as one of the core literacy elements of information technology majors, has been widely noticed, and at the same time, it has gradually become one of the core competencies cultivated by education and teaching. This paper uses CiteSpace to visualize and analyze the Chinese core papers related to computational thinking included in CNKI. By studying the current situation of domestic research on computational thinking and related hot keywords, it aims to explore the prospects for the application of computational thinking in secondary education, try to incorporate the educational model of C elements in STEM education, and provide research ideas for the cultivation of computational thinking ability of secondary students.","2474-3828","979-8-3503-1915-6","10.1109/ITME60234.2023.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10505497","computational thinking;information technology;STEM education;vocational secondary education;CiteSpace","Computer science;Computational modeling;Education;Data visualization;Organizations;Market research;Information age","","","","10","IEEE","25 Apr 2024","","","IEEE","IEEE Conferences"
"Enhancing Synergy Among Engineering Educators through Computational Thinking","C. A. N. Johnson; M. F. Bin Daud; M. B. Arsat; W. N. Bt. Wan Hussin; E. I. Egba","Centre for Engineering Education, Niger Delta University, Bayelsa State, Nigeria; Faculty of Mechanical Engineering, Universiti Teknologi Malaysia; Faculty of Education, Universiti Teknologi Malaysia, Johor, Malaysia; Faculty of Mechanical Engineering, Universiti Teknologi Malaysia; Department of Technology and Vocational Education, Ebonyi State University, Abakaliki, Ebonyi State, Nigeria",2017 7th World Engineering Education Forum (WEEF),"20 Sep 2018","2017","","","636","641","Observations have shown the need of adequate collaboration among the engineering educators for effective achievement of its goals. Nevertheless, there have been reports of the inadequate relationship among engineering educators. Consequently, it is vital to develop strategies to boost the synergy among the parties. Computational Thinking (CT) could be a dependable approach. This paper presents ways of ensuring synergy among engineering educators through computational thinking. A questionnaire survey that sought information from the respondents on the ways computational thinking: promotes thinking abilities, reduces personal clashes, and improves decision-making process among the engineering educators was administered to 400 respondents. 348 survey answers were returned, found reliable and used in the data analysis. The analysis revealed that computational thinking plays vital roles in the repositioning of engineering education for solving of novel problems, assurance of mutual respect among educators, and intensive research for renown engineering education with relative contribution index above 0.8. The paper recommends the development of a computational thinking based comprehensive engineering educators' synergy framework as a suggestion for future research.","","978-1-5386-1523-2","10.1109/WEEF.2017.8467140","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8467140","synergy;engineering educators;computational thinking;higher education;engineering discipline","Engineering education;Decision making;Teamwork;Instruments;Computational modeling;Solid modeling","","","","18","IEEE","20 Sep 2018","","","IEEE","IEEE Conferences"
